Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_VMEM,SQ_INST_LEVEL_VMEM,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
30,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,60,2696918,2696918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fad0cb15340,1064960,950887959,106499397994,389194704097110,391274702370832,391274721411103,389194723528123
31,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,62,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15200,1048576,3044120759,340941517664,389194723494713,391274721454123,391274807493922,389194812824987
32,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,64,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15280,1048576,3096751235,346836112488,389194812770318,391274807528316,391274913981239,389194903548376
33,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,66,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15240,1572864,2329581642,260913018208,389194903491747,391274914044759,391274964728024,389194964035659
34,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,68,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb152c0,1579520,2416619941,270661451540,389194963990439,391274964755870,391275012456391,389195047080230
35,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,70,2696918,2696918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fad0cb15340,1064960,935110497,104732390387,389195047021811,391275012483271,391275031734421,389195066459652
36,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,72,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15200,1048576,2288275794,256286882472,389195066423513,391275031779286,391275097915922,389195133926321
37,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,74,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15280,1048576,2790508209,312537047156,389195133873361,391275097944619,391275197203576,389195216328348
38,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,76,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15240,1572864,2328985578,260846330332,389195216275839,391275197244536,391275245209697,389195276362646
39,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,78,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb152c0,1583136,2470715997,276720094278,389195276316746,391275245231313,391275292512637,389195360107180
40,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,80,2696918,2696918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fad0cb15340,1064960,961538540,107692211096,389195360043461,391275292535677,391275311965868,389195379475043
41,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,82,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15200,1048576,2351280620,263343440584,389195379438543,391275312006479,391275379899421,389195450446803
42,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,84,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15280,1048576,2607469737,292036563812,389195450390834,391275379921476,391275458208318,389195530717164
43,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,86,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15240,1572864,1953209116,218759311548,389195530663515,391275458229236,391275525855144,389195580743609
44,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,88,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb152c0,1572864,1902731999,213106046608,389195580698109,391275525893544,391275573924140,389195628595107
45,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,90,2696918,2696918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fad0cb15340,1064960,947250718,106092114406,389195628547747,391275573951611,391275593008365,389195647810211
46,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,92,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15200,1049248,2899039184,324692356684,389195647774571,391275593050491,391275663341196,389195743849903
47,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,94,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15280,1048576,2294579875,256992808664,389195743841733,391275663369445,391275752790820,389195813041383
48,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,96,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15240,1572864,2205295260,246992963484,389195812989093,391275752822500,391275803424131,389195867997705
49,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,98,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb152c0,1572864,2399151790,268705008064,389195867951475,391275803444212,391275858767112,389195928270969
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,2696918,2696918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fad0cb15340,1064960,907863965,101680776838,389195928242190,391275858824072,391275878236501,389195947704681
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15200,1048576,2318285001,259647892972,389195947674292,391275878278539,391275944716450,389196017694842
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15280,1052192,3005663393,336634280495,389196017639743,391275944745450,391276014944802,389196123907186
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15240,1572864,1807691605,202461451560,389196123871156,391276014967042,391276062957965,389196172094900
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb152c0,1572864,1921373659,215193731156,389196172049791,391276062979996,391276112390273,389196219521482
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,2696918,2696918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fad0cb15340,1064960,951319570,106547719738,389196219469153,391276112412033,391276131466064,389196239101103
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15200,1048576,2154564762,241311218336,389196239073513,391276131508756,391276203155776,389196305482072
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15280,1048576,2581083682,289081379540,389196305426423,391276203186151,391276269802461,389196385493476
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15240,1572864,2343371558,262457540344,389196385435857,391276269823431,391276335628063,389196445156348
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb152c0,1572864,1898870671,212673546692,389196445133678,391276335681023,391276383202500,389196493038725
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,2696918,2696918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fad0cb15340,1064960,960169027,107538837230,389196492983406,391276383231437,391276402277628,389196512217310
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15200,1055232,2577949083,288730300108,389196512178440,391276402321004,391276491446536,389196609156873
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15280,1048576,2210332938,247557257140,389196609091033,391276491481488,391276564339383,389196677881037
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15240,1572864,2053541629,229996631432,389196677823448,391276564361463,391276613372217,389196731749321
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb152c0,1572864,1927812954,215914996628,389196731704221,391276613395652,391276666336792,389196780141313
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,2696918,2696918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fad0cb15340,1064960,929050243,104053579506,389196780079843,391276666482550,391276685522500,389196799319727
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15200,1048576,2969850969,332623256884,389196799293138,391276685581248,391276787001309,389196887552823
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15280,1054384,3096875440,346850086043,389196887498434,391276787042086,391276874478822,389197000814361
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15240,1572864,1950666063,218474358840,389197000746622,391276874512422,391276929562359,389197050077714
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb152c0,1572864,1869792072,209416567372,389197050029974,391276929590107,391276977058305,389197097946431
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,2696918,2696918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fad0cb15340,1064960,958857496,107392027288,389197097893312,391276977089025,391276996129454,389197117631511
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15200,1048576,2283067438,255703513304,389197117590951,391276996173636,391277081852938,389197185591553
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15280,1048576,2710537203,303580102860,389197185529874,391277081880911,391277196731338,389197267241470
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15240,1572864,1993475018,223269159228,389197267170251,391277196779498,391277245025614,389197317460902
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb152c0,1572864,1903746385,213219533532,389197317415823,391277245053071,391277292076949,389197365360150
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,2696918,2696918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fad0cb15340,1064960,958116101,107308917395,389197365304960,391277292099029,391277311513217,389197384879531
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15200,1049040,2196341715,245990297863,389197384878111,391277311558652,391277380156716,389197459735119
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15280,1048576,2812018751,314946034728,389197459676660,391277380186271,391277462089740,389197543616632
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15240,1572864,2091862803,234288664660,389197543561073,391277462122220,391277513684326,389197597201868
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb152c0,1572864,2308246623,258523631752,389197597153739,391277513705235,391277561725751,389197653742214
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,2696918,2696918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fad0cb15340,1064960,976341882,109350277536,389197653710504,391277561755351,391277589132079,389197672946428
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15200,1048576,2313722034,259136694220,389197672912698,391277589204962,391277657650866,389197742860770
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15280,1048576,2554930462,286152190536,389197742808710,391277657680091,391277736572688,389197820201822
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15240,1572864,1939321959,217204014304,389197820148253,391277736598608,391277790761187,389197868728853
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb152c0,1572864,2181216385,244296238476,389197868682733,391277790788214,391277838140571,389197923548096
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,2696918,2696918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fad0cb15340,1064960,926991564,103822985306,389197923529256,391277838169531,391277857247560,389197942800150
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15200,1049856,2130443768,238609674612,389197942766170,391277857291383,391277944016444,389198027308445
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15280,1048576,2175078465,243608801236,389198027272446,391277944043988,391278030617525,389198095666704
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15240,1572864,1931284646,216303770392,389198095608334,391278030648565,391278081043634,389198144762268
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb152c0,1572864,1852100341,207435259552,389198144717549,391278081066963,391278128746840,389198192059262
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,2696918,2696918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fad0cb15340,1064960,920432066,103088386984,389198192027353,391278128769560,391278166147062,389198211303056
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15200,1048576,3188779094,357143175400,389198211323936,391278166219063,391278234777781,389198305728866
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15280,1048576,3025112838,338812535700,389198305674046,391278234804980,391278304543998,389198397679302
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15240,1572864,2399351622,268727399904,389198397620073,391278304570558,391278351802113,389198457347093
94,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,188,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb152c0,1572864,2119324210,237364138784,389198457299724,391278351829968,391278400663441,389198508697413
95,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,190,2696918,2696918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fad0cb15340,1064960,940197290,105302158721,389198508644514,391278400690161,391278419723870,389198527881748
96,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,192,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15200,1049696,2830788441,317048341662,389198527845749,391278419768448,391278497725366,389198635295649
97,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,194,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15280,1048576,3071655955,344025400584,389198635231750,391278497747681,391278564761427,389198727504462
98,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,196,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15240,1572864,1977894270,221524144724,389198727445743,391278564789907,391278616427531,389198777783684
99,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,198,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb152c0,1572864,1911241584,214059132640,389198777737384,391278616454738,391278663946772,389198825748000
100,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,200,2696918,2696918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fad0cb15340,1064960,942500760,105560044383,389198825696651,391278663969492,391278683014720,389198845165253
101,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,202,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15200,1048576,2231937139,249976953344,389198845132963,391278683058638,391278786650690,389198912199305
102,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,204,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15280,1048576,2713311481,303890963240,389198912143886,391278786691322,391278873969174,389198993146329
103,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,206,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15240,1572864,2375513307,266057458544,389198993083160,391278873996534,391278935358132,389199053502823
104,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,208,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb152c0,1572864,2081153297,233089147972,389199053456644,391278935384169,391278986407077,389199105561496
105,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,210,2696918,2696918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fad0cb15340,1162064,927102023,103835464196,389199105506006,391278986429477,391279005472146,389199151530144
106,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,212,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15200,1048576,2948767850,330262036360,389199151502264,391279005515736,391279078522427,389199237981179
107,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,214,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15280,1048576,2664147067,298384498324,389199237925520,391279078549483,391279145642908,389199317878724
108,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,216,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15240,1572864,1864387416,208811409988,389199317825474,391279145671068,391279198727088,389199365214547
109,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,218,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb152c0,1572864,2254635707,252519133472,389199365167208,391279198749047,391279247163961,389199420690624
110,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,220,2696918,2696918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fad0cb15340,1064960,963678497,107931915517,389199420637544,391279247187481,391279266230630,389199440053956
111,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,222,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15200,1048576,2375127438,266014274504,389199440022207,391279266272054,391279371836411,389199510992377
112,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,224,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15280,1048576,2719649280,304600708380,389199510945567,391279371877273,391279462104238,389199592689553
113,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,226,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb15240,1572864,2322852225,260159348060,389199592627124,391279462126478,391279512129866,389199652289045
114,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,228,2696918,2696918,33554432,1024,0,0,8,0,16,64,0x0,0x7fad0cb152c0,1587520,2408125939,269710162520,389199652240095,391279512158210,391279560015205,389199721095409
