Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
40,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,80,2697638,2697638,16777216,1024,8192,0,20,4,32,64,0x0,0x7f32a4bed340,32726410,32726410,89122,261811288,262144,17646582696,261409312,0,70593460116,389280808159555,391275292535677,391275311965868,389280827817348
41,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,82,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed200,156132677,118241516,247833,1249061424,524762,65551639888,944971318,0,262220504904,389280827812198,391275312006479,391275379899421,389280920754798
42,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,84,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed280,156226519,156226519,289935,1249812160,524288,87068551495,1249180019,0,348288130852,389280920744168,391275379921476,391275458208318,389281013961375
43,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,86,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed240,86750840,86750840,89034,694006728,524288,40647248697,693387955,0,162602925428,389281013930685,391275458229236,391275525855144,389281065666848
44,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,88,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed2c0,79125629,79125629,124434,633005040,524288,37221824773,631993753,0,148901219212,389281065646028,391275525893544,391275573924140,389281112876706
45,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,90,2697638,2697638,16777216,1024,8192,0,20,4,32,64,0x0,0x7f32a4bed340,32043370,32043370,68808,256346968,262144,17790104189,256057944,0,71167550900,389281112845236,391275573951611,391275593008365,389281132224032
46,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,92,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed200,145833452,138069984,266477,1166667624,524800,77074769380,1103901847,0,308313011412,389281132222892,391275593050491,391275663341196,389281219256101
47,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,94,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed280,114455835,114455835,225327,915646688,524288,63616724336,915087458,0,254480825972,389281219234831,391275663369445,391275752790820,389281287686706
48,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,96,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed240,93960072,93960072,105688,751680584,524288,44655994421,750730040,0,178637905288,389281287648577,391275752822500,391275803424131,389281343668566
49,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,98,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed2c0,81097607,81097607,76090,648780864,524288,39779136486,648023495,0,159130459820,389281343646627,391275803444212,391275858767112,389281392079442
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,2697638,2697638,16777216,1024,8192,0,20,4,32,64,0x0,0x7f32a4bed340,32090799,32090799,96729,256726400,262144,17280109748,256358672,0,69127571800,389281392022513,391275858824072,391275878236501,389281411295920
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed200,150070972,150070972,252438,1200567784,524288,84795262238,1200208607,0,339194968604,389281411296480,391275878278539,391275944716450,389281500872684
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed280,153364898,153364898,97831,1226919192,524288,84430574369,1226501018,0,337736223284,389281500839654,391275944745450,391276014944802,389281592219810
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed240,85674936,85674936,157971,685399496,524288,40923782678,684518362,0,163709059696,389281592183930,391276014967042,391276062957965,389281643294388
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed2c0,111628951,81502966,108246,893031616,524863,38302860430,650703112,0,153225383204,389281643269269,391276062979996,391276112390273,389281709781433
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,2697638,2697638,16777216,1024,8192,0,20,4,32,64,0x0,0x7f32a4bed340,32357971,32357971,51819,258863776,262144,18008436861,258432502,0,72040884824,389281709771333,391276112412033,391276131466064,389281729399427
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed200,116365798,116365798,114057,930926392,524288,63843646695,930630296,0,255388509472,389281729397687,391276131508756,391276203155776,389281798782433
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed280,134022012,134022012,124851,1072176104,524288,74553543155,1071754837,0,298228105204,389281798746513,391276203186151,391276269802461,389281878738273
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed240,102307691,102307691,206078,818461536,524288,48063331432,817777520,0,192267247496,389281878629354,391276269823431,391276335628063,389281939690953
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed2c0,83164593,83164593,91099,665316752,524288,40026568672,664602575,0,160120199532,389281939673973,391276335681023,391276383202500,389281989325676
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,2697638,2697638,16777216,1024,8192,0,20,4,32,64,0x0,0x7f32a4bed340,32023918,32023918,50708,256191352,262144,16891959762,255783953,0,67574969240,389281989288967,391276383231437,391276402277628,389282008534964
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed200,167753864,129978701,369947,1342030920,524704,72860302685,1039011673,0,291455163056,389282008524994,391276402321004,391276491446536,389282108545444
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed280,147415845,147415845,97117,1179326768,524288,81431350568,1178946678,0,325739327796,389282108517444,391276491481488,391276564339383,389282196396214
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed240,79889042,79889042,83325,639112344,524288,39460904938,638251421,0,157857554284,389282196367315,391276564361463,391276613372217,389282244057258
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed2c0,79390674,79390674,101203,635125400,524288,38753085084,634120304,0,155026266680,389282244027288,391276613395652,391276666336792,389282291421034
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,2697638,2697638,16777216,1024,8192,0,20,4,32,64,0x0,0x7f32a4bed340,32651503,32651503,77620,261212032,262144,17927227246,260741368,0,71716040228,389282291388894,391276666482550,391276685522500,389282311013838
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed200,116849873,116849873,82841,934798992,524288,65665984680,934419751,0,262677862184,389282310997868,391276685581248,391276787001309,389282380693780
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed280,135847322,135847322,136270,1086778584,524288,75981993722,1086390776,0,303941894800,389282380662011,391276787042086,391276874478822,389282461651320
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed240,139970294,101915926,104292,1119762360,524598,48099812854,813471731,0,192413196700,389282461622621,391276874512422,391276929562359,389282544933867
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed2c0,79663602,79663602,95217,637308824,524288,37633791795,636539221,0,150549089560,389282544906667,391276929590107,391276977058305,389282592458672
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,2697638,2697638,16777216,1024,8192,0,20,4,32,64,0x0,0x7f32a4bed340,33335436,33335436,66280,266683496,262144,17575137959,266324484,0,70307679832,389282592435192,391276977089025,391276996129454,389282612461742
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed200,117575855,117575855,221386,940606848,524288,66573898778,940197926,0,266309515944,389282612451432,391276996173636,391277081852938,389282682559650
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed280,139936481,139936481,443656,1119491856,524288,79241071968,1119061602,0,316978213472,389282682531430,391277081880911,391277196731338,389282765943646
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed240,86622088,86622088,93694,692976712,524288,40715258668,692083367,0,162874971592,389282765911536,391277196779498,391277245025614,389282817584059
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed2c0,80730773,80730773,78161,645846192,524288,38520078438,645225180,0,154094235644,389282817562549,391277245053071,391277292076949,389282865742347
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,2697638,2697638,16777216,1024,8192,0,20,4,32,64,0x0,0x7f32a4bed340,32411353,32411353,99632,259290832,262144,16897831447,259069920,0,67598455124,389282865708058,391277292099029,391277311513217,389282885172053
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed200,159696754,150503667,276611,1277574040,524568,83703391928,1202838644,0,334827497408,389282885168253,391277311558652,391277380156716,389282980328741
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed280,151506272,151506272,54550,1212050184,524288,82582599091,1211740324,0,330344313972,389282980303041,391277380186271,391277462089740,389283070641137
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed240,100479203,100479203,88560,803833632,524288,47778597034,803007428,0,191128310556,389283070608638,391277462122220,391277513684326,389283130522808
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed2c0,96748987,96748987,93584,773991904,524288,45295606239,772898552,0,181196351700,389283130496478,391277513705235,391277561725751,389283188209181
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,2697638,2697638,16777216,1024,8192,0,20,4,32,64,0x0,0x7f32a4bed340,32069865,32069865,66191,256558928,262144,16238787374,256141516,0,64962286416,389283188177561,391277561755351,391277589132079,389283207444198
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed200,114896064,114896064,236064,919168520,524288,64757871470,918718175,0,259045413588,389283207442698,391277589204962,391277657650866,389283276086392
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed280,125107358,125107358,241047,1000858872,524288,71149692854,1000435615,0,284612693428,389283276054042,391277657680091,391277736572688,389283350631236
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed240,79796667,79796667,99844,638373344,524288,37437904992,637274708,0,149765544404,389283350612496,391277736598608,391277790761187,389283398319068
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed2c0,99018859,99018859,60139,792150880,524288,47077856449,790919476,0,188325349568,389283398294049,391277790788214,391277838140571,389283457335118
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,2697638,2697638,16777216,1024,8192,0,20,4,32,64,0x0,0x7f32a4bed340,32015757,32015757,88922,256126064,262144,17542063350,255814885,0,70175379292,389283457303048,391277838169531,391277857247560,389283476608175
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed200,153456466,123439538,207583,1227651736,524714,67247491728,986651136,0,269003909480,389283476608865,391277857291383,391277944016444,389283568166759
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed280,146842560,146842560,439589,1174740488,524288,82705054737,1174468153,0,330834139576,389283568151669,391277944043988,391278030617525,389283655848912
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed240,80424369,80424369,76672,643394960,524288,38224211733,642646766,0,152910786012,389283655821922,391278030648565,391278081043634,389283703797012
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed2c0,89818666,89818666,96563,718549336,524288,44498613461,717047936,0,178008373872,389283703775742,391278081066963,391278128746840,389283757359826
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,2697638,2697638,16777216,1024,8192,0,20,4,32,64,0x0,0x7f32a4bed340,32322110,32322110,102589,258576888,262144,17912446000,258192359,0,71656912308,389283757333396,391278128769560,391278166147062,389283776747112
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed200,111961876,111961876,256761,895695016,524288,61338013753,895386073,0,245365970604,389283776744152,391278166219063,391278234777781,389283843533464
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed280,136025598,136025598,190788,1088204792,524288,75853014027,1087755279,0,303425981492,389283843496734,391278234804980,391278304543998,389283924585893
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed240,79288149,79288149,234146,634305200,524288,37054038925,633468465,0,148230084632,389283924565063,391278304570558,391278351802113,389283972028658
94,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,188,2697638,2697638,33554432,1024,0,0,8,0,16,64,0x0,0x7f32a4bed2c0,80158469,80158469,72444,641267760,524288,37540572069,640314749,0,150176210924,389283971988369,391278351829968,391278400663441,389284019824130
95,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,190,2697638,2697638,16777216,1024,8192,0,20,4,32,64,0x0,0x7f32a4bed340,32015128,32015128,70943,256121032,262144,16974910531,255783560,0,67906770860,389284019793150,391278400690161,391278419723870,389284039021798
