Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_LDS,SQ_INST_LEVEL_LDS,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed2c0,0,0,0,389026093995339,391276929590107,391276977058305,389026169977350
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,2696275,2696275,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5022bed340,1572864,737635,82531496,389026169916090,391276977089025,391276996129454,389026189182615
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed200,0,0,0,389026189147165,391276996173636,391277081852938,389026264977757
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed280,0,0,0,389026264916808,391277081880911,391277196731338,389026333599182
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed240,0,0,0,389026333550513,391277196779498,391277245025614,389026382600556
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed2c0,0,0,0,389026382551396,391277245053071,391277292076949,389026432379501
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,2696275,2696275,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5022bed340,1572864,736372,82556823,389026432325962,391277292099029,391277311513217,389026451594917
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed200,0,0,0,389026451557807,391277311558652,391277380156716,389026526544827
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed280,0,0,0,389026526484708,391277380186271,391277462089740,389026605729505
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed240,0,0,0,389026605688385,391277462122220,391277513684326,389026657639919
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed2c0,0,0,0,389026657563370,391277513705235,391277561725751,389026718197386
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,2696275,2696275,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5022bed340,1572864,738041,82534859,389026718128596,391277561755351,391277589132079,389026737686928
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed200,0,0,0,389026737645599,391277589204962,391277657650866,389026804428692
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed280,0,0,0,389026804374023,391277657680091,391277736572688,389026888360892
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed240,0,0,0,389026888307053,391277736598608,391277790761187,389026947376464
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed2c0,0,0,0,389026947335624,391277790788214,391277838140571,389026994999772
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,2696275,2696275,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5022bed340,1572864,736671,82521135,389026994941862,391277838169531,391277857247560,389027014191617
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed200,0,0,0,389027014154978,391277857291383,391277944016444,389027084843491
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed280,0,0,0,389027084789412,391277944043988,391278030617525,389027180374194
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed240,0,0,0,389027180331584,391278030648565,391278081043634,389027239425536
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed2c0,0,0,0,389027239379456,391278081066963,391278128746840,389027287073353
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,2696275,2696275,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5022bed340,1572864,737548,82536926,389027287016513,391278128769560,391278166147062,389027306289838
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed200,0,0,0,389027306256388,391278166219063,391278234777781,389027379111570
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed280,0,0,0,389027379054071,391278234804980,391278304543998,389027447383139
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed240,0,0,0,389027447330449,391278304570558,391278351802113,389027502186203
94,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,188,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed2c0,0,0,0,389027502140684,391278351829968,391278400663441,389027549961950
95,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,190,2696275,2696275,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5022bed340,1572864,737088,82528751,389027549902310,391278400690161,391278419723870,389027569153655
96,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,192,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed200,0,0,0,389027569119365,391278419768448,391278497725366,389027652145524
97,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,194,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed280,0,0,0,389027652086705,391278497747681,391278564761427,389027756358319
98,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,196,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed240,0,0,0,389027756305869,391278564789907,391278616427531,389027814273812
99,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,198,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed2c0,0,0,0,389027814226893,391278616454738,391278663946772,389027861728651
100,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,200,2696275,2696275,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5022bed340,1572864,736786,82539744,389027861676082,391278663969492,391278683014720,389027880956886
101,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,202,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed200,0,0,0,389027880921847,391278683058638,391278786650690,389027961713488
102,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,204,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed280,0,0,0,389027961656369,391278786691322,391278873969174,389028032331993
103,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,206,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed240,0,0,0,389028032277604,391278873996534,391278935358132,389028090565103
104,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,208,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed2c0,0,0,0,389028090517743,391278935384169,391278986407077,389028150500326
105,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,210,2696275,2696275,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5022bed340,1572864,739690,82548810,389028150440656,391278986429477,391279005472146,389028169899249
106,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,212,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed200,0,0,0,389028169866010,391279005515736,391279078522427,389028241482484
107,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,214,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed280,0,0,0,389028241430055,391279078549483,391279145642908,389028350497380
108,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,216,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed240,0,0,0,389028350427230,391279145671068,391279198727088,389028409389413
109,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,218,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed2c0,0,0,0,389028409339044,391279198749047,391279247163961,389028465671523
110,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,220,2696275,2696275,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5022bed340,1572864,737264,82538859,389028465619054,391279247187481,391279266230630,389028484882358
111,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,222,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed200,0,0,0,389028484848409,391279266272054,391279371836411,389028559153346
112,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,224,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed280,0,0,0,389028559092707,391279371877273,391279462104238,389028649479861
113,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,226,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed240,0,0,0,389028649418481,391279462126478,391279512129866,389028709592812
114,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,228,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed2c0,0,0,0,389028709544463,391279512158210,391279560015205,389028769917001
115,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,230,2696275,2696275,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5022bed340,1572864,737475,82551817,389028769854332,391279560047845,391279579277873,389028789306744
116,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,232,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed200,0,0,0,389028789286965,391279579513401,391279648188421,389028864371844
117,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,234,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed280,0,0,0,389028864334184,391279648217038,391279722723884,389028951785378
118,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,236,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed240,0,0,0,389028951727319,391279722751244,391279769606321,389028999221348
119,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,238,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed2c0,0,0,0,389028999174098,391279769627433,391279819021065,389029047256331
120,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,240,2696275,2696275,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5022bed340,1572864,737308,82533617,389029047197402,391279819043785,391279846130753,389029066973062
121,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,242,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed200,0,0,0,389029066969122,391279846196476,391279914530374,389029134475508
122,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,244,2696275,2696275,33554432,1024,0,0,8,0,16,64,0x0,0x7f5022bed280,0,0,0,389029134421888,391279914557149,391279985156323,389029215803554
