Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
10,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,20,2695953,2695953,16777216,1024,8192,0,20,4,32,64,0x0,0x7fbdf3ab5340,31997395,31997395,262144,10125312,1448117,162087824,388935852843925,391273559963352,391273579028108,388935872135916
11,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,22,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5200,142642117,121290257,524424,1587211,402992,45150500,388935872140806,391273579076710,391273651356888,388935957195838
12,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,24,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5280,151812730,151812730,524288,2097152,304660,34011292,388935957162198,391273651390416,391273742303979,388936047835569
13,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,26,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5240,97725564,97725564,524288,2621440,381522,42925840,388936047781869,391273742363339,391273790725632,388936106068130
14,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,28,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab52c0,78824036,78824036,524288,2621440,385574,42936180,388936106024151,391273790761535,391273839367814,388936153042963
15,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,30,2695953,2695953,16777216,1024,8192,0,20,4,32,64,0x0,0x7fbdf3ab5340,32080150,32080150,262144,10125312,1499808,167807020,388936153037713,391273839399974,391273858476085,388936172347724
16,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,32,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5200,181613352,143961583,524704,1689807,650508,72831848,388936172369124,391273858522227,391273941359673,388936280551556
17,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,34,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5280,150198376,150198376,524288,2097152,301600,33840728,388936280501806,391273941402195,391274025107760,388936370071079
18,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,36,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5240,101187754,101187754,524288,2621440,384321,43115556,388936370012280,391274025152080,391274079469712,388936430355688
19,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,38,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab52c0,121411588,82101340,524836,2704445,856704,95922068,388936430310638,391274079497641,391274127220408,388936502782336
20,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,40,2695953,2695953,16777216,1024,8192,0,20,4,32,64,0x0,0x7fbdf3ab5340,32029959,32029959,262144,10125312,1507521,168756128,388936502735376,391274127247768,391274146289641,388936521968399
21,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,42,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5200,126097239,126097239,524288,1572864,231603,26023848,388936521972308,391274146333887,391274243949971,388936597265685
22,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,44,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5280,112615860,112615860,524288,2097152,300870,33856176,388936597208406,391274244091072,391274319338576,388936664391220
23,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,46,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5240,121527322,92987410,525064,2787179,1183438,132441772,388936664331211,391274319371376,391274367048223,388936736731659
24,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,48,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab52c0,78124165,78124165,524288,2621440,382996,42780088,388936736691060,391274367076012,391274415510618,388936783380885
25,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,50,2695953,2695953,16777216,1024,8192,0,20,4,32,64,0x0,0x7fbdf3ab5340,31999463,31999463,262144,10125312,1493288,167076172,388936783331746,391274415538298,391274434580011,388936802580998
26,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,52,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5200,128718257,128718257,524288,1572864,233370,26049892,388936802543648,391274434628880,391274532991514,388936879321679
27,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,54,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5280,108024274,108024274,524288,2097152,303592,34017156,388936879262270,391274533060098,391274604053199,388936943732184
28,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,56,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5240,88080077,88080077,524288,2621440,374613,41943056,388936943675684,391274604087439,391274655391308,388936996208817
29,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,58,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab52c0,109230785,79200141,524333,2625043,430847,48301120,388936996186007,391274655420708,391274702348912,388937061268494
30,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,60,2695953,2695953,16777216,1024,8192,0,20,4,32,64,0x0,0x7fbdf3ab5340,32018823,32018823,262144,10125312,1505982,168786428,388937061234144,391274702370832,391274721411103,388937080642935
31,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,62,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5200,154548489,154548489,524288,1572864,240574,26896020,388937080616685,391274721454123,391274807493922,388937172841249
32,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,64,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5280,147249578,147249578,524288,2097152,302636,33847088,388937172787850,391274807528316,391274913981239,388937260565752
33,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,66,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5240,87792446,87792446,524288,2621440,385459,43083164,388937260504363,391274914044759,391274964728024,388937312886257
34,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,68,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab52c0,79157776,79157776,524288,2621440,372134,41943088,388937312838997,391274964755870,391275012456391,388937360058717
35,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,70,2695953,2695953,16777216,1024,8192,0,20,4,32,64,0x0,0x7fbdf3ab5340,66175019,32133811,262353,10155608,1551241,173598236,388937360040848,391275012483271,391275031734421,388937399489562
36,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,72,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5200,150740520,150740520,524288,1572864,232252,26076732,388937399486242,391275031779286,391275097915922,388937489483160
37,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,74,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5280,125710322,125710322,524288,2097152,301771,33858060,388937489431140,391275097944619,391275197203576,388937564411410
38,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,76,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5240,79283248,79283248,524288,2621440,386305,43104872,388937564333511,391275197244536,391275245209697,388937611853858
39,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,78,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab52c0,92034596,92034596,524288,2621440,383237,42821756,388937611805018,391275245231313,391275292512637,388937666773995
40,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,80,2695953,2695953,16777216,1024,8192,0,20,4,32,64,0x0,0x7fbdf3ab5340,32004472,32004472,262144,10125312,1447352,162096688,388937666709526,391275292535677,391275311965868,388937685952518
41,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,82,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5200,157248992,122953713,524560,1604701,501675,56193784,388937685921988,391275312006479,391275379899421,388937779549677
42,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,84,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5280,148244502,148244502,524288,2097152,303071,33848580,388937779502047,391275379921476,391275458208318,388937867891253
43,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,86,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5240,81915062,81915062,524288,2621440,384103,43102496,388937867830464,391275458229236,391275525855144,388937916729856
44,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,88,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab52c0,79584270,79584270,524288,2621440,384345,42952760,388937916687896,391275525893544,391275573924140,388937964197643
45,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,90,2695953,2695953,16777216,1024,8192,0,20,4,32,64,0x0,0x7fbdf3ab5340,32667832,32667832,262144,10125312,1506825,168471976,388937964142084,391275573951611,391275593008365,388937983768392
46,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,92,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5200,125648652,112683878,524625,1614855,716602,80273928,388937983740362,391275593050491,391275663341196,388938058644753
47,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,94,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5280,136964181,136964181,524288,2097152,303709,34024104,388938058595404,391275663369445,391275752790820,388938140434930
48,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,96,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5240,81625551,81625551,524288,2621440,384171,42947952,388938140377640,391275752822500,391275803424131,388938189098844
49,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,98,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab52c0,78800164,78800164,524288,2621440,383696,42975128,388938189055384,391275803444212,391275858767112,388938236108326
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,2695953,2695953,16777216,1024,8192,0,20,4,32,64,0x0,0x7fbdf3ab5340,32637543,32637543,262144,10125312,1516878,169733636,388938236049907,391275858824072,391275878236501,388938255665505
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5200,115871494,115871494,524288,1572864,224838,25165824,388938255634625,391275878278539,391275944716450,388938324753619
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5280,138292167,138292167,524288,2097152,301132,33554564,388938324695770,391275944745450,391276014944802,388938407143719
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5240,100772169,100772169,524288,2621440,376420,41943072,388938407086190,391276014967042,391276062957965,388938467163341
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab52c0,111428817,81136051,524797,2782855,758626,85135304,388938467116572,391276062979996,391276112390273,388938533493365
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,2695953,2695953,16777216,1024,8192,0,20,4,32,64,0x0,0x7fbdf3ab5340,32360274,32360274,262144,10125312,1507354,168660952,388938533462055,391276112412033,391276131466064,388938553085833
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5200,115378466,115378466,524288,1572864,229723,25874448,388938553058044,391276131508756,391276203155776,388938621802011
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5280,142102669,142102669,524288,2097152,303969,34032692,388938621800861,391276203186151,391276269802461,388938706617425
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5240,100005958,100005958,524288,2621440,400576,44909176,388938706561346,391276269823431,391276335628063,388938766194512
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab52c0,100355996,100355996,524288,2621440,374486,41943068,388938766153992,391276335681023,391276383202500,388938825965516
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,2695953,2695953,16777216,1024,8192,0,20,4,32,64,0x0,0x7fbdf3ab5340,32340706,32340706,262144,10125312,1446983,162078548,388938825948276,391276383231437,391276402277628,388938845483905
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5200,150581814,112609069,524365,1580030,314965,35333156,388938845457035,391276402321004,391276491446536,388938935230996
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5280,150472234,150472234,524288,2097152,301771,33850048,388938935183597,391276491481488,391276564339383,388939024885908
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5240,101599494,101599494,524288,2621440,385338,43068568,388939024823129,391276564361463,391276613372217,388939085396124
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab52c0,80143042,80143042,524288,2621440,384617,42961740,388939085356815,391276613395652,391276666336792,388939133361396
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,2695953,2695953,16777216,1024,8192,0,20,4,32,64,0x0,0x7fbdf3ab5340,32072609,32072609,262144,10125312,1504087,168531344,388939133305897,391276666482550,391276685522500,388939152535819
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5200,140366574,140366574,524288,1572864,225192,25165824,388939152550709,391276685581248,391276787001309,388939236289355
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5280,144556970,144556970,524288,2097152,300797,33554552,388939236237035,391276787042086,391276874478822,388939322397025
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5240,135248100,101003763,524863,2720570,728658,81520888,388939322338665,391276874512422,391276929562359,388939402835276
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab52c0,93739350,93739350,524288,2621440,382749,42786236,388939402790747,391276929590107,391276977058305,388939458705763
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,2695953,2695953,16777216,1024,8192,0,20,4,32,64,0x0,0x7fbdf3ab5340,31998333,31998333,262144,10125312,1510518,169029204,388939458674223,391276977089025,391276996129454,388939477916035
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5200,113433971,113433971,524288,1572864,231987,26019596,388939477878266,391276996173636,391277081852938,388939545552845
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5280,157392262,157392262,524288,2097152,302981,34017912,388939545489215,391277081880911,391277196731338,388939639327002
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5240,101001894,101001894,524288,2621440,374961,41943052,388939639265443,391277196779498,391277245025614,388939699525332
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab52c0,85247086,85247086,524288,2621440,375242,41943060,388939699476143,391277245053071,391277292076949,388939750520291
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,2695953,2695953,16777216,1024,8192,0,20,4,32,64,0x0,0x7fbdf3ab5340,32010657,32010657,262144,10125312,1447048,162099956,388939750465822,391277292099029,391277311513217,388939769699164
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5200,135634697,122516614,524605,1611549,573506,64230528,388939769668714,391277311558652,391277380156716,388939850532941
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5280,113586732,113586732,524288,2097152,302410,33849876,388939850479302,391277380186271,391277462089740,388939918286809
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5240,94404292,94404292,524288,2621440,384753,43106236,388939918232420,391277462122220,391277513684326,388939974533602
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab52c0,85372478,85372478,524288,2621440,391652,43904900,388939974488073,391277513705235,391277561725751,388940025473392
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,2695953,2695953,16777216,1024,8192,0,20,4,32,64,0x0,0x7fbdf3ab5340,32069619,32069619,262144,10125312,1507536,168791724,388940025409452,391277561755351,391277589132079,388940044698294
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5200,124890934,124890934,524288,1572864,224362,25165824,388940044667504,391277589204962,391277657650866,388940119167970
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5280,143014457,143014457,524288,2097152,300042,33554512,388940119103591,391277657680091,391277736572688,388940204386150
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5240,80267036,80267036,524288,2621440,374134,41943048,388940204332220,391277736598608,391277790761187,388940252237643
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab52c0,82168571,82168571,524288,2621440,374891,41943076,388940252192943,391277790788214,391277838140571,388940301219914
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,2695953,2695953,16777216,1024,8192,0,20,4,32,64,0x0,0x7fbdf3ab5340,32319770,32319770,262144,10125312,1444641,162097336,388940301192394,391277838169531,391277857247560,388940320595675
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5200,152172524,122113485,524629,1911232,581445,65087732,388940320590595,391277857291383,391277944016444,388940411336484
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5280,134210691,134210691,524288,2097152,304027,34017292,388940411333575,391277944043988,391278030617525,388940491525919
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5240,80172874,80172874,524288,2621440,381645,42932420,388940491468289,391278030648565,391278081043634,388940539292363
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab52c0,98342639,98342639,524288,2621440,385108,42962188,388940539256303,391278081066963,391278128746840,388940597950389
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,2695953,2695953,16777216,1024,8192,0,20,4,32,64,0x0,0x7fbdf3ab5340,32311068,32311068,262144,10125312,1500792,168207580,388940597874740,391278128769560,391278166147062,388940617335460
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5200,113748726,113748726,524288,1572864,225438,25165824,388940617313500,391278166219063,391278234777781,388940685342005
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5280,139482917,139482917,524288,2097152,299313,33554516,388940685282366,391278234804980,391278304543998,388940768438188
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5240,94731522,94731522,524288,2621440,374820,41943048,388940768376839,391278304570558,391278351802113,388940824889369
94,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,188,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab52c0,80134905,80134905,524288,2621440,374048,41943060,388940824841639,391278351829968,391278400663441,388940872682832
95,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,190,2695953,2695953,16777216,1024,8192,0,20,4,32,64,0x0,0x7fbdf3ab5340,32083336,32083336,262144,10125312,1448983,162067796,388940872628453,391278400690161,391278419723870,388940891910355
96,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,192,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5200,179598380,141549952,524559,1656921,568816,63547160,388940891876085,391278419768448,391278497725366,388940998776531
97,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,194,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5280,147921379,147921379,524288,2097152,302289,33843196,388940998730911,391278497747681,391278564761427,388941086909369
98,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,196,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5240,79778633,79778633,524288,2621440,384501,43092104,388941086878239,391278564789907,391278616427531,388941134495475
99,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,198,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab52c0,79202455,79202455,524288,2621440,383419,42926300,388941134450645,391278616454738,391278663946772,388941181749695
100,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,200,2695953,2695953,16777216,1024,8192,0,20,4,32,64,0x0,0x7fbdf3ab5340,32685865,32685865,262144,10125312,1479859,165958460,388941181691475,391278663969492,391278683014720,388941201326783
101,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,202,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5200,118866760,118866760,524288,1572864,224468,25165824,388941201300683,391278683058638,391278786650690,388941272169938
102,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,204,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5280,134449558,134449558,524288,2097152,298246,33554564,388941272134878,391278786691322,391278873969174,388941352270793
103,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,206,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab5240,102076798,102076798,524288,2621440,373954,41943052,388941352243163,391278873996534,391278935358132,388941413110476
104,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,208,2695953,2695953,33554432,1024,0,0,8,0,16,64,0x0,0x7fbdf3ab52c0,84210996,84210996,524288,2621440,373305,41943084,388941413063986,391278935384169,391278986407077,388941463336834
