Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
24,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,48,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed2c0,391274367061085,391274367076012,391274415510618,391274415576987
25,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,50,2923509,2923509,16777216,1024,8192,0,20,4,32,64,0x0,0x7f88f4fed340,391274415523588,391274415538298,391274434580011,391274434658761
26,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,52,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed200,391274434612492,391274434628880,391274532991514,391274533081923
27,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,54,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed280,391274533038174,391274533060098,391274604053199,391274604122278
28,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,56,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed240,391274604072548,391274604087439,391274655391308,391274655458274
29,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,58,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed2c0,391274655405325,391274655420708,391274702348912,391274702410651
30,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,60,2923509,2923509,16777216,1024,8192,0,20,4,32,64,0x0,0x7f88f4fed340,391274702359471,391274702370832,391274721411103,391274721484005
31,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,62,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed200,391274721439565,391274721454123,391274807493922,391274807566061
32,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,64,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed280,391274807511061,391274807528316,391274913981239,391274914092998
33,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,66,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed240,391274914024669,391274914044759,391274964728024,391274964787330
34,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,68,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed2c0,391274964741061,391274964755870,391275012456391,391275012521020
35,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,70,2923509,2923509,16777216,1024,8192,0,20,4,32,64,0x0,0x7f88f4fed340,391275012468700,391275012483271,391275031734421,391275031998650
36,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,72,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed200,391275031764222,391275031779286,391275097915922,391275097982131
37,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,74,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed280,391275097929532,391275097944619,391275197203576,391275197282835
38,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,76,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed240,391275197227056,391275197244536,391275245209697,391275245264153
39,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,78,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed2c0,391275245219553,391275245231313,391275292512637,391275292576626
40,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,80,2923509,2923509,16777216,1024,8192,0,20,4,32,64,0x0,0x7f88f4fed340,391275292523826,391275292535677,391275311965868,391275312016957
41,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,82,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed200,391275311994277,391275312006479,391275379899421,391275379942700
42,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,84,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed280,391275379910830,391275379921476,391275458208318,391275458270397
43,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,86,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed240,391275458218328,391275458229236,391275525855144,391275525930793
44,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,88,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed2c0,391275525876494,391275525893544,391275573924140,391275573981700
45,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,90,2923509,2923509,16777216,1024,8192,0,20,4,32,64,0x0,0x7f88f4fed340,391275573937100,391275573951611,391275593008365,391275593087944
46,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,92,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed200,391275593036384,391275593050491,391275663341196,391275663408165
47,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,94,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed280,391275663353905,391275663369445,391275752790820,391275752861359
48,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,96,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed240,391275752806950,391275752822500,391275803424131,391275803478663
49,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,98,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed2c0,391275803433593,391275803444212,391275858767112,391275858873291
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,2923509,2923509,16777216,1024,8192,0,20,4,32,64,0x0,0x7f88f4fed340,391275858804982,391275858824072,391275878236501,391275878308422
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed200,391275878264582,391275878278539,391275944716450,391275944783129
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed280,391275944730379,391275944745450,391276014944802,391276015022441
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed240,391276014955391,391276014967042,391276062957965,391276063024878
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed2c0,391276062968288,391276062979996,391276112390273,391276112439322
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,2923509,2923509,16777216,1024,8192,0,20,4,32,64,0x0,0x7f88f4fed340,391276112400362,391276112412033,391276131466064,391276131529666
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed200,391276131494346,391276131508756,391276203155776,391276203223294
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed280,391276203171305,391276203186151,391276269802461,391276269865469
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed240,391276269813030,391276269823431,391276335628063,391276335725862
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed2c0,391276335663282,391276335681023,391276383202500,391276383265243
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,2923509,2923509,16777216,1024,8192,0,20,4,32,64,0x0,0x7f88f4fed340,391276383215914,391276383231437,391276402277628,391276402358887
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed200,391276402306268,391276402321004,391276491446536,391276491521064
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed280,391276491463025,391276491481488,391276564339383,391276564403692
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed240,391276564349852,391276564361463,391276613372217,391276613429490
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed2c0,391276613383460,391276613395652,391276666336792,391276666416351
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,2923509,2923509,16777216,1024,8192,0,20,4,32,64,0x0,0x7f88f4fed340,391276666413941,391276666482550,391276685522500,391276685608264
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed200,391276685555804,391276685581248,391276787001309,391276787077928
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed280,391276787022678,391276787042086,391276874478822,391276874549771
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed240,391276874496491,391276874512422,391276929562359,391276929621782
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed2c0,391276929575423,391276929590107,391276977058305,391276977138844
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,2923509,2923509,16777216,1024,8192,0,20,4,32,64,0x0,0x7f88f4fed340,391276977069655,391276977089025,391276996129454,391276996205668
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed200,391276996157609,391276996173636,391277081852938,391277081920477
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed280,391277081865308,391277081880911,391277196731338,391277196817077
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed240,391277196758188,391277196779498,391277245025614,391277245083322
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed2c0,391277245037632,391277245053071,391277292076949,391277292141578
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,2923509,2923509,16777216,1024,8192,0,20,4,32,64,0x0,0x7f88f4fed340,391277292087748,391277292099029,391277311513217,391277311589758
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed200,391277311544309,391277311558652,391277380156716,391277380224525
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed280,391277380171016,391277380186271,391277462089740,391277462161819
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed240,391277462107510,391277462122220,391277513684326,391277513739004
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed2c0,391277513694484,391277513705235,391277561725751,391277561795040
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,2923509,2923509,16777216,1024,8192,0,20,4,32,64,0x0,0x7f88f4fed340,391277561740361,391277561755351,391277589132079,391277589252057
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed200,391277589184968,391277589204962,391277657650866,391277657718385
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed280,391277657664736,391277657680091,391277736572688,391277736639697
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed240,391277736586528,391277736598608,391277790761187,391277790819377
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed2c0,391277790774237,391277790788214,391277838140571,391277838207550
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,2923509,2923509,16777216,1024,8192,0,20,4,32,64,0x0,0x7f88f4fed340,391277838155070,391277838169531,391277857247560,391277857303084
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed200,391277857276864,391277857291383,391277944016444,391277944083043
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed280,391277944028154,391277944043988,391278030617525,391278030686134
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed240,391278030633664,391278030648565,391278081043634,391278081100589
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed2c0,391278081055550,391278081066963,391278128746840,391278128809889
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,2923509,2923509,16777216,1024,8192,0,20,4,32,64,0x0,0x7f88f4fed340,391278128757939,391278128769560,391278166147062,391278166247073
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed200,391278166200884,391278166219063,391278234777781,391278234849000
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed280,391278234789931,391278234804980,391278304543998,391278304610217
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed240,391278304556697,391278304570558,391278351802113,391278351847431
94,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,188,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed2c0,391278351815951,391278351829968,391278400663441,391278400727330
95,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,190,2923509,2923509,16777216,1024,8192,0,20,4,32,64,0x0,0x7f88f4fed340,391278400675390,391278400690161,391278419723870,391278419799234
96,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,192,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed200,391278419754674,391278419768448,391278497725366,391278497787885
97,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,194,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed280,391278497735855,391278497747681,391278564761427,391278564827186
98,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,196,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed240,391278564774867,391278564789907,391278616427531,391278616486430
99,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,198,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed2c0,391278616440040,391278616454738,391278663946772,391278664025661
100,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,200,2923509,2923509,16777216,1024,8192,0,20,4,32,64,0x0,0x7f88f4fed340,391278663958552,391278663969492,391278683014720,391278683088755
101,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,202,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed200,391278683043585,391278683058638,391278786650690,391278786730199
102,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,204,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed280,391278786673299,391278786691322,391278873969174,391278874035913
103,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,206,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed240,391278873981014,391278873996534,391278935358132,391278935417397
104,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,208,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed2c0,391278935371567,391278935384169,391278986407077,391278986470716
105,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,210,2923509,2923509,16777216,1024,8192,0,20,4,32,64,0x0,0x7f88f4fed340,391278986417417,391278986429477,391279005472146,391279005545920
106,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,212,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed200,391279005501210,391279005515736,391279078522427,391279078588816
107,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,214,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed280,391279078533436,391279078549483,391279145642908,391279145708877
108,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,216,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed240,391279145655027,391279145671068,391279198727088,391279198770987
109,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,218,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed2c0,391279198736767,391279198749047,391279247163961,391279247229080
110,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,220,2923509,2923509,16777216,1024,8192,0,20,4,32,64,0x0,0x7f88f4fed340,391279247175931,391279247187481,391279266230630,391279266303904
111,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,222,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed200,391279266258045,391279266272054,391279371836411,391279371897540
112,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,224,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed280,391279371858750,391279371877273,391279462104238,391279462168077
113,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,226,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed240,391279462114818,391279462126478,391279512129866,391279512188066
114,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,228,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed2c0,391279512142526,391279512158210,391279560015205,391279560085594
115,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,230,2923509,2923509,16777216,1024,8192,0,20,4,32,64,0x0,0x7f88f4fed340,391279560033284,391279560047845,391279579277873,391279579544064
116,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,232,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed200,391279579498195,391279579513401,391279648188421,391279648242980
117,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,234,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed280,391279648201021,391279648217038,391279722723884,391279722789303
118,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,236,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed240,391279722734953,391279722751244,391279769606321,391279769661680
119,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,238,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed2c0,391279769616251,391279769627433,391279819021065,391279819085564
120,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,240,2923509,2923509,16777216,1024,8192,0,20,4,32,64,0x0,0x7f88f4fed340,391279819031625,391279819043785,391279846130753,391279846209254
121,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,242,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed200,391279846178414,391279846196476,391279914530374,391279914565823
122,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,244,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed280,391279914544063,391279914557149,391279985156323,391279985217331
123,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,246,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed240,391279985166152,391279985176483,391280033089475,391280033147019
124,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,248,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed2c0,391280033101670,391280033115999,391280080392034,391280080451293
125,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,250,2923509,2923509,16777216,1024,8192,0,20,4,32,64,0x0,0x7f88f4fed340,391280080401303,391280080411554,391280099485742,391280099555607
126,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,252,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed200,391280099512757,391280099525772,391280171584943,391280171646451
127,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,254,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed280,391280171595622,391280171606192,391280237218977,391280237266326
128,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,256,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed240,391280237231706,391280237245057,391280285032288,391280285085095
129,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,258,2923509,2923509,33554432,1024,0,0,8,0,16,64,0x0,0x7f88f4fed2c0,391280285042055,391280285052410,391280332923484,391280332984663
130,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,260,2923509,2923509,16777216,1024,8192,0,20,4,32,64,0x0,0x7f88f4fed340,391280332934333,391280332944604,391280351987912,391280352061537
