Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_SMEM,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
378,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,756,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1505594,169431464,389129345329535,391294150429263,391294200692648,389129406161213
379,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,758,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1472920,165173840,389129406124213,391294200715484,391294248615517,389129456685502
380,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,760,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1315994,147768120,389129456628253,391294248643197,391294267879464,389129475869395
381,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,762,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,790374,88324088,389129475832526,391294267923333,391294358621972,389129551096404
382,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,764,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1052575,6568866,734992392,389129551032415,391294358652233,391294446850718,389129642264447
383,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,766,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1439088,161639632,389129642208238,391294446872318,391294496413145,389129692853035
384,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,768,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1483036,166699872,389129692805006,391294496441572,391294543595366,389129740158805
385,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,770,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1397774,156147624,389129740098996,391294543617606,391294562852593,389129759360189
386,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,772,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,831136,92890376,389129759349299,391294562897008,391294631345946,389129843611789
387,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,774,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1048576,779764,87988560,389129843541630,391294631367995,391294710838343,389129910933405
388,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,776,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1459698,163810040,389129910889775,391294710861291,391294787197568,389129966422965
389,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,778,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1471022,164459952,389129966369426,391294787242048,391294839488307,389130024481351
390,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,780,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1330516,148994200,389130024425541,391294839515650,391294858608559,389130043658944
391,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,782,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,866276,96924672,389130043623374,391294858650775,391294929327867,389130112060119
392,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,784,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1048576,784806,88218376,389130112011939,391294929359773,391295019846252,389130200916285
393,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,786,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1552350,173593752,389130200858615,391295019874412,391295078361294,389130261487826
394,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,788,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1517592,170028464,389130261438406,391295078388478,391295126167551,389130311590808
395,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,790,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1292684,144953648,389130311543339,391295126194431,391295145246379,389130330805392
396,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,792,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,823336,92171120,389130330770572,391295145289661,391295230915514,389130406335877
397,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,794,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1048576,895356,100989736,389130406280268,391295230946204,391295322390760,389130490637718
398,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,796,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1502008,168412232,389130490583758,391295322423400,391295382893477,389130538139296
399,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,798,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1558478,174231368,389130538092766,391295382923099,391295442713980,389130591456917
400,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,800,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1299924,145765984,389130591396378,391295442741180,391295461962087,389130610786009
401,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,802,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,799856,89992376,389130610777189,391295462007264,391295528773006,389130680829868
402,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,804,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1048576,694470,78124560,389130680771849,391295528801508,391295610862729,389130763712902
403,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,806,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1496830,167415176,389130763657173,391295610892649,391295658795240,389130812847894
404,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,808,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1589582,178321440,389130812800915,391295658817806,391295706092560,389130860603970
405,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,810,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1301378,145742752,389130860545910,391295706120880,391295725537307,389130880159060
406,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,812,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,784994,87825792,389130880119910,391295725579714,391295795008170,389130948238858
407,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,814,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1048576,792072,89269024,389130948179608,391295795029545,391295876778286,389131029788915
408,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,816,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1468876,163277376,389131029730805,391295876808366,391295924643116,389131079447602
409,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,818,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1494840,166959552,389131079400092,391295924664016,391295973098607,389131127107248
410,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,820,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1383394,154913952,389131127050429,391295973130287,391295992198875,389131146475610
411,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,822,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,789964,88786912,389131146436930,391295992243214,391296061755509,389131216180962
412,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,824,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1069532,23413692,2622828296,389131216121783,391296061784462,391296137421381,389131318654686
413,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,826,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1445288,160895488,389131318616066,391296137449861,391296185663971,389131366613889
414,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,828,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1516378,170435600,389131366565920,391296185686130,391296235276398,389131418750922
415,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,830,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1322986,148610952,389131418692433,391296235297998,391296254370746,389131438126414
416,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,832,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,839372,93615576,389131438089014,391296254414413,391296322908950,389131508144843
417,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,834,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1048576,777388,87991608,389131508090504,391296322940166,391296414877201,389131589029576
418,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,836,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1473520,164045640,389131588957957,391296414920881,391296475361039,389131644392648
419,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,838,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1468610,163791344,389131644346848,391296475390226,391296523591538,389131691912636
420,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,840,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1294920,144950224,389131691853767,391296523620498,391296542665246,389131711052280
421,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,842,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,820470,92757680,389131711051200,391296542707633,391296623202459,389131782654034
422,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,844,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1048576,682488,77961792,389131782599004,391296623229169,391296711466854,389131852852791
423,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,846,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1478806,165647512,389131852791892,391296711499494,391296771864132,389131903645207
424,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,848,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1558044,173870000,389131903595898,391296771887922,391296832062322,389131951126015
425,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,850,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1320832,147862224,389131951070956,391296832084722,391296851136830,389131970572666
426,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,852,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,912268,102141352,389131970532787,391296851180043,391296918653783,389132042308709
427,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,854,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1048576,786990,88463808,389132042258919,391296918675833,391296999413858,389132111224688
428,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,856,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1367382,153448016,389132111193089,391296999442018,391297047011649,389132158793876
429,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,858,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1468350,164846008,389132158746426,391297047048449,391297095952347,389132214972880
430,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,860,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1345070,150616672,389132214921090,391297095979547,391297115235185,389132234351761
431,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,862,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,793758,89102776,389132234321202,391297115262545,391297181694847,389132302254571
432,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,864,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1048576,779988,88160336,389132302205761,391297181718034,391297256935912,389132374451599
433,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,866,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1467192,164573144,389132374395199,391297256959432,391297304916582,389132421615060
434,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,868,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1465608,164144032,389132421567081,391297304939926,391297357267947,389132471541385
435,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,870,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1318286,147425472,389132471481925,391297357290827,391297376509814,389132490726678
436,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,872,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,880630,98817616,389132490705958,391297376554167,391297442439911,389132565459762
437,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,874,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1048576,788994,87724776,389132565388302,391297442466739,391297521968447,389132635224663
438,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,876,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1450476,163105080,389132635154274,391297521998847,391297582363485,389132689964261
439,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,878,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1472984,165192856,389132689916471,391297582392009,391297638915218,389132740844316
440,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,880,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1288066,144800768,389132740783966,391297638936818,391297657987806,389132759996480
441,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,882,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1059271,18992950,2127385896,389132759984270,391297658035339,391297731442824,389132847035484
442,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,884,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1048576,781196,86901592,389132846951874,391297731470201,391297817222453,389132928832198
443,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,886,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1489150,167452864,389132928776729,391297817252533,391297878715088,389132976383676
444,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,888,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1512060,169180784,389132976333666,391297878742075,391297933660489,389133027106022
445,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,890,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1317712,148094240,389133027050733,391297933688169,391297952731317,389133046332315
446,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,892,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,873510,97507040,389133046296026,391297952774844,391298034052232,389133114770770
447,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,894,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1048576,799908,89536128,389133114714750,391298034118488,391298123095691,389133209114132
448,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,896,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1462620,163983192,389133209058323,391298123123851,391298175404990,389133269818012
449,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,898,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1466002,164642728,389133269770243,391298175427557,391298222814311,389133319015444
450,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,900,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1377172,154175632,389133318950555,391298222835591,391298241883699,389133338192357
451,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,902,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,788978,88775224,389133338158558,391298241925124,391298316536926,389133414857692
452,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,904,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1048576,872256,96688184,389133414803662,391298316558913,391298393202869,389133503665078
453,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,906,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1469548,165037976,389133503608939,391298393232309,391298453819666,389133561811893
454,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,908,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1452668,163644040,389133561764603,391298453848905,391298503359013,389133609604438
455,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,910,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1298248,145871088,389133609546599,391298503387493,391298522426961,389133628777582
456,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,912,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,778820,87655568,389133628739812,391298522471563,391298602139991,389133713806035
457,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,914,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1048576,801182,89352112,389133713748165,391298602167238,391298689572444,389133802949188
458,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,916,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1472010,164139496,389133802892329,391298689606684,391298738272952,389133864181093
459,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,918,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1533982,172036408,389133864131943,391298738304204,391298785675758,389133913184176
460,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,920,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1292466,144784088,389133913124217,391298785702478,391298805140665,389133932369759
461,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,922,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,791020,88525152,389133932333230,391298805184114,391298875824886,389134016442262
462,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,924,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1048576,884022,98833896,389134016391562,391298875854457,391298967098694,389134094636332
463,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,926,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1471642,164336168,389134094577712,391298967129734,391299022424785,389134141924902
464,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,928,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1545110,173634432,389134141877982,391299022448252,391299069864446,389134197176175
465,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,930,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1303970,145950656,389134197121295,391299069892126,391299088981834,389134216598306
466,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,932,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,788940,88081576,389134216559536,391299089028598,391299172979095,389134284299047
467,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,934,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1048576,825016,92928456,389134284242888,391299173001343,391299240390123,389134364694565
468,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,936,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1460684,163987744,389134364656386,391299240410923,391299293513340,389134413480681
469,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,938,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1467876,164319968,389134413432661,391299293537655,391299346443914,389134460810561
470,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,940,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1381882,154896856,389134460755251,391299346473034,391299365515702,389134480370550
471,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,942,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,792336,89043432,389134480335781,391299365559038,391299443090192,389134548188851
472,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,944,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1048576,875524,97844480,389134548131982,391299443117419,391299530487906,389134630778298
473,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,946,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1475904,164766912,389134630719468,391299530519266,391299590934304,389134690680976
474,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,948,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1467900,164299728,389134690632526,391299590956804,391299643365625,389134750783781
475,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,950,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1354150,151689640,389134750727641,391299643387705,391299662435333,389134770174132
476,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,952,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,871638,97201648,389134770140733,391299662478115,391299736117279,389134839596037
477,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,954,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1048576,793360,88857968,389134839540808,391299736145902,391299827155739,389134908532377
478,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,956,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1601043,28504094,3192156336,389134908474678,391299827185659,391299874564571,389134977724344
479,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,958,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1492056,166671640,389134977691845,391299874584639,391299922286592,389135038246346
480,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,960,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1271186,142093512,389135038195156,391299922306112,391299941642059,389135057671577
481,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,962,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,823552,92637280,389135057619817,391299941682674,391300008494016,389135124554846
482,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,964,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1048576,844190,95029320,389135124499597,391300008514190,391300093194604,389135193552535
483,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,966,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1465670,164191048,389135193501086,391300093308204,391300141241994,389135241918035
484,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,968,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1460732,163628464,389135241869396,391300141268665,391300189516536,389135302271788
485,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,970,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1315244,147481824,389135302215299,391300189537816,391300208576004,389135321642770
486,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,972,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,779474,87545048,389135321607110,391300208617007,391300274747710,389135391244203
487,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,974,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1048576,831130,93345712,389135391190124,391300274768958,391300343561735,389135461452750
488,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,976,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1466456,164013576,389135461392661,391300343581575,391300391051047,389135509132977
489,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,978,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1469276,164246336,389135509085517,391300391071149,391300437927664,389135559682455
490,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,980,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1292558,144620064,389135559645266,391300437948304,391300457181851,389135578939468
491,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,982,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,799068,88316000,389135578875039,391300457225468,391300546789390,389135651531532
492,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,984,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d280,1048576,788498,88280512,389135651470802,391300546819052,391300634790818,389135741254760
493,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,986,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d240,1572864,1467806,164884688,389135741199390,391300634818338,391300694990816,389135790329102
494,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,988,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d2c0,1572864,1460188,164023168,389135790282353,391300695023218,391300742827731,389135837453894
495,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,990,2696589,2696589,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1f1636d340,1310720,1298630,145540936,389135837401465,391300742850451,391300761893759,389135857026524
496,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,992,2696589,2696589,33554432,1024,0,0,8,0,16,64,0x0,0x7f1f1636d200,1048576,781334,87919016,389135856983794,391300761935838,391300843637061,389135924850054
