Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
141,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,282,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5200,827287036,827287036,1369991,6618296296,524288,458316827765,6616244142,0,1833281237484,365692199999507,366796462265597,366796540918685,365692692105712
142,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,284,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5280,911346084,911346084,1683612,7290768680,524288,509380540667,7288188646,0,2037536092496,365692692087342,366796540945367,366796639609923,365693234277640
143,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,286,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5240,571659086,571659086,780984,4573272696,524288,263498357192,4566425235,0,1054007355316,365693234262170,366796639648803,366796697576658,365693574198920
144,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,288,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f52c0,567029882,567029882,916558,4536239064,524288,274293377421,4531129388,0,1097187419744,365693574186560,366796697605119,366796745331880,365693911458948
145,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,290,2984447,2984447,16777216,1024,8192,0,20,4,32,64,0x0,0x7fc11f4f5340,37524078,37524078,61283,300192632,262144,20068623507,299894138,0,80281624184,365693911416988,366796745358600,366796764387991,365693933910307
146,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,292,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5200,840039872,831433985,1741616,6720318984,525125,474296129666,6649624684,0,1897198473928,365693933897197,366796764445591,366796841941355,365694433748660
147,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,294,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5280,881957252,881957252,1545163,7055658024,524288,489735448052,7053346185,0,1958955716436,365694433733390,366796841964025,366796932446524,365694958649063
148,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,296,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5240,576222902,576222902,496904,4609783224,524288,271119396188,4603395542,0,1084491515104,365694958585244,366796932478364,366796990334541,365695301171496
149,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,298,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f52c0,565726268,565726268,612262,4525810152,524288,252987391591,4520440409,0,1011963481108,365695301145646,366796990367722,366797037707285,365695637553860
150,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,300,2984447,2984447,16777216,1024,8192,0,20,4,32,64,0x0,0x7fc11f4f5340,37187812,37187812,81838,297502504,262144,20783252192,297101436,0,83140138416,365695637537700,366797037735925,366797056768676,365695659880619
151,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,302,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5200,791752201,791752201,1214809,6334017616,524288,437135307236,6331435666,0,1748555154348,365695659914959,366797056812560,366797134406130,365696130998126
152,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,304,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5280,905948873,905948873,481833,7247590992,524288,488383155369,7246264085,0,1953546542144,365696130961286,366797134438094,366797222852437,365696669885955
153,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,306,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5240,577900772,577900772,1096921,4623206184,524288,271015189226,4614753543,0,1084074680960,365696669850726,366797222874037,366797270014400,365697013476651
154,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,308,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f52c0,563256356,563256356,622489,4506050856,524288,269787201403,4500857258,0,1079162723072,365697013395512,366797270044535,366797340348522,365697348290835
155,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,310,2984447,2984447,16777216,1024,8192,0,20,4,32,64,0x0,0x7fc11f4f5340,37659478,37659478,83089,301275832,262144,20909327167,301044285,0,83644439012,365697348254516,366797340396202,366797359661273,365697370821964
156,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,312,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5200,822983724,793638059,1996180,6583869800,524336,438334066013,6346721959,0,1753350187212,365697370834533,366797359704932,366797426470368,365697860504415
157,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,314,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5280,914660844,914660844,1017480,7317286760,524288,497600443666,7313851286,0,1990415695780,365697860485315,366797426503027,366797504200917,365698404739539
158,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,316,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5240,574531259,574531259,517103,4596250080,524288,272262220629,4592160104,0,1089062814808,365698404731079,366797504223157,366797551660479,365698746373588
159,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,318,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f52c0,569375445,569375445,611910,4555003568,524288,265489039568,4549270318,0,1061970082260,365698746355368,366797551682901,366797599623583,365699085021726
160,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,320,2984447,2984447,16777216,1024,8192,0,20,4,32,64,0x0,0x7fc11f4f5340,36803188,36803188,76476,294425512,262144,20545590134,294099961,0,82189488012,365699084952047,366797599650623,366797619073134,365699106991049
161,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,322,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5200,811143852,811143852,968044,6489150824,524288,445405844790,6486991427,0,1781637297932,365699107010228,366797619114892,366797687411045,365699589543728
162,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,324,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5280,938737824,938737824,1063935,7509902600,524288,535152945920,7507421505,0,2140625713004,365699589479778,366797687447120,366797770950433,365700147848807
163,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,326,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5240,574888913,574888913,562258,4599111312,524288,267090760212,4594505461,0,1068376967148,365700147825407,366797770979393,366797826724534,365700489673584
164,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,328,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f52c0,608812594,570240332,558338,4870500760,525275,274873851040,4550554391,0,1099509357636,365700489644014,366797826753826,366797874482190,365700851544346
165,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,330,2984447,2984447,16777216,1024,8192,0,20,4,32,64,0x0,0x7fc11f4f5340,37179448,37179448,69674,297435592,262144,20693932917,297008342,0,82782855256,365700851474287,366797874509070,366797893583582,365700873896806
166,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,332,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5200,781952888,781952888,516642,6255623112,524288,428774552845,6253267403,0,1715112131996,365700873928415,366797893628710,366797982849614,365701339069832
167,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,334,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5280,881058246,881058246,454852,7048465976,524288,477699657943,7047659470,0,1910812554992,365701339042792,366797982885250,366798063956093,365701863162946
168,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,336,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5240,567426514,567426514,569222,4539412120,524288,255057303082,4533605277,0,1020243135300,365701863134076,366798064027613,366798111549416,365702200469657
169,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,338,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f52c0,580299260,580299260,649690,4642394088,524288,273305494065,4637001035,0,1093235898700,365702200456597,366798111570952,366798171220087,365702545634797
170,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,340,2984447,2984447,16777216,1024,8192,0,20,4,32,64,0x0,0x7fc11f4f5340,37290621,37290621,58491,298324976,262144,19795870766,297915631,0,79190610528,365702545597017,366798171249847,366798190464839,365702567931302
171,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,342,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5200,789664734,789664734,885811,6317317880,524288,439166181753,6315952493,0,1756678651080,365702567942522,366798190509424,366798260838694,365703037895526
172,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,344,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5280,932133285,932133285,2764588,7457066288,524288,531029450707,7455426946,0,2124131722480,365703037853357,366798260868278,366798347115749,365703592412364
173,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,346,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5240,574780080,574780080,470336,4598240648,524288,263079741807,4590678562,0,1052332903036,365703592395084,366798347143909,366798406336724,365703934201866
174,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,348,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f52c0,599662923,562117039,671163,4797303392,525650,263940085644,4485619036,0,1055774313084,365703934185056,366798406364199,366798454522961,365704290704082
175,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,350,2984447,2984447,16777216,1024,8192,0,20,4,32,64,0x0,0x7fc11f4f5340,36982338,36982338,121467,295858712,262144,20581126611,295632714,0,82331636156,365704290679052,366798454550321,366798473586433,365704312934489
176,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,352,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5200,783222082,783222082,923094,6265776664,524288,431068376649,6263075299,0,1724287422156,365704312949779,366798473629419,366798550549392,365704778867409
177,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,354,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5280,862645486,862645486,1017384,6901163896,524288,463382518159,6898192254,0,1853543998212,365704778811549,366798550578651,366798644313302,365705291862794
178,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,356,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5240,570627354,570627354,292119,4565018840,524288,265844592768,4557714293,0,1063392295988,365705291845754,366798644340342,366798698760048,365705631085793
179,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,358,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f52c0,292693774,292693774,237384,2341550200,524288,135853234515,2338032210,0,543426852944,365705631089723,366798698787937,366798746340781,365705805234338
180,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,360,2984447,2984447,16777216,1024,8192,0,20,4,32,64,0x0,0x7fc11f4f5340,33616887,33616887,106855,268935104,262144,18243065497,268565406,0,72979390532,365705805203128,366798746364461,366798765406333,365705825339828
181,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,362,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5200,770694257,770694257,1298853,6165554064,524288,428508065146,6163596802,0,1714046180684,365705825363677,366798765449904,366798852776732,365706283846655
182,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,364,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5280,920045059,920045059,2330828,7360360480,524288,504409336451,7357360590,0,2017651263060,365706283788936,366798852805103,366798934981862,365706830983831
183,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,366,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5240,568655738,568655738,771005,4549245912,524288,258584183372,4541987156,0,1034350653144,365706830957511,366798935003782,366798982077425,365707169033427
184,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,368,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f52c0,583650242,577220584,622636,4669201944,525453,266968025012,4611563615,0,1067886060724,365707169004957,366798982106505,366799048067305,365707515993545
185,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,370,2984447,2984447,16777216,1024,8192,0,20,4,32,64,0x0,0x7fc11f4f5340,36876011,36876011,151676,295008096,262144,19335321264,294856122,0,77348413336,365707515980055,366799048151145,366799067178457,365707538096872
186,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,372,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5200,777673599,777673599,1292918,6221388800,524288,429291845193,6218760279,0,1717181303636,365707538111082,366799067226598,366799140326419,365708000679843
187,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,374,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5280,885180380,885180380,2111981,7081443048,524288,476404600095,7079199408,0,1905632319536,365708000653644,366799140364722,366799210961189,365708527080363
188,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,376,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5240,578027401,578027401,599912,4624219216,524288,270581557737,4617753800,0,1082340160772,365708527042423,366799210990949,366799258585871,365708870614043
189,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,378,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f52c0,571227390,571227390,766473,4569819128,524288,268516291053,4564449910,0,1074079079340,365708870563534,366799258614413,366799319008826,365709210119990
190,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,380,2984447,2984447,16777216,1024,8192,0,20,4,32,64,0x0,0x7fc11f4f5340,37993254,37993254,78773,303946040,262144,21166544112,303564014,0,84673309588,365709210093370,366799319038266,366799338259818,365709232847563
191,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,382,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5200,787704621,787704621,1726436,6301636976,524288,439119762897,6300306929,0,1756492980408,365709232862703,366799338303869,366799405828026,365709701383266
192,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,384,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5280,952571399,952571399,906752,7620571200,524288,525445335094,7617662325,0,2101795265744,365709701347476,366799405861288,366799487621890,365710267850336
193,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,386,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5240,571741150,571741150,642080,4573929208,524288,256988379027,4567348487,0,1027967444240,365710267804647,366799487654690,366799541090719,365710607641231
194,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,388,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f52c0,567071997,567071997,725163,4536575984,524288,259012614943,4530426735,0,1036064377396,365710607602921,366799541120654,366799588415899,365710944665583
195,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,390,2984447,2984447,16777216,1024,8192,0,20,4,32,64,0x0,0x7fc11f4f5340,37483230,37483230,109650,299865848,262144,20969334207,299677543,0,83884466840,365710944628874,366799588437979,366799607460171,365710967062109
196,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,392,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5200,800048148,800048148,1328197,6400385192,524288,441457281743,6397859523,0,1765843054116,365710967089938,366799607506790,366799698862246,365711442985014
197,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,394,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5280,932695436,902767970,1033268,7461563496,524358,505920521400,7219105178,0,2023696006148,365711442947034,366799698894324,366799787668669,365711997706470
198,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,396,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5240,573639616,573639616,596682,4589116936,524288,273765742222,4583563138,0,1095076899012,365711997690140,366799787695709,366799848553160,365712338875986
199,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,398,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f52c0,571049802,571049802,611426,4568398424,524288,273125918367,4558583673,0,1092517593528,365712338846966,366799848583402,366799909805814,365712678314913
200,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,400,2984447,2984447,16777216,1024,8192,0,20,4,32,64,0x0,0x7fc11f4f5340,37681911,37681911,75072,301455296,262144,20532467436,301134105,0,82137005448,365712678283693,366799909828534,366799929071366,365712700875387
201,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,402,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5200,818362611,818362611,1501343,6546900896,524288,463201095265,6544263889,0,1852818307128,365712700882737,366799929118463,366800018223848,365713187794741
202,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,404,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5280,753451714,753451714,2878048,6027613720,524288,420196214178,6023422478,0,1680798782232,365713187756502,366800018267168,366800087358681,365713635980286
203,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,406,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5240,576398758,576398758,633634,4611190072,524288,281506364036,4604042386,0,1126039382988,365713635940106,366800087388281,366800141839668,365713978651602
204,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,408,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f52c0,575603393,575603393,788843,4604827152,524288,271071387198,4599883256,0,1084299471276,365713978614472,366800141870950,366800201440566,365714320869241
205,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,410,2984447,2984447,16777216,1024,8192,0,20,4,32,64,0x0,0x7fc11f4f5340,38280051,38280051,84977,306240416,262144,21054624963,305915320,0,84225624924,365714320828501,366800201469686,366800220688198,365714343766843
206,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,412,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5200,786120903,786120903,1839776,6288967232,524288,437857561777,6286760602,0,1751444169052,365714343778703,366800220732191,366800288018109,365714811455872
207,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,414,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5280,928819954,928819954,1453838,7430559640,524288,520166590246,7428125215,0,2080680283844,365714811429742,366800288040177,366800371756935,365715364032102
208,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,416,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5240,565045699,565045699,633561,4520365600,524288,254735271686,4513598269,0,1018955014920,365715364007782,366800371789575,366800428537757,365715700013181
209,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,418,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f52c0,568006366,568006366,742816,4544050936,524288,280932238669,4536858955,0,1123742878920,365715699933161,366800428560578,366800476304303,365716037753119
210,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,420,2984447,2984447,16777216,1024,8192,0,20,4,32,64,0x0,0x7fc11f4f5340,37203658,37203658,104097,297629272,262144,19679416591,297107101,0,78724794960,365716037720859,366800476325583,366800495351296,365716060017325
211,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,422,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5200,838435062,800368287,446548,6707480504,524822,440120639820,6400757174,0,1760496500660,365716060035145,366800495394806,366800566065355,365716558809652
212,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,424,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5280,906590092,906590092,1097518,7252720744,524288,491270857020,7249129708,0,1965097348024,365716558789723,366800566092247,366800642087262,365717098224918
213,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,426,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5240,572183918,572183918,737944,4577471352,524288,272879197984,4569449363,0,1091530720472,365717098196828,366800642111262,366800694051774,365717438345560
214,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,428,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f52c0,568376944,568376944,550799,4547015560,524288,255868561997,4540851377,0,1023488159052,365717438310970,366800694074497,366800741291981,365717776165998
215,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,430,2984447,2984447,16777216,1024,8192,0,20,4,32,64,0x0,0x7fc11f4f5340,36568153,36568153,61887,292545232,262144,20313552167,292185273,0,81261335360,365717776143788,366800741313741,366800760354973,365717798038576
216,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,432,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5200,779982889,779982889,773864,6239863120,524288,420522895225,6236935463,0,1682105498500,365717798069756,366800760397595,366800830524622,365718262028919
217,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,434,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5280,873210962,873210962,963907,6985687704,524288,479374329281,6982852147,0,1917511240000,365718261980709,366800830552384,366800901058129,365718781376603
218,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,436,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5240,577057510,577057510,906586,4616460088,524288,281710344792,4612694687,0,1126855310560,365718781331664,366800901081829,366800984820180,365719124468537
219,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,438,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f52c0,567089750,567089750,452586,4536718008,524288,259173749994,4529481100,0,1036708925536,365719124439267,366800984865460,366801037033169,365719461557689
220,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,440,2984447,2984447,16777216,1024,8192,0,20,4,32,64,0x0,0x7fc11f4f5340,38095999,38095999,59760,304768000,262144,21011339402,304280016,0,84052491464,365719461517949,366801037063537,366801056090850,365719484370262
221,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,442,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5200,778891144,778891144,1214177,6231129160,524288,421113550628,6229296316,0,1684468119444,365719484357702,366801056133925,366801127834064,365719947758988
222,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,444,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5280,897796853,897796853,859288,7182374832,524288,489909186091,7180792858,0,1959650662548,365719947718608,366801127856553,366801194557184,365720481782638
223,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,446,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5240,609060800,571170388,752569,4872486408,524629,258553883386,4562973131,0,1034229480720,365720481752508,366801194587744,366801248076407,365720843676299
224,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,448,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f52c0,573016055,573016055,712043,4584128448,524288,268508833300,4580191757,0,1074049251876,365720843650909,366801248100073,366801307427282,365721184451208
225,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,450,2984447,2984447,16777216,1024,8192,0,20,4,32,64,0x0,0x7fc11f4f5340,37462365,37462365,76210,299698928,262144,20751925009,299267205,0,83014835388,365721184412338,366801307457202,366801326708192,365721206943542
226,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,452,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5200,776205726,776205726,1276401,6209645816,524288,417096112847,6207443743,0,1668398373748,365721206957293,366801326751164,366801397452263,365721668739539
227,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,454,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5280,937878480,937878480,2123023,7503027848,524288,517922675862,7502139480,0,2071704626212,365721668697089,366801397479515,366801477062831,365722226622355
228,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,456,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5240,573013797,573013797,1091051,4584110384,524288,271000891479,4577404813,0,1084017493980,365722226552815,366801477092111,366801527036141,365722567174634
229,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,458,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f52c0,574008461,574008461,488062,4592067696,524288,269517473932,4586988935,0,1078083812244,365722567139605,366801527058270,366801574811907,365722908379710
230,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,460,2984447,2984447,16777216,1024,8192,0,20,4,32,64,0x0,0x7fc11f4f5340,37667757,37667757,105422,301342064,262144,20391157596,301186842,0,81571756604,365722908341110,366801574839267,366801594057616,365722930916784
231,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,462,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5200,794473929,794473929,2699241,6355791440,524288,436055054496,6353213437,0,1744234143604,365722930917704,366801594101864,366801681434594,365723403619070
232,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,464,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5280,882507541,882507541,928592,7060060336,524288,483085804318,7056392122,0,1932357135772,365723403587811,366801681462128,366801756396012,365723928615349
233,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,466,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5240,575603402,575603402,324520,4604827224,524288,269608433642,4599445016,0,1078447659268,365723928572649,366801756425452,366801803461007,365724270811978
234,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,468,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f52c0,568637415,568637415,511110,4549099328,524288,264481270184,4541324029,0,1057939013604,365724270771718,366801803483088,366801870917471,365724608916563
235,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,470,2984447,2984447,16777216,1024,8192,0,20,4,32,64,0x0,0x7fc11f4f5340,37020128,37020128,113024,296161032,262144,20069777796,295967054,0,80286242448,365724608886814,366801870978591,366801890207819,365724631061880
236,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,472,2984447,2984447,33554432,1024,0,0,8,0,16,64,0x0,0x7fc11f4f5200,792327123,784846338,1138088,6338616992,524288,440210787570,6274615860,0,1760857078884,365724631092630,366801890253029,366801956393014,365725102435965
