Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
23,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,46,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55240,81173194,81173194,105922,649385560,524288,38519650381,648372852,0,154092527600,381083594593679,381962282831677,381962400322542,381083643190514
24,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,48,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea552c0,80471272,80471272,99322,643770184,524288,36570033643,643114571,0,146294057288,381083643205264,381962400379733,381962591636616,381083691356115
25,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,50,1209264,1209264,16777216,1024,8192,0,20,4,32,64,0x0,0x7f651ea55340,32068469,32068469,97219,256547760,262144,17805154940,256167776,0,71227753384,381083691370405,381962591682536,381962611183040,381083710715118
26,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,52,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55200,116539586,116539586,280743,932316696,524288,63446685553,931878395,0,253800664248,381083710753317,381962611236691,381962791818703,381083780261141
27,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,54,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55280,147468396,116078403,174036,1179747176,524757,64358130982,927812459,0,257446464344,381083780265511,381962791863039,381963117779924,381083868274151
28,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,56,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55240,80365405,80365405,73429,642923248,524288,38221793525,642258379,0,152901105388,381083868292191,381963117812496,381963234591998,381083916399423
29,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,58,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea552c0,82253746,82253746,80659,658029976,524288,38267451935,657169280,0,153083731096,381083916420533,381963234636270,381963424866579,381083965545760
30,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,60,1209264,1209264,16777216,1024,8192,0,20,4,32,64,0x0,0x7f651ea55340,32000748,32000748,119721,256005992,262144,17945956549,255833145,0,71790955540,381083965558999,381963424897459,381963445365003,381083984838524
31,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,62,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55200,116508634,116508634,262344,932069080,524288,64621383742,931755300,0,258499457248,381083984880933,381963445424435,381963625222415,381084054367797
32,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,64,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55280,119828436,119828436,235164,958627496,524288,67395659038,958307635,0,269596562416,381084054380237,381963625268613,381963982465031,381084125950069
33,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,66,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55240,113275581,80641623,133731,906204656,524516,38684511324,644202827,0,154751988004,381084125952309,381963982546375,381964103338208,381084193519503
34,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,68,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea552c0,81238182,81238182,85814,649905464,524288,37509345057,649112762,0,150051307848,381084193539942,381964103387547,381964285464413,381084242210686
35,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,70,1209264,1209264,16777216,1024,8192,0,20,4,32,64,0x0,0x7f651ea55340,32004823,32004823,51031,256038592,262144,17402085029,255452543,0,69615469516,381084242227736,381964285501853,381964305448277,381084261611718
36,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,72,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55200,115731371,115731371,66105,925850976,524288,63791185347,925577742,0,255178661576,381084261644838,381964305492514,381964536319996,381084330721788
37,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,74,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55280,120402189,120402189,86997,963217520,524288,68311648038,962850501,0,273260511648,381084330728168,381964536595809,381964908129208,381084402696464
38,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,76,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55240,81160647,81160647,82362,649285184,524288,39179110570,648286833,0,156730372104,381084402700404,381964908274651,381965128970439,381084451292599
39,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,78,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea552c0,122327284,80580752,99846,978618280,525057,37961127144,643258605,0,151858449500,381084451312249,381965129125974,381965366225302,381084524263979
40,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,80,1209264,1209264,16777216,1024,8192,0,20,4,32,64,0x0,0x7f651ea55340,32079509,32079509,144041,256636080,262144,18141341896,256385342,0,72572500664,381084524285379,381965366277302,381965385789805,381084543689912
41,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,82,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55200,116404592,116404592,211680,931236744,524288,65052405669,930859543,0,260223544660,381084543725361,381965385832361,381965803369214,381084613153146
42,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,84,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55280,114709426,114709426,149588,917675416,524288,62993873239,917347833,0,251989413252,381084613159866,381965803507375,381966231146487,381084681731154
43,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,86,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55240,81074195,81074195,218606,648593568,524288,38501168099,647652941,0,154018595440,381084681741804,381966231417852,381966620303114,381084730272520
44,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,88,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea552c0,81049707,81049707,79607,648397664,524288,37968985144,647645573,0,151889861688,381084730292670,381966620451694,381966803274474,381084778825425
45,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,90,1209264,1209264,16777216,1024,8192,0,20,4,32,64,0x0,0x7f651ea55340,32080571,32080571,89293,256644576,262144,18083760621,256332208,0,72342174456,381084778820355,381966803343594,381966846562366,381084798239927
46,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,92,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55200,152291906,111254425,290093,1218335256,524304,61224385936,889121845,0,244911464320,381084798286487,381966846681168,381967285311461,381084889066084
47,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,94,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55280,112466798,112466798,115926,899734392,524288,61294808691,899449875,0,245193159256,381084889075324,381967285455092,381967816508385,381084956386722
48,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,96,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55240,82432981,82432981,131631,659463856,524288,40625088003,658830989,0,162514283136,381084956387052,381967816794380,381968188716273,381085005754054
49,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,98,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea552c0,81188985,81188985,135057,649511888,524288,39001348107,648739250,0,156019305016,381085005755504,381968188785183,381968583609182,381085054369270
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,1209264,1209264,16777216,1024,8192,0,20,4,32,64,0x0,0x7f651ea55340,31997627,31997627,64885,255981024,262144,18072614089,255624059,0,72297588528,381085054381930,381968583822942,381968606267129,381085073710667
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55200,112999794,112999794,56487,903998360,524288,60622425037,903679886,0,242503620996,381085073758007,381968606310214,381969071380052,381085141134195
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55280,126517460,117274527,251341,1012139688,524305,64990667971,937309842,0,259976597588,381085141154285,381969071586432,381969594628028,381085216718196
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55240,81242991,81242991,87350,649943936,524288,38367718600,648973799,0,153484809404,381085216733567,381969594813106,381969805727914,381085265458720
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea552c0,82853891,82853891,65256,662831136,524288,39293577468,661769819,0,157188231996,381085265468530,381969805916173,381970140841856,381085315063675
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,1209264,1209264,16777216,1024,8192,0,20,4,32,64,0x0,0x7f651ea55340,31997160,31997160,99290,255977288,262144,17865174571,255691485,0,71467827676,381085315068965,381970140919296,381970163461083,381085334437222
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55200,112552422,112552422,107061,900419384,524288,59596847782,900053620,0,238401305048,381085334458092,381970163505248,381970552729403,381085401664069
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55280,112197855,112197855,90962,897582848,524288,60338616532,897285449,0,241368389368,381085401658189,381970552873579,381971077333091,381085468700046
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55240,81799638,81799638,141739,654397112,524288,39380342616,653675119,0,157535300820,381085468690196,381971077465207,381971284853610,381085517624810
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea552c0,82463681,82463681,82287,659709456,524288,39425050452,658987122,0,157714126284,381085517627820,381971284885933,381971506385556,381085567009775
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,1209264,1209264,16777216,1024,8192,0,20,4,32,64,0x0,0x7f651ea55340,63825027,32208972,85317,510600224,263328,17805430574,256815673,0,71228887308,381085567016605,381971506579156,381971527228460,381085605294167
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55200,115486296,115486296,185542,923890376,524288,62002801397,923560664,0,248025123836,381085605350207,381971527274443,381971894287531,381085674374490
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55280,117621338,117621338,180432,940970712,524288,64897940298,940488020,0,259605683764,381085674373710,381971894355710,381972272180332,381085744720686
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55240,81989513,81989513,141034,655916112,524288,39563859254,655064728,0,158269367636,381085744712286,381972272355219,381972592130473,381085793795230
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea552c0,80875214,80875214,100366,647001720,524288,38069711070,646211645,0,152292761824,381085793815030,381972592181293,381972964197261,381085842362733
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,1209264,1209264,16777216,1024,8192,0,20,4,32,64,0x0,0x7f651ea55340,32093014,32093014,97681,256744120,262144,17571126554,256510271,0,70291642180,381085842374663,381972964327341,381972987141608,381085861783480
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55200,116053120,116053120,168843,928424968,524288,62846247962,928046504,0,251398913884,381085861823770,381972987226639,381973441342691,381085931078273
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55280,117558273,117558273,158992,940466192,524288,66655089528,940043181,0,266634279712,381085931061903,381973441472947,381973848473900,381086001314099
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55240,123276861,81782252,160892,986214896,524410,40919732142,652454916,0,163692870284,381086001305759,381973848517087,381974080686156,381086074859785
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea552c0,81157150,81157150,84618,649257208,524288,38125842640,648050275,0,152517294416,381086074863745,381974080884689,381974274551155,381086123539388
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,1209264,1209264,16777216,1024,8192,0,20,4,32,64,0x0,0x7f651ea55340,32836613,32836613,122899,262692912,262144,18651550139,262448528,0,74613329740,381086123549658,381974274587635,381974294842858,381086143535227
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55200,122190442,122190442,108942,977523544,524288,67516195321,977175989,0,270078704172,381086143548327,381974294882308,381974739147146,381086216507341
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55280,120050592,120050592,250823,960404744,524288,67403373963,960053281,0,269627421320,381086216493361,381974739426904,381975243857894,381086288260352
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55240,81554380,81554380,140625,652435048,524288,38617306462,651408401,0,154483150100,381086288246412,381975243988662,381975530776352,381086337121865
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea552c0,82329014,82329014,82797,658632120,524288,37411017302,657591678,0,149657996588,381086337121605,381975530947417,381975748303665,381086386584130
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,1209264,1209264,16777216,1024,8192,0,20,4,32,64,0x0,0x7f651ea55340,32007851,32007851,164579,256062816,262144,17796325371,255903260,0,71192425832,381086386576300,381975748460305,381975769210408,381086405994327
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55200,161744127,120986874,210827,1293953024,524439,67602886792,966787870,0,270425473976,381086406032407,381975769324613,381976240601325,381086502483690
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55280,119005214,119005214,169944,952041720,524288,66166266919,951774784,0,264678986944,381086502485780,381976240732358,381976771142574,381086573913900
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55240,82133830,82133830,209879,657070648,524288,41175776920,655707344,0,164717045164,381086573875000,381976771306557,381977145953715,381086623151644
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea552c0,80381674,80381674,113367,643053400,524288,38896479120,642142474,0,155599837688,381086623151135,381977146016636,381977531246197,381086671450666
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,1209264,1209264,16777216,1024,8192,0,20,4,32,64,0x0,0x7f651ea55340,32075896,32075896,102359,256607176,262144,17521687746,256252136,0,70093883476,381086671448856,381977531473237,381977553891502,381086691029244
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55200,112728557,112728557,91793,901828464,524288,59456679817,901520060,0,237840638096,381086691066174,381977553989682,381977992607470,381086758462932
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55280,114371579,114371579,236379,914972640,524288,62891661020,914638576,0,251580565564,381086758482142,381977992708344,381978529970884,381086826963543
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55240,80842959,80842959,100341,646743680,524288,37363172270,646096608,0,149466618604,381086826956483,381978530098853,381978834234878,381086875398075
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea552c0,92247428,83808240,253399,737979432,524813,38169205900,669348361,0,152690768080,381086875428305,381978834286654,381979024621109,381086930685867
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,1209264,1209264,16777216,1024,8192,0,20,4,32,64,0x0,0x7f651ea55340,31999575,31999575,90404,255996608,262144,18081372528,255759739,0,72332625432,381086930700887,381979024650549,381979067288677,381086950164854
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55200,120662654,120662654,91299,965301240,524288,68552597642,964957026,0,274224317944,381086950187435,381979067374684,381979536305941,381087022293266
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55280,116595603,116595603,123702,932764832,524288,64795657999,932451750,0,259196558616,381087022282596,381979536375549,381980062043662,381087092059661
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55240,81397612,81397612,157319,651180904,524288,40276642766,650224383,0,161120502752,381087092049681,381980062209469,381980432146684,381087140829404
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea552c0,81595013,81595013,106775,652760112,524288,39750511349,652167410,0,159015973432,381087140833954,381980432203352,381980824475790,381087189765087
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,1209264,1209264,16777216,1024,8192,0,20,4,32,64,0x0,0x7f651ea55340,32004070,32004070,152032,256032568,262144,17967199220,255878312,0,71875926844,381087189788528,381980824760590,381980846990375,381087209214275
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55200,113707232,113707232,116531,909657864,524288,62139978545,909371239,0,248573835960,381087209274655,381980847093246,381981288901913,381087277109004
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55280,117370933,117370933,72055,938967472,524288,65812323012,938545043,0,263263211556,381087277146054,381981288973398,381981840110817,381087347267440
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55240,81279077,81279077,266659,650232624,524288,38147606212,649495835,0,152604352704,381087347308650,381981840258842,381982208366770,381087395942333
94,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,188,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea552c0,80278523,80278523,161762,642228192,524288,37924575604,641657639,0,151712226292,381087395961363,381982208435365,381982596443474,381087444120454
95,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,190,1209264,1209264,16777216,1024,8192,0,20,4,32,64,0x0,0x7f651ea55340,32007699,32007699,101309,256061600,262144,17495913583,255746715,0,69990784312,381087444129524,381982596553234,381982619202699,381087463532841
96,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,192,1209264,1209264,33554432,1024,0,0,8,0,16,64,0x0,0x7f651ea55200,147624916,114144369,379820,1180999336,524717,60815741359,912379468,0,243276902324,381087463568791,381982619249227,381983059736754,381087551640770
