Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_VMEM,SQ_INST_LEVEL_VMEM,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
29,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,58,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf52c0,1577056,1888150291,211472702037,381069226380113,381963234636270,381963424866579,381069293682050
30,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,60,1199753,1199753,16777216,1024,8192,0,20,4,32,64,0x0,0x7f256adf5340,1064960,906517383,101529915626,381069293771649,381963424897459,381963445365003,381069313301749
31,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,62,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5200,1048576,2388235238,267482280608,381069313287560,381963445424435,381963625222415,381069384507137
32,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,64,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5280,1048576,2226686025,249388838380,381069384487108,381963625268613,381963982465031,381069452215919
33,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,66,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5240,1572864,1940698693,217358272548,381069452168410,381963982546375,381964103338208,381069500379200
34,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,68,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf52c0,1572864,1901556637,212974413852,381069500493648,381964103387547,381964285464413,381069548550091
35,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,70,1199753,1199753,16777216,1024,8192,0,20,4,32,64,0x0,0x7f256adf5340,1064960,935072199,104728141631,381069548516552,381964285501853,381964305448277,381069567954394
36,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,72,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5200,1048576,2424011451,271489269980,381069567978063,381964305492514,381964536319996,381069639538026
37,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,74,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5280,1048576,2241032325,250995654164,381069639485066,381964536595809,381964908129208,381069732663897
38,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,76,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5240,1572864,1918911203,214918008800,381069732641377,381964908274651,381965128970439,381069781894142
39,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,78,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf52c0,1572864,1884253390,211036461080,381069781862822,381965129125974,381965366225302,381069830721373
40,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,80,1199753,1199753,16777216,1024,8192,0,20,4,32,64,0x0,0x7f256adf5340,1064960,918090999,102826260978,381069830695284,381965366277302,381965385789805,381069850051697
41,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,82,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5200,1048576,2487991218,278655115656,381069850072876,381965385832361,381965803369214,381069925052236
42,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,84,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5280,1048576,2343929152,262520069464,381069924975438,381965803507375,381966231146487,381069995480996
43,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,86,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5240,1572864,2008137943,224911293188,381069995426347,381966231417852,381966620303114,381070044938558
44,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,88,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf52c0,1572864,1955030359,218963511072,381070044890928,381966620451694,381966803274474,381070094029205
45,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,90,1199753,1199753,16777216,1024,8192,0,20,4,32,64,0x0,0x7f256adf5340,1064960,896085541,100361556305,381070093953636,381966803343594,381966846562366,381070113289219
46,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,92,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5200,1051648,2483866187,278193003716,381070113275859,381966846681168,381967285311461,381070210718245
47,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,94,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5280,1048576,2191929932,245496033820,381070210692075,381967285455092,381967816508385,381070278642413
48,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,96,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5240,1572864,2078668579,232810813276,381070278584944,381967816794380,381968188716273,381070329452023
49,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,98,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf52c0,1572864,1925471895,215652676128,381070329420704,381968188785183,381968583609182,381070377850271
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,1199753,1199753,16777216,1024,8192,0,20,4,32,64,0x0,0x7f256adf5340,1064960,950914738,106502448155,381070377800222,381968583822942,381968606267129,381070397260473
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5200,1048576,2496525344,279610891100,381070397032917,381968606310214,381969071380052,381070471337277
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5280,1048576,2344562397,262590908496,381070471304348,381969071586432,381969594628028,381070540346889
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5240,1584336,1946079604,217960813599,381070540320939,381969594813106,381969805727914,381070596234402
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf52c0,1572864,1875365228,210040859964,381070596282821,381969805916173,381970140841856,381070645194851
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,1199753,1199753,16777216,1024,8192,0,20,4,32,64,0x0,0x7f256adf5340,1064960,951372133,106553628690,381070645168951,381970140919296,381970163461083,381070664595433
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5200,1048576,2399782936,268775635004,381070664591523,381970163505248,381970552729403,381070738248503
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5280,1048576,2095721444,234720712284,381070738206124,381970552873579,381971077333091,381070805391503
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5240,1572864,2008217110,224920317556,381070805338204,381971077465207,381971284853610,381070855841770
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf52c0,1572864,1886865037,211328970232,381070855836190,381971284885933,381971506385556,381070904161968
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,1199753,1199753,16777216,1024,8192,0,20,4,32,64,0x0,0x7f256adf5340,1064960,946415779,105998468186,381070904129499,381971506579156,381971527228460,381070923585210
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5200,1048576,2409342119,269846368492,381070923600980,381971527274443,381971894287531,381070995074304
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5280,1048576,2365481506,264933814776,381070995026635,381971894355710,381972272180332,381071066290592
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5240,1572864,1916075278,214600415064,381071066223523,381972272355219,381972592130473,381071114843577
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf52c0,1579296,1875116150,210012982155,381071114800898,381972592181293,381972964197261,381071183120050
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,1199753,1199753,16777216,1024,8192,0,20,4,32,64,0x0,0x7f256adf5340,1064960,921350847,103191249277,381071183203248,381972964327341,381972987141608,381071202919346
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5200,1048576,2452434547,274672698224,381071202938426,381972987226639,381973441342691,381071276162003
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5280,1048576,2251987026,252222452120,381071276160463,381973441472947,381973848473900,381071345491939
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5240,1572864,1939381673,217210720340,381071345473270,381973848517087,381974080686156,381071395050379
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf52c0,1572864,1867533345,209163565604,381071395097158,381974080884689,381974274551155,381071444065697
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,1199753,1199753,16777216,1024,8192,0,20,4,32,64,0x0,0x7f256adf5340,1064960,974997689,109199652461,381071444047587,381974274587635,381974294842858,381071463791025
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5200,1048576,2335970058,261628626976,381071463814734,381974294882308,381974739147146,381071534892424
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5280,1048576,2177384181,243866949692,381071534865534,381974739426904,381975243857894,381071601788888
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5240,1572864,2061057820,230838470780,381071601725899,381975243988662,381975530776352,381071652421131
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf52c0,1572864,1867701767,209182606656,381071652425511,381975530947417,381975748303665,381071701063925
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,1199753,1199753,16777216,1024,8192,0,20,4,32,64,0x0,0x7f256adf5340,1138400,938505516,105112734471,381071701097615,381975748460305,381975769210408,381071745341896
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5200,1048576,2378742786,266419236640,381071745443655,381975769324613,381976240601325,381071816920228
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5280,1048576,2375259700,266029235576,381071816898969,381976240732358,381976771142574,381071888957243
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5240,1572864,1976436112,221360806764,381071888867385,381976771306557,381977145953715,381071938112009
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf52c0,1572864,1788712600,200335862804,381071938083350,381977146016636,381977531246197,381071986098424
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,1199753,1199753,16777216,1024,8192,0,20,4,32,64,0x0,0x7f256adf5340,1064960,932251773,104412179383,381071986094873,381977531473237,381977553891502,381072005828691
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5200,1048576,2412521024,270202316412,381072005839921,381977553989682,381977992607470,381072077051129
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5280,1048576,2439492026,273223003848,381072076968130,381977992708344,381978529970884,381072149582056
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5240,1572864,1868273056,209246493104,381072149542977,381978530098853,381978834234878,381072198549535
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf52c0,1572864,1875944310,210105776824,381072198563634,381978834286654,381979024621109,381072247633662
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,1199753,1199753,16777216,1024,8192,0,20,4,32,64,0x0,0x7f256adf5340,1064960,946807373,106042361811,381072247638262,381979024650549,381979067288677,381072267234631
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5200,1053520,2199676711,246363862813,381072267201492,381979067374684,381979536305941,381072359902160
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5280,1048576,2419015695,270929680064,381072359886920,381979536375549,381980062043662,381072432415858
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5240,1572864,1961824400,219724368512,381072432366899,381980062209469,381980432146684,381072480625468
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf52c0,1572864,1939126636,217182038328,381072480589959,381980432203352,381980824475790,381072528889148
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,1199753,1199753,16777216,1024,8192,0,20,4,32,64,0x0,0x7f256adf5340,1064960,937124123,104957917165,381072528852299,381980824760590,381980846990375,381072548568966
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5200,1048576,2441435319,273440812172,381072548548656,381980847093246,381981288901913,381072621426849
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5280,1048576,2189425377,245215562720,381072621377019,381981288973398,381981840110817,381072689379196
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5240,1572864,1910845875,214014699556,381072689320857,381981840258842,381982208366770,381072738883077
94,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,188,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf52c0,1572864,1906947182,213578055928,381072738846047,381982208435365,381982596443474,381072787134817
95,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,190,1199753,1199753,16777216,1024,8192,0,20,4,32,64,0x0,0x7f256adf5340,1064960,936609165,104900263407,381072787100438,381982596553234,381982619202699,381072806507160
96,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,192,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5200,1051040,2447990227,274174924848,381072806516490,381982619249227,381983059736754,381072887023285
97,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,194,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5280,1048576,2238931266,250760352112,381072886883847,381983059828681,381983569554519,381072954807845
98,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,196,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5240,1572864,1993779088,223303177172,381072954758636,381983569729778,381983932091141,381073004033070
99,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,198,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf52c0,1572864,1925089031,215609909416,381073003976501,381983932132336,381984319075322,381073053091988
100,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,200,1199753,1199753,16777216,1024,8192,0,20,4,32,64,0x0,0x7f256adf5340,1064960,955118585,106973186018,381073053035088,381984319347482,381984342200787,381073072450551
101,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,202,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5200,1048576,2339819267,262059684504,381073072463321,381984342246107,381984774936661,381073143378523
102,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,204,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5280,1048576,2290569355,256543687104,381073143331374,381984775007939,381985319630767,381073213290461
103,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,206,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5240,1572864,1928978867,216045627364,381073213239261,381985319774207,381985692821489,381073261672538
104,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,208,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf52c0,1572864,1927496742,215879617908,381073261648539,381985692885072,381986085449173,381073310298902
105,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,210,1199753,1199753,16777216,1024,8192,0,20,4,32,64,0x0,0x7f256adf5340,1064960,947328533,106100764952,381073310248613,381986085662933,381986108383757,381073329610836
106,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,212,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5200,1048576,2459139157,275423576500,381073329590966,381986108432521,381986542300655,381073402734575
107,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,214,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5280,1048576,2279239866,255274862904,381073402663346,381986542382002,381987054030517,381073471212874
108,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,216,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5240,1572864,1949564448,218351143576,381073471151165,381987054299543,381987418859898,381073520184663
109,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,218,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf52c0,1572864,1892484648,211958147976,381073520144834,381987418932442,381987805665448,381073567845222
110,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,220,1199753,1199753,16777216,1024,8192,0,20,4,32,64,0x0,0x7f256adf5340,1064960,923221188,103400744445,381073567793623,381987805916968,381987828338589,381073587492041
111,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,222,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5200,1048576,2388887838,267555426520,381073587449651,381987828459185,381988260573661,381073659043823
112,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,224,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5280,1048576,2355475719,263813315124,381073658976024,381988260805004,381988797525625,381073729867357
113,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,226,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf5240,1572864,1915406058,214525502316,381073729811188,381988797681323,381989024823913,381073779649693
114,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,228,1199753,1199753,33554432,1024,0,0,8,0,16,64,0x0,0x7f256adf52c0,1572864,1879851583,210543281200,381073779619814,381989024866636,381989235018968,381073829480349
115,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,230,1199753,1199753,16777216,1024,8192,0,20,4,32,64,0x0,0x7f256adf5340,1064960,967008773,108305002656,381073829419570,381989235054808,381989255861705,381073848833572
