Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_LDS,SQ_INST_LEVEL_LDS,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
0,"void init_kernel<double>(double*, double*, double*, double, double, double) [clone .kd]",2,0,0,2561869,2561869,33554432,1024,0,0,12,4,32,64,0x0,0x7fcfee5b5380,0,0,0,386441704523739,388815760490734,388816036841280,386441970063965
1,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,2,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386441969759118,388816036892487,388816122287879,386442042367101
2,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,4,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386442042368931,388816122320405,388816187256671,386442113844136
3,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,6,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386442113843346,388816187283871,388816237475544,386442163837899
4,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,8,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386442163858599,388816237502168,388816284927446,386442213654235
5,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,10,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,737005,82546191,386442213666534,388816284956406,388816303995059,386442233380913
6,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,12,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386442233416472,388816304040125,388816391571532,386442310499412
7,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,14,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386442310500322,388816391600888,388816481608424,386442399762094
8,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,16,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386442399731324,388816481638664,388816529397861,386442449876276
9,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,18,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386442449733827,388816529424370,388816576221330,386442499012398
10,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,20,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,737325,82533147,386442499008328,388816576248530,388816595646382,386442518353520
11,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,22,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386442518371419,388816595689517,388816678415480,386442590932913
12,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,24,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386442590921493,388816678498370,388816764252804,386442665225870
13,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,26,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386442665221700,388816764285764,388816825670198,386442748399441
14,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,28,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386442748406281,388816825705531,388816884874940,386442798385215
15,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,30,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,736567,82527948,386442798403944,388816884911740,388816904149436,386442818065093
16,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,32,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386442818091973,388816904196992,388816995130140,386442888131031
17,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,34,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386442888133561,388816995171216,388817068111932,386442990483655
18,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,36,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386442990492885,388817068136092,388817115632732,386443041759196
19,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,38,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386443041780976,388817115654085,388817166252643,386443091810329
20,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,40,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,737786,82549101,386443091818289,388817166279683,388817185332260,386443111569807
21,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,42,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386443111609836,388817185374642,388817287373514,386443180779663
22,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,44,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386443180777073,388817287413074,388817378335656,386443283163887
23,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,46,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386443283101838,388817378366856,388817438660417,386443332837154
24,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,48,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386443332858873,388817438687766,388817516032312,386443445708325
25,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,50,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,737276,82512752,386443445710955,388817516098552,388817535340087,386443466068577
26,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,52,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386443465500412,388817535386084,388817601568429,386443537074226
27,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,54,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386443536574161,388817601595089,388817682175145,386443606483191
28,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,56,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386443606462591,388817682206665,388817733422496,386443655347365
29,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,58,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386443655348015,388817733443977,388817781127018,386443773071710
30,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,60,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,737809,82522819,386443773058400,388817781147978,388817818220013,386443792599369
31,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,62,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386443792619009,388817818313970,388817890600135,386443863164093
32,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,64,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386443863150683,388817890630558,388817960718166,386443953497394
33,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,66,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386443953431895,388817960746326,388818007723769,386444002448287
34,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,68,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386444002459227,388818007764872,388818056552880,386444118301090
35,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,70,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,735766,82518091,386444118289070,388818056582480,388818075796019,386444137741261
36,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,72,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386444137750071,388818075838645,388818164203795,386444205121435
37,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,74,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386444205076416,388818164242970,388818253817881,386444304333570
38,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,76,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386444304327220,388818253847801,388818313504247,386444353483571
39,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,78,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386444353458702,388818313532414,388818365628246,386444470162826
40,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,80,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,734969,82532793,386444470127336,388818365650806,388818384704983,386444489425979
41,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,82,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386444489438739,388818384747117,388818457379040,386444582382534
42,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,84,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386444582374844,388818457401689,388818548726189,386444654412623
43,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,86,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386444654373634,388818548762669,388818605174482,386444703354397
44,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,88,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386444703326727,388818605203396,388818652614762,386444872222194
45,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,90,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1574288,737932,82581186,386444872200924,388818652655562,388818671712459,386444900611367
46,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,92,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386444900606497,388818671755473,388818748822902,386444970727175
47,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,94,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386444970678665,388818748851719,388818824178870,386445042148300
48,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,96,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386445042080831,388818824242070,388818878175039,386445093231643
49,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,98,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386445093211803,388818878200975,388818925413460,386445241849066
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,736530,82543498,386445241838787,388818925435540,388818944485876,386445262515985
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386445262529745,388818944529064,388819023064006,386445354722498
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386445354657419,388819023093486,388819111039278,386445422033523
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386445421974444,388819111069678,388819171704838,386445472167585
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386445472138466,388819171733447,388819218933452,386445617828738
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,737697,82527435,386445617831608,388819218961132,388819238013388,386445638497067
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386445638510557,388819238055255,388819343010753,386445731028636
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386445730968517,388819343096019,388819435006436,386445799349811
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386445799332892,388819435039556,388819493394082,386445849549373
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386445849520973,388819493428268,388819540436914,386445992677390
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,737322,82519744,386445992318074,388819540469234,388819559501010,386446012578506
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386446012584206,388819559546731,388819641074310,386446082098220
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386446082068320,388819641103368,388819748959173,386446188165748
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386446188181928,388819748998213,388819798286689,386446237840954
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386446237817865,388819798310599,388819847829637,386446297439485
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,737790,82529604,386446297405325,388819847856837,388819866883813,386446317391050
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386446317382920,388819866926884,388819935877378,386446384502047
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386446384435368,388819935903290,388820022242687,386446454723684
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386446454681194,388820022270047,388820071701404,386446503728887
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386446503699707,388820071723219,388820118707064,386446571211400
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,737242,82544854,386446571211740,388820118728984,388820160521805,386446590702851
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386446590735630,388820160580539,388820231550388,386446660261564
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386446660227044,388820231581463,388820308523770,386446730394511
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386446730361752,388820308545850,388820369692528,386446779806980
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386446779782911,388820369720791,388820420081427,386446828227509
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,736729,82523655,386446828201720,388820420102547,388820439139123,386446847522772
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386446847495432,388820439182146,388820506392646,386446918473441
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386446918415122,388820506414673,388820578425797,386446985572788
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386446985532169,388820578483717,388820626800197,386447053033332
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386447053013252,388820626822096,388820674433940,386447102845677
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,738355,82534183,386447102833447,388820674461460,388820693693235,386447122167479
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386447122192949,388820693738319,388820762647859,386447189041558
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386447189020738,388820762673999,388820838779030,386447257247094
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386447257185015,388820838805430,388820888784145,386447306785443
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386447306752893,388820888810223,388820936128628,386447355344270
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,736270,82535681,386447355312000,388820936155508,388820955410163,386447374573773
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386447374576513,388820955455407,388821040112571,386447443807769
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386447443783479,388821040140361,388821105678387,386447539055572
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386447538994843,388821105700570,388821181213443,386447587010565
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386447586986646,388821181293283,388821230866079,386447635501914
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,737157,82542285,386447635489824,388821230903277,388821249927217,386447654916225
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386447654905625,388821249979321,388821324502663,386447725235040
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386447725197421,388821324540944,388821410538615,386447795870593
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386447795842283,388821410569175,388821458801514,386447845570209
94,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,188,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386447845599809,388821458821286,388821505877774,386447894389474
95,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,190,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,737214,82543170,386447894364225,388821505906414,388821525319950,386447913694317
96,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,192,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386447913688286,388821525362938,388821591001444,386448001830249
97,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,194,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386448001805789,388821591024560,388821667825428,386448069605049
98,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,196,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386448069579520,388821667848669,388821737941878,386448117665532
99,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,198,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386448117659962,388821737980758,388821786946995,386448166208879
100,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,200,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,739188,82546545,386448166181200,388821786969781,388821806009399,386448185625890
101,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,202,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386448185619590,388821806053519,388821873099060,386448255856037
102,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,204,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386448255736648,388821873121756,388821943719925,386448328623669
103,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,206,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386448328594939,388821943742165,388821991624247,386448376356614
104,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,208,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386448376332495,388821991650439,388822039031884,386448424246008
105,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,210,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,737049,82532620,386448424216598,388822039051884,388822058468459,386448443857397
106,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,212,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386448443851547,388822058510040,388822128400692,386448528281596
107,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,214,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386448528264586,388822128423336,388822209807710,386448600269895
108,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,216,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386448600244876,388822209836204,388822282318207,386448649172249
109,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,218,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386448649031811,388822282361567,388822330550208,386448697206142
110,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,220,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,738052,82538365,386448697213182,388822330571777,388822349649955,386448716972880
111,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,222,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386448716943170,388822349692139,388822417628556,386448784864389
112,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,224,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386448784805049,388822417651026,388822507140013,386448862552233
113,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,226,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386448862532893,388822507167373,388822554702416,386448910362308
114,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,228,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386448910357328,388822554733007,388822602582291,386448958808636
115,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,230,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,738665,82559460,386448958773547,388822602608851,388822621827827,386448978043399
116,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,232,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386448978012059,388822621872281,388822688072228,386449077189044
117,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,234,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386449077145425,388822688094820,388822760942741,386449144554659
118,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,236,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5240,0,0,0,386449144523289,388822760969941,388822816541437,386449195038228
119,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,238,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b52c0,0,0,0,386449194990478,388822816604999,388822871420979,386449242935841
120,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,240,2561869,2561869,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcfee5b5340,1572864,737528,82536805,386449242875942,388822871451539,388822890679954,386449262139614
121,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,242,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5200,0,0,0,386449262103585,388822890726813,388822956497000,386449337930307
122,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,244,2561869,2561869,33554432,1024,0,0,8,0,16,64,0x0,0x7fcfee5b5280,0,0,0,386449337916737,388822956518064,388823027990307,386449407281762
