Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_SMEM,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
22,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,44,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5280,1048576,995228,111235280,386511296502693,388817287413074,388817378335656,386511390972427
23,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,46,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5240,1572864,1476368,165861144,386511391045156,388817378366856,388817438660417,386511440150325
24,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,48,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f52c0,1572864,1414440,158771000,386511439368542,388817438687766,388817516032312,386511486955856
25,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,50,2622545,2622545,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb0b47f5340,1310720,1313286,147624944,386511486986016,388817516098552,388817535340087,386511506517012
26,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,52,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5200,1048576,821356,91896328,386511506573832,388817535386084,388817601568429,386511574867141
27,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,54,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5280,1051862,5903122,661948672,386511574873981,388817601595089,388817682175145,386511660115471
28,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,56,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5240,1572864,1490928,166551616,386511660116581,388817682206665,388817733422496,386511707500477
29,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,58,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f52c0,1572864,1496500,167357416,386511707497646,388817733443977,388817781127018,386511755842213
30,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,60,2622545,2622545,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb0b47f5340,1310720,1329254,148204784,386511755843633,388817781147978,388817818220013,386511775170911
31,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,62,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5200,1048576,828164,92605704,386511775162692,388817818313970,388817890600135,386511842969065
32,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,64,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5280,1048576,695436,78075168,386511842896496,388817890630558,388817960718166,386511911331904
33,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,66,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5240,1593510,28903346,3236621576,386511911322874,388817960746326,388818007723769,386511983701005
34,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,68,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f52c0,1572864,1493526,166823736,386511983718795,388818007764872,388818056552880,386512031647325
35,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,70,2622545,2622545,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb0b47f5340,1310720,1313038,147579384,386512031666125,388818056582480,388818075796019,386512051334850
36,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,72,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5200,1048576,825890,92272904,386512051365860,388818075838645,388818164203795,386512121366603
37,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,74,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5280,1048576,804872,90574784,386512121381753,388818164242970,388818253817881,386512191201968
38,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,76,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5240,1572864,1372260,153828496,386512191166288,388818253847801,388818313504247,386512239750862
39,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,78,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f52c0,1596083,17393058,1947448560,386512239741862,388818313532414,388818365628246,386512317314224
40,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,80,2622545,2622545,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb0b47f5340,1310720,1320882,147695024,386512317324984,388818365650806,388818384704983,386512337009299
41,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,82,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5200,1048576,823894,92363456,386512337035849,388818384747117,388818457379040,386512406287360
42,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,84,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5280,1048576,839370,93761912,386512406217400,388818457401689,388818548726189,386512472442989
43,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,86,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5240,1572864,1480970,166037232,386512472441079,388818548762669,388818605174482,386512520275100
44,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,88,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f52c0,1572864,1377316,153587224,386512520272370,388818605203396,388818652614762,386512568905354
45,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,90,2622545,2622545,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb0b47f5340,1310720,1426690,159435360,386512568867534,388818652655562,388818671712459,386512588090843
46,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,92,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5200,1048948,1634808,183130048,386512588119043,388818671755473,388818748822902,386512675451044
47,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,94,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5280,1048576,822972,92259992,386512675444464,388818748851719,388818824178870,386512744903262
48,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,96,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5240,1572864,1535866,171954320,386512744903442,388818824242070,388818878175039,386512792997821
49,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,98,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f52c0,1572864,1484732,166671144,386512793013141,388818878200975,388818925413460,386512840722503
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,2622545,2622545,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb0b47f5340,1310720,1327782,148471376,386512840728563,388818925435540,388818944485876,386512860015112
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5200,1048576,841608,93512584,386512860047822,388818944529064,388819023064006,386512932446062
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5280,1050560,4274196,478770008,386512932428812,388819023093486,388819111039278,386513008510148
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5240,1572864,1495644,167392328,386513008508609,388819111069678,388819171704838,386513056624197
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f52c0,1572864,1494680,166779448,386513056636757,388819171733447,388819218933452,386513106598758
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,2622545,2622545,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb0b47f5340,1310720,1256502,140672480,386513106583778,388819218961132,388819238013388,386513125956516
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5200,1048576,832618,92543032,386513125976876,388819238055255,388819343010753,386513195586513
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5280,1048576,815616,90823944,386513195588113,388819343096019,388819435006436,386513266373639
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5240,1572864,1460504,163680184,386513266288420,388819435039556,388819493394082,386513314675166
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f52c0,1572864,1461622,163943192,386513314686516,388819493428268,388819540436914,386513362736495
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,2622545,2622545,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb0b47f5340,1310720,1344298,149951560,386513362734165,388819540469234,388819559501010,386513382027794
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5200,1067734,21117462,2365082520,386513382059873,388819559546731,388819641074310,386513467283724
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5280,1048576,817794,90998224,386513467307343,388819641103368,388819748959173,386513538108939
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5240,1572864,1481380,165775568,386513538094679,388819748998213,388819798286689,386513585982450
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f52c0,1572864,1485672,166534736,386513585978530,388819798310599,388819847829637,386513634318356
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,2622545,2622545,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb0b47f5340,1310720,1322982,147620576,386513634312706,388819847856837,388819866883813,386513653632555
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5200,1048576,817824,92262136,386513653641275,388819866926884,388819935877378,386513723903526
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5280,1048576,848688,95042728,386513723915556,388819935903290,388820022242687,386513795944210
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5240,1580366,9900674,1108878768,386513795920030,388820022270047,388820071701404,386513866737115
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f52c0,1572864,1517920,170065272,386513866739405,388820071723219,388820118707064,386513914815414
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,2622545,2622545,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb0b47f5340,1310720,1333252,148932008,386513914821754,388820118728984,388820160521805,386513934573239
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5200,1048576,830512,92272856,386513934584169,388820160580539,388820231550388,386514001608250
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5280,1048576,731494,81847496,386514001596020,388820231581463,388820308523770,386514068864869
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5240,1572864,1511282,169155664,386514068855549,388820308545850,388820369692528,386514117283514
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f52c0,1572864,1501356,168752472,386514117295354,388820369720791,388820420081427,386514165542572
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,2622545,2622545,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb0b47f5340,1310720,1344972,150685784,386514165543621,388820420102547,388820439139123,386514184869790
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5200,1048576,848200,95329736,386514184878790,388820439182146,388820506392646,386514252337437
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5280,1055396,14035348,1571127352,386514252267158,388820506414673,388820578425797,386514342791298
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5240,1572864,1519472,169872496,386514342788778,388820578483717,388820626800197,386514392525242
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f52c0,1572864,1496696,167774528,386514392511242,388820626822096,388820674433940,386514441967068
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,2622545,2622545,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb0b47f5340,1310720,1310538,147300288,386514441963908,388820674461460,388820693693235,386514462071959
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5200,1048576,828170,92755792,386514461579683,388820693738319,388820762647859,386514529159909
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5280,1048576,781058,87480576,386514529152909,388820762673999,388820838779030,386514599269382
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5240,1572864,1459080,163351896,386514599247832,388820838805430,388820888784145,386514647305791
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f52c0,1572864,1505288,168431896,386514647311951,388820888810223,388820936128628,386514695509758
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,2622545,2622545,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb0b47f5340,1310720,1209962,135657560,386514695489039,388820936155508,388820955410163,386514715201634
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5200,1061999,21457274,2402793328,386514715226583,388820955455407,388821040112571,386514796777838
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5280,1048576,879330,98392128,386514796692749,388821040140361,388821105678387,386514866137197
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5240,1572864,1484932,166578520,386514866077398,388821105700570,388821181213443,386514914649722
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f52c0,1572864,1489652,166804640,386514914619832,388821181293283,388821230866079,386514962102777
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,2622545,2622545,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb0b47f5340,1310720,1326680,148722608,386514962060717,388821230903277,388821249927217,386514981374126
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5200,1048576,833590,93052104,386514981356136,388821249979321,388821324502663,386515052139602
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5280,1048576,881394,98330688,386515052140292,388821324540944,388821410538615,386515123096876
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5240,1572864,1469228,163680064,386515123094826,388821410569175,388821458801514,386515171283934
94,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,188,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f52c0,1572864,1505912,169335464,386515171291524,388821458821286,388821505877774,386515219470982
95,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,190,2622545,2622545,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb0b47f5340,1310720,1334388,149746632,386515219478052,388821505906414,388821525319950,386515238777311
96,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,192,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5200,1076879,23832144,2668546480,386515238785591,388821525362938,388821591001444,386515329718857
97,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,194,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5280,1048576,807982,91335680,386515329745567,388821591024560,388821667825428,386515400525323
98,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,196,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5240,1572864,1509262,168692824,386515400527003,388821667848669,388821737941878,386515449008898
99,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,198,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f52c0,1572864,1496168,167236392,386515449020688,388821737980758,388821786946995,386515497131117
100,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,200,2622545,2622545,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb0b47f5340,1310720,1324592,148317872,386515497140466,388821786969781,388821806009399,386515516719873
101,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,202,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5200,1048576,829478,92856328,386515516753262,388821806053519,388821873099060,386515589062844
102,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,204,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5280,1048576,697760,78347680,386515589031224,388821873121756,388821943719925,386515655267273
103,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,206,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5240,1572864,1459552,163396528,386515655263842,388821943742165,388821991624247,386515703551569
104,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,208,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f52c0,1572864,1453594,163041880,386515703560999,388821991650439,388822039031884,386515751981955
105,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,210,2622545,2622545,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb0b47f5340,1310720,1343192,150114704,386515751985075,388822039051884,388822058468459,386515771291154
106,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,212,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5200,1048576,840506,93809664,386515771317044,388822058510040,388822128400692,386515840444215
107,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,214,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5280,1048576,1090640,121862664,386515840448995,388822128423336,388822209807710,386515933763819
108,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,216,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5240,1572864,1452938,163323432,386515933735320,388822209836204,388822282318207,386515981452232
109,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,218,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f52c0,1572864,1486820,167062272,386515981442692,388822282361567,388822330550208,386516029353852
110,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,220,2622545,2622545,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb0b47f5340,1310720,1322774,147959288,386516029348732,388822330571777,388822349649955,386516048786430
111,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,222,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5200,1048576,818266,92031864,386516048797340,388822349692139,388822417628556,386516120455157
112,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,224,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5280,1048576,820372,92274504,386516120456127,388822417651026,388822507140013,386516192651560
113,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,226,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f5240,1572864,1377454,153988272,386516192621700,388822507167373,388822554702416,386516240574620
114,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,228,2622545,2622545,33554432,1024,0,0,8,0,16,64,0x0,0x7fb0b47f52c0,1572864,1463108,164033368,386516240567990,388822554733007,388822602582291,386516289146874
115,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,230,2622545,2622545,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb0b47f5340,1310720,1333216,149670352,386516289147125,388822602608851,388822621827827,386516308476243
