Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_VMEM,SQ_INST_LEVEL_VMEM,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
10,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,20,2675314,2675314,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7895b2d340,1064960,961480567,107685789315,386577359976791,388816576248530,388816595646382,386577379520252
11,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,22,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d200,1048576,2676834185,299805452888,386577379552201,388816595689517,388816678415480,386577459571924
12,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,24,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d280,1062352,2292515911,256761686064,386577459568624,388816678498370,388816764252804,386577541318551
13,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,26,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d240,1572864,1897107288,212475974388,386577541337951,388816764285764,388816825670198,386577589888939
14,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,28,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d2c0,1572864,1956514353,219129685440,386577589893539,388816825705531,388816884874940,386577638185771
15,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,30,2675314,2675314,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7895b2d340,1064960,958857625,107391964156,386577638172531,388816884911740,388816904149436,386577657346255
16,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,32,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d200,1048576,2122963589,237771800856,386577657369224,388816904196992,388816995130140,386577723873439
17,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,34,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d280,1052560,2195594880,245906632560,386577723870459,388816995171216,388817068111932,386577819187684
18,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,36,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d240,1572864,1931589312,216337842968,386577819113584,388817068136092,388817115632732,386577867294217
19,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,38,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d2c0,1609664,1970618970,220709153530,386577867279057,388817115654085,388817166252643,386577915969524
20,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,40,2675314,2675314,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7895b2d340,1155536,929719514,104128570406,386577915977444,388817166279683,388817185332260,386577935500435
21,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,42,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d200,1048576,2260481847,253173986568,386577935533424,388817185374642,388817287373514,386578003794212
22,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,44,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d280,1062064,2274670519,254762897573,386578003810221,388817287413074,388817378335656,386578099996138
23,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,46,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d240,1572864,1962322295,219780050400,386578099990918,388817378366856,388817438660417,386578147905943
24,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,48,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d2c0,1572864,1830076955,204968654788,386578147877873,388817438687766,388817516032312,386578195480851
25,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,50,2675314,2675314,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7895b2d340,1202048,955569784,107023822832,386578195484171,388817516098552,388817535340087,386578215160270
26,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,52,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d200,1052464,2124325988,237924472214,386578215190849,388817535386084,388817601568429,386578279505085
27,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,54,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d280,1048576,2084022277,233410445372,386578279507015,388817601595089,388817682175145,386578362356711
28,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,56,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d240,1572864,1906394479,213516227952,386578362317391,388817682206665,388817733422496,386578411020579
29,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,58,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d2c0,1572864,1758341694,196934137060,386578411064028,388817733443977,388817781127018,386578458773075
30,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,60,2675314,2675314,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7895b2d340,1064960,821587239,92017786744,386578458784725,388817781147978,388817818220013,386578478652982
31,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,62,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d200,1048576,2168310279,242850626616,386578478686362,388817818313970,388817890600135,386578546314045
32,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,64,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d280,1048576,2182119687,244397495352,386578546291435,388817890630558,388817960718166,386578611735630
33,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,66,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d240,1579520,1855187451,207780967887,386578611709620,388817960746326,388818007723769,386578683396294
34,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,68,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d2c0,1572864,1865120611,208893378740,386578683420134,388818007764872,388818056552880,386578732162071
35,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,70,2675314,2675314,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7895b2d340,1064960,819974944,91837166993,386578732331879,388818056582480,388818075796019,386578752298266
36,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,72,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d200,1048576,2127193263,238245574828,386578752324535,388818075838645,388818164203795,386578817687151
37,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,74,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d280,1048576,2147559703,240526542800,386578817701411,388818164242970,388818253817881,386578882948067
38,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,76,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d240,1572864,1880264480,210589567424,386578882943567,388818253847801,388818313504247,386578931611745
39,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,78,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d2c0,1572864,1797318876,201299614540,386578931668514,388818313532414,388818365628246,386578979824077
40,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,80,2675314,2675314,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7895b2d340,1115552,780841690,87454263986,386578979841417,388818365650806,388818384704983,386579022351544
41,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,82,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d200,1048576,2112824540,236636364524,386579022373624,388818384747117,388818457379040,386579086613890
42,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,84,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d280,1048576,2083094916,233306649128,386579086606650,388818457401689,388818548726189,386579150777607
43,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,86,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d240,1572864,1765048912,197685355268,386579150784477,388818548762669,388818605174482,386579198372805
44,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,88,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d2c0,1572864,1805687697,202236904804,386579198386685,388818605203396,388818652614762,386579246665856
45,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,90,2675314,2675314,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7895b2d340,1064960,823862936,92272593613,386579246703236,388818652655562,388818671712459,386579266684502
46,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,92,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d200,1059232,2017465913,225956141615,386579266708062,388818671755473,388818748822902,386579353867386
47,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,94,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d280,1048576,1971655383,220825340788,386579353865246,388818748851719,388818824178870,386579417053273
48,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,96,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d240,1572864,1846906971,206853510360,386579417062872,388818824242070,388818878175039,386579465934208
49,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,98,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d2c0,1572864,1750518947,196058045028,386579465951518,388818878200975,388818925413460,386579513089860
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,2675314,2675314,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7895b2d340,1064960,820052631,91845845855,386579513123490,388818925435540,388818944485876,386579533577741
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d200,1048576,2148747844,240659614616,386579533601351,388818944529064,388819023064006,386579598526431
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d280,1048576,2055704743,230238939448,386579598520251,388819023093486,388819111039278,386579662269622
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d240,1577984,1904352535,213287422698,386579662276212,388819111069678,388819171704838,386579724231580
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d2c0,1572864,1833211253,205319535544,386579724272430,388819171733447,388819218933452,386579772844088
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,2675314,2675314,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7895b2d340,1064960,812377176,90986238228,386579772885358,388819218961132,388819238013388,386579793345380
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d200,1048576,2002662329,224298033748,386579793375499,388819238055255,388819343010753,386579857117350
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d280,1048576,2037914843,228246449080,386579857123201,388819343096019,388819435006436,386579921120459
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d240,1572864,1877560389,210286664580,386579921126159,388819435039556,388819493394082,386579969840786
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d2c0,1572864,1866819467,209083839552,386579969850396,388819493428268,388819540436914,386580018493804
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,2675314,2675314,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7895b2d340,1064960,812203207,90966766161,386580018500664,388819540469234,388819559501010,386580039057284
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d200,1056640,2077902430,232725011133,386580039039945,388819559546731,388819641074310,386580126897112
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d280,1048576,2132199575,238806378396,386580126912562,388819641103368,388819748959173,386580192272687
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d240,1572864,1839339193,206005985780,386580192286017,388819748998213,388819798286689,386580240533839
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d2c0,1572864,1780170143,199379035220,386580240547648,388819798310599,388819847829637,386580289554033
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,2675314,2675314,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7895b2d340,1064960,824080168,92296913650,386580289534383,388819847856837,388819866883813,386580309326171
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d200,1048576,2038220838,228280781932,386580309361211,388819866926884,388819935877378,386580373674266
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d280,1048576,2037975386,228253113012,386580373672966,388819935903290,388820022242687,386580437876333
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d240,1572864,1918821480,214907984728,386580437883313,388820022270047,388820071701404,386580487324863
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d2c0,1572864,1844092252,206538303236,386580487326963,388820071723219,388820118707064,386580534972710
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,2675314,2675314,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7895b2d340,1066016,854945540,95753883699,386580535018340,388820118728984,388820160521805,386580582365950
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d200,1048576,2152644501,241096185640,386580582389630,388820160580539,388820231550388,386580647831055
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d280,1048576,2077630745,232694475900,386580647811415,388820231581463,388820308523770,386580711710405
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d240,1572864,1802473680,201876953204,386580711683575,388820308545850,388820369692528,386580759889067
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d2c0,1572864,1853595431,207602560136,386580759888607,388820369720791,388820420081427,386580808617454
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,2675314,2675314,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7895b2d340,1064960,809706902,90687133088,386580808627924,388820420102547,388820439139123,386580828666039
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d200,1048576,2166704855,242670956448,386580828671009,388820439182146,388820506392646,386580893838487
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d280,1048576,2112835369,236637510304,386580893826957,388820506414673,388820578425797,386580958633788
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d240,1582688,1781523336,199530551499,386580958640338,388820578483717,388820626800197,386581032951946
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d2c0,1572864,1806000920,202272075996,386581032944866,388820626822096,388820674433940,386581081021260
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,2675314,2675314,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7895b2d340,1064960,838888580,93955486809,386581081059869,388820674461460,388820693693235,386581101218973
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d200,1048576,2002658078,224297633416,386581101228573,388820693738319,388820762647859,386581165250502
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d280,1048576,1997570274,223727875452,386581165245942,388820762673999,388820838779030,386581227973083
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d240,1588944,1865831072,208973194445,386581227967163,388820838805430,388820888784145,386581276318344
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d2c0,1572864,1918382643,214858876856,386581276330704,388820888810223,388820936128628,386581326489857
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,2675314,2675314,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7895b2d340,1064960,829118564,92861203053,386581326500647,388820936155508,388820955410163,386581347183526
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d200,1048576,2058972389,230604844576,386581347211386,388820955455407,388821040112571,386581421200777
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d280,1048576,2086939818,233737296648,386581421204227,388821040140361,388821105678387,386581487379895
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d240,1572864,1912246599,214171621140,386581487367065,388821105700570,388821181213443,386581537355570
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d2c0,1572864,1845592718,206706340180,386581537771446,388821181293283,388821230866079,386581586670451
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,2675314,2675314,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7895b2d340,1064960,840061391,94086819429,386581586943309,388821230903277,388821249927217,386581607992144
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d200,1048576,2065756915,231364763528,386581608026654,388821249979321,388821324502663,386581672550767
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d280,1048576,2122735591,237746361984,386581672540327,388821324540944,388821410538615,386581739571467
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d240,1572864,1902062995,213031031692,386581739559507,388821410569175,388821458801514,386581788957057
94,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,188,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d2c0,1572864,1952805007,218714218888,386581788964227,388821458821286,388821505877774,386581839844713
95,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,190,2675314,2675314,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7895b2d340,1064960,817159592,91521862322,386581839857263,388821505906414,388821525319950,386581860447023
96,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,192,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d200,1048576,2132444140,238833721692,386581860474173,388821525362938,388821591001444,386581925390443
97,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,194,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d280,1049440,1989204702,222790774777,386581925385933,388821591024560,388821667825428,386582012242130
98,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,196,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d240,1572864,1922221987,215288824932,386582012251150,388821667848669,388821737941878,386582062431903
99,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,198,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d2c0,1572864,1942004868,217504484816,386582062840909,388821737980758,388821786946995,386582112824513
100,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,200,2675314,2675314,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7895b2d340,1064960,886037014,99236100800,386582112842323,388821786969781,388821806009399,386582133938579
101,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,202,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d200,1048576,2163841839,242350288668,386582134051927,388821806053519,388821873099060,386582199161975
102,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,204,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d280,1048576,2085830706,233613125296,386582199144335,388821873121756,388821943719925,386582263701319
103,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,206,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d240,1573344,1917827733,214796628207,386582263715099,388821943742165,388821991624247,386582313684624
104,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,208,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d2c0,1572864,1840465729,206132219716,386582313673974,388821991650439,388822039031884,386582360585348
105,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,210,2675314,2675314,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7895b2d340,1140848,945560707,105902825299,386582360572559,388822039051884,388822058468459,386582383376657
106,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,212,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d200,1048576,2100881626,235298724032,386582383414387,388822058510040,388822128400692,386582449439836
107,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,214,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d280,1048576,2198566475,246239279704,386582449447346,388822128423336,388822209807710,386582518926611
108,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,216,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d240,1585456,1848418883,207022847285,386582518899651,388822209836204,388822282318207,386582594820334
109,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,218,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d2c0,1572864,1760234495,197146289908,386582594828325,388822282361567,388822330550208,386582642982437
110,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,220,2675314,2675314,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7895b2d340,1064960,802449866,89874414824,386582643035337,388822330571777,388822349649955,386582663124271
111,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,222,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d200,1048576,2108572099,236160124592,386582663109192,388822349692139,388822417628556,386582729607126
112,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,224,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d280,1048576,2074634168,232358800972,386582729614126,388822417651026,388822507140013,386582797062151
113,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,226,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d240,1572864,1946149145,217968668024,386582797053271,388822507167373,388822554702416,386582850651071
114,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,228,2675314,2675314,33554432,1024,0,0,8,0,16,64,0x0,0x7f7895b2d2c0,1572864,1917563182,214767018736,386582851068047,388822554733007,388822602582291,386582905068473
