Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
39,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,78,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f752c0,388818313517835,388818313532414,388818365628246,388818365693075
40,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,80,2695456,2695456,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1849f75340,388818365639685,388818365650806,388818384704983,388818384779424
41,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,82,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75200,388818384733105,388818384747117,388818457379040,388818457445479
42,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,84,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75280,388818457389490,388818457401689,388818548726189,388818548799788
43,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,86,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75240,388818548745878,388818548762669,388818605174482,388818605237245
44,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,88,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f752c0,388818605188195,388818605203396,388818652614762,388818652722521
45,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,90,2695456,2695456,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1849f75340,388818652638202,388818652655562,388818671712459,388818671788481
46,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,92,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75200,388818671741011,388818671755473,388818748822902,388818748897461
47,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,94,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75280,388818748834972,388818748851719,388818824178870,388818824304389
48,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,96,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75240,388818824219540,388818824242070,388818878175039,388818878233221
49,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,98,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f752c0,388818878186901,388818878200975,388818925413460,388818925479710
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,2695456,2695456,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1849f75340,388818925424720,388818925435540,388818944485876,388818944557589
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75200,388818944516400,388818944529064,388819023064006,388819023135265
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75280,388819023078156,388819023093486,388819111039278,388819111111207
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75240,388819111054478,388819111069678,388819171704838,388819171766212
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f752c0,388819171718013,388819171733447,388819218933452,388819219011611
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,2695456,2695456,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1849f75340,388819218947101,388819218961132,388819238013388,388819238087020
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75200,388819238041781,388819238055255,388819343010753,388819343138612
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75280,388819343067983,388819343096019,388819435006436,388819435083145
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75240,388819435023635,388819435039556,388819493394082,388819493459352
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f752c0,388819493412813,388819493428268,388819540436914,388819540507993
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,2695456,2695456,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1849f75340,388819540455383,388819540469234,388819559501010,388819559577453
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75200,388819559532813,388819559546731,388819641074310,388819641147599
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75280,388819641087259,388819641103368,388819748959173,388819749035962
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75240,388819748981663,388819748998213,388819798286689,388819798344930
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f752c0,388819798299141,388819798310599,388819847829637,388819847895686
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,2695456,2695456,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1849f75340,388819847842656,388819847856837,388819866883813,388819866958886
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75200,388819866912606,388819866926884,388819935877378,388819935943308
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75280,388819935887098,388819935903290,388820022242687,388820022309396
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75240,388820022255606,388820022270047,388820071701404,388820071757722
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f752c0,388820071712693,388820071723219,388820118707064,388820118770593
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,2695456,2695456,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1849f75340,388820118717934,388820118728984,388820160521805,388820160612036
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75200,388820160563776,388820160580539,388820231550388,388820231621577
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75280,388820231566328,388820231581463,388820308523770,388820308588059
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75240,388820308534150,388820308545850,388820369692528,388820369755499
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f752c0,388820369706280,388820369720791,388820420081427,388820420145216
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,2695456,2695456,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1849f75340,388820420091657,388820420102547,388820439139123,388820439214716
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75200,388820439168596,388820439182146,388820506392646,388820506455525
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75280,388820506402765,388820506414673,388820578425797,388820578527076
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75240,388820578464597,388820578483717,388820626800197,388820626856904
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f752c0,388820626811354,388820626822096,388820674433940,388820674500678
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,2695456,2695456,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1849f75340,388820674447639,388820674461460,388820693693235,388820693770516
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75200,388820693723987,388820693738319,388820762647859,388820762715548
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75280,388820762660489,388820762673999,388820838779030,388820838848488
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75240,388820838794059,388820838805430,388820888784145,388820888841710
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f752c0,388820888795530,388820888810223,388820936128628,388820936195167
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,2695456,2695456,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1849f75340,388820936141618,388820936155508,388820955410163,388820955488725
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75200,388820955441335,388820955455407,388821040112571,388821040179480
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75280,388821040125160,388821040140361,388821105678387,388821105743256
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75240,388821105689386,388821105700570,388821181213443,388821181327962
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f752c0,388821181267802,388821181293283,388821230866079,388821230934807
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,2695456,2695456,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1849f75340,388821230887717,388821230903277,388821249927217,388821250022476
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75200,388821249960187,388821249979321,388821324502663,388821324595352
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75280,388821324520553,388821324540944,388821410538615,388821410628154
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75240,388821410551964,388821410569175,388821458801514,388821458861062
94,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,188,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f752c0,388821458809863,388821458821286,388821505877774,388821505946193
95,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,190,2695456,2695456,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1849f75340,388821505890453,388821505906414,388821525319950,388821525395478
96,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,192,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75200,388821525348939,388821525362938,388821591001444,388821591070263
97,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,194,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75280,388821591013844,388821591024560,388821667825428,388821667895087
98,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,196,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75240,388821667837757,388821667848669,388821737941878,388821738032707
99,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,198,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f752c0,388821737964388,388821737980758,388821786946995,388821786980608
100,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,200,2695456,2695456,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1849f75340,388821786958129,388821786969781,388821806009399,388821806064518
101,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,202,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75200,388821806038718,388821806053519,388821873099060,388821873165479
102,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,204,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75280,388821873109519,388821873121756,388821943719925,388821943784804
103,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,206,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75240,388821943731245,388821943742165,388821991624247,388821991683416
104,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,208,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f752c0,388821991636937,388821991650439,388822039031884,388822039095743
105,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,210,2695456,2695456,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1849f75340,388822039041644,388822039051884,388822058468459,388822058542949
106,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,212,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75200,388822058497069,388822058510040,388822128400692,388822128465831
107,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,214,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75280,388822128412042,388822128423336,388822209807710,388822209876929
108,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,216,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75240,388822209820960,388822209836204,388822282318207,388822282402065
109,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,218,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f752c0,388822282344656,388822282361567,388822330550208,388822330606915
110,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,220,2695456,2695456,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1849f75340,388822330560815,388822330571777,388822349649955,388822349730604
111,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,222,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75200,388822349678264,388822349692139,388822417628556,388822417693706
112,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,224,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75280,388822417639726,388822417651026,388822507140013,388822507206882
113,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,226,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75240,388822507152343,388822507167373,388822554702416,388822554765818
114,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,228,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f752c0,388822554718538,388822554733007,388822602582291,388822602648710
115,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,230,2695456,2695456,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1849f75340,388822602592551,388822602608851,388822621827827,388822621905738
116,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,232,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75200,388822621858549,388822621872281,388822688072228,388822688137107
117,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,234,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75280,388822688083078,388822688094820,388822760942741,388822761023910
118,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,236,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75240,388822760955781,388822760969941,388822816541437,388822816637235
119,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,238,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f752c0,388822816585626,388822816604999,388822871420979,388822871490678
120,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,240,2695456,2695456,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1849f75340,388822871435268,388822871451539,388822890679954,388822890759295
121,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,242,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75200,388822890712756,388822890726813,388822956497000,388822956563749
122,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,244,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75280,388822956506739,388822956518064,388823027990307,388823028037216
123,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,246,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75240,388823028013466,388823028029027,388823076042626,388823076079526
124,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,248,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f752c0,388823076058697,388823076071622,388823123244107,388823123277015
125,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,250,2695456,2695456,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1849f75340,388823123254936,388823123265867,388823142497482,388823142547563
126,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,252,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75200,388823142531013,388823142545198,388823213236168,388823213299317
127,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,254,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75280,388823213245757,388823213257073,388823291454897,388823291525336
128,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,256,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75240,388823291470177,388823291484657,388823343213766,388823343272320
129,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,258,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f752c0,388823343225521,388823343239820,388823390976784,388823391039994
130,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,260,2695456,2695456,16777216,1024,8192,0,20,4,32,64,0x0,0x7f1849f75340,388823390986654,388823390997584,388823410020560,388823410094553
131,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,262,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75200,388823410048554,388823410061889,388823487875878,388823487942757
132,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,264,2695456,2695456,33554432,1024,0,0,8,0,16,64,0x0,0x7f1849f75280,388823487887087,388823487902247,388823574389644,388823574503513
