Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
172,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,344,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5280,118328759,118328759,524288,2097152,299619,33554536,386383141920486,388825683798553,388825774074776,386383212681225
173,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,346,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5240,82896641,82896641,524288,2621440,374962,41943044,386383212690635,388825774133656,388825821601519,386383262315831
174,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,348,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b52c0,80534138,80534138,524288,2621440,375241,41943064,386383262328821,388825821626237,388825877439815,386383310543131
175,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,350,2528085,2528085,16777216,1024,8192,0,20,4,32,64,0x0,0x7f61ad5b5340,32021146,32021146,262144,10125312,1448351,162093452,386383310555161,388825877467175,388825896731591,386383329914972
176,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,352,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5200,116604938,116604938,524288,1572864,225151,25165824,386383329949621,388825896776451,388825967044221,386383399523993
177,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,354,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5280,138834301,115356052,524888,2259634,1095058,122682648,386383399541673,388825967072051,388826049021543,386383482474024
178,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,356,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5240,80737844,80737844,524288,2621440,385141,43097440,386383482496433,388826049050183,388826108947906,386383530889432
179,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,358,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b52c0,80852808,80852808,524288,2621440,384530,43141036,386383530918901,388826108971109,388826167808358,386383579367739
180,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,360,2528085,2528085,16777216,1024,8192,0,20,4,32,64,0x0,0x7f61ad5b5340,32009938,32009938,262144,10125312,1465641,164151868,386383579368809,388826167835718,388826187058374,386383598757670
181,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,362,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5200,114247823,114247823,524288,1572864,233677,26042340,386383598786039,388826187099618,388826253633161,386383666972644
182,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,364,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5280,121149162,121149162,524288,2097152,299742,33554512,386383666977374,388826253659353,388826333669333,386383739386628
183,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,366,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5240,81012752,81012752,524288,2621440,374787,41943068,386383739386228,388826333691253,388826394004176,386383787902835
184,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,368,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b52c0,81733608,81733608,524288,2621440,374014,41943064,386383787917925,388826394026364,388826454649206,386383836792828
185,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,370,2528085,2528085,16777216,1024,8192,0,20,4,32,64,0x0,0x7f61ad5b5340,31999266,31999266,262144,10125312,1449358,162094860,386383836790328,388826454677846,388826473904662,386383856116559
186,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,372,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5200,114173269,114173269,524288,1572864,225682,25165824,386383856143189,388826473947577,388826538753607,386383924251475
187,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,374,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5280,115144210,115144210,524288,2097152,299389,33554544,386383924261905,388826538780421,388826624076945,386383993112783
188,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,376,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5240,83819335,83819335,524288,2621440,375410,41943052,386383993112313,388826624106065,388826683981549,386384043333843
189,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,378,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b52c0,81632383,81632383,524288,2621440,374895,41943068,386384043332713,388826684009907,388826757040388,386384092230176
190,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,380,2528085,2528085,16777216,1024,8192,0,20,4,32,64,0x0,0x7f61ad5b5340,31996438,31996438,262144,10125312,1444869,162096168,386384092232326,388826757120548,388826776159204,386384111639427
191,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,382,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5200,119621565,119621565,524288,1572864,224603,25165824,386384111672897,388826776207423,388826845317918,386384183186289
192,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,384,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5280,120064703,120064703,524288,2097152,300043,33554536,386384183200699,388826845347946,388826936386849,386384255012498
193,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,386,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5240,82875000,82875000,524288,2621440,374927,41943060,386384255008869,388826936418209,388826994506818,386384304716713
194,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,388,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b52c0,81748139,81748139,524288,2621440,373600,41943056,386384304727184,388826994538473,388827041635279,386384353640847
195,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,390,2528085,2528085,16777216,1024,8192,0,20,4,32,64,0x0,0x7f61ad5b5340,68184276,32161915,263632,10737758,1949780,218054064,386384353644656,388827041663279,388827060694735,386384394530248
196,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,392,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5200,112564235,112564235,524288,1572864,231714,26000784,386384394586147,388827060744356,388827139972258,386384461912011
197,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,394,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5280,120253468,120253468,524288,2097152,304663,34017736,386384461917900,388827139998760,388827206621103,386384533802599
198,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,396,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5240,82092935,82092935,524288,2621440,390625,43893064,386384533795619,388827206646063,388827258877891,386384582948190
199,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,398,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b52c0,84616293,84616293,524288,2621440,384632,43137148,386384582970610,388827258907199,388827318669245,386384633697065
200,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,400,2528085,2528085,16777216,1024,8192,0,20,4,32,64,0x0,0x7f61ad5b5340,32064277,32064277,262144,10125312,1447777,162066616,386384633701715,388827318697565,388827337954621,386384653134205
201,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,402,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5200,125273411,125273411,524288,1572864,224990,25165824,386384653168815,388827337996421,388827403772366,386384727954816
202,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,404,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5280,117259702,117259702,524288,2097152,299723,33554520,386384727952485,388827403800339,388827485115434,386384798100911
203,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,406,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5240,81122889,81122889,524288,2621440,374400,41943068,386384798100361,388827485143434,388827538633658,386384846715007
204,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,408,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b52c0,81564970,81564970,524288,2621440,374326,41943084,386384846728167,388827538661133,388827585897299,386384895596470
205,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,410,2528085,2528085,16777216,1024,8192,0,20,4,32,64,0x0,0x7f61ad5b5340,32006541,32006541,262144,10125312,1448624,162093664,386384895610480,388827585924659,388827604950675,386384915116100
206,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,412,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5200,114645235,114645235,524288,1572864,225552,25165824,386384915163999,388827604994179,388827711959590,386384983754260
207,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,414,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5280,123023399,123023399,524288,2097152,299443,33554500,386384983748350,388827712005710,388827789274099,386385057295333
208,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,416,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5240,80497293,80497293,524288,2621440,375587,41943056,386385057289943,388827789301939,388827837045143,386385105423704
209,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,418,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b52c0,80127761,80127761,524288,2621440,374222,41943084,386385105428094,388827837071185,388827890343011,386385153367386
210,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,420,2528085,2528085,16777216,1024,8192,0,20,4,32,64,0x0,0x7f61ad5b5340,32081455,32081455,262144,10125312,1447994,162080484,386385153368576,388827890369411,388827909397187,386385172698907
211,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,422,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5200,118979830,118979830,524288,1572864,224821,25165824,386385172728157,388827909440561,388827992783969,386385243712715
212,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,424,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5280,121350276,121350276,524288,2097152,300064,33554496,386385243711325,388827992818453,388828064896779,386385316215278
213,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,426,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5240,132932741,81657625,524699,2771927,724091,81137332,386385316215518,388828064923179,388828113259500,386385395439115
214,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,428,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b52c0,83088102,83088102,524288,2621440,385742,43102848,386385395450505,388828113284882,388828173541005,386385445205629
215,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,430,2528085,2528085,16777216,1024,8192,0,20,4,32,64,0x0,0x7f61ad5b5340,31994072,31994072,262144,10125312,1465422,164308356,386385445213579,388828173565805,388828192786861,386385464518341
216,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,432,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5200,118439915,118439915,524288,1572864,232854,25949988,386385464547241,388828192830678,388828261836534,386385535230801
217,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,434,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5280,121584137,121584137,524288,2097152,303529,34022804,386385535226731,388828261865381,388828341251362,386385607841213
218,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,436,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5240,81502376,81502376,524288,2621440,374339,41943048,386385607837283,388828341281282,388828401527964,386385656600847
219,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,438,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b52c0,79983464,79983464,524288,2621440,373877,41943056,386385656608098,388828401557736,388828458693070,386385704445201
220,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,440,2528085,2528085,16777216,1024,8192,0,20,4,32,64,0x0,0x7f61ad5b5340,32053375,32053375,262144,10125312,1450302,162083340,386385704453571,388828458713870,388828477766926,386385723870761
221,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,442,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5200,115601658,115601658,524288,1572864,224289,25165824,386385723898251,388828477808749,388828543362775,386385792865978
222,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,444,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5280,120085393,120085393,524288,2097152,300470,33554504,386385792871478,388828543384007,388828650328458,386385864620498
223,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,446,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5240,80639908,80639908,524288,2621440,374345,41943052,386385864623638,388828650371818,388828710584420,386385912945177
224,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,448,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b52c0,80204997,80204997,524288,2621440,374455,41943132,386385912963797,388828710620723,388828764734306,386385961031038
225,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,450,2528085,2528085,16777216,1024,8192,0,20,4,32,64,0x0,0x7f61ad5b5340,32028615,32028615,262144,10125312,1446799,162087480,386385961023068,388828764762306,388828783833922,386385980389249
226,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,452,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5200,120704467,120704467,524288,1572864,223961,25165824,386385980422909,388828783878779,388828850958406,386386052505666
227,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,454,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5280,116112014,116112014,524288,2097152,299213,33554528,386386052497576,388828850988484,388828946416814,386386121872479
228,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,456,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5240,80488202,80488202,524288,2621440,374600,41943076,386386121871489,388828946444814,388829002654870,386386170117469
229,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,458,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b52c0,80883692,80883692,524288,2621440,374189,41943056,386386170126369,388829002681537,388829060067270,386386218488827
230,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,460,2528085,2528085,16777216,1024,8192,0,20,4,32,64,0x0,0x7f61ad5b5340,32012377,32012377,262144,10125312,1446181,162073840,386386218494847,388829060089030,388829079116806,386386237808898
231,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,462,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5200,153618152,116233181,524352,1592084,340251,38226024,386386237830288,388829079160415,388829149739225,386386329393705
232,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,464,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5280,123354273,123354273,524288,2097152,302809,34013968,386386329402815,388829149767504,388829233061793,386386403189855
233,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,466,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5240,81186495,81186495,524288,2621440,383723,43125608,386386403191415,388829233084513,388829281313155,386386451848561
234,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,468,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b52c0,81252430,81252430,524288,2621440,383864,43139152,386386451861450,388829281340656,388829331311533,386386500455107
235,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,470,2528085,2528085,16777216,1024,8192,0,20,4,32,64,0x0,0x7f61ad5b5340,31988562,31988562,262144,10125312,1461479,164133896,386386500462127,388829331334413,388829350403949,386386519773478
236,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,472,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5200,115262361,115262361,524288,1572864,224892,25165824,386386519810468,388829350446287,388829416550233,386386588632136
237,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,474,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5280,115876712,115876712,524288,2097152,300125,33554548,386386588630587,388829416577510,388829502759952,386386657971910
238,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,476,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5240,81917273,81917273,524288,2621440,374967,41943044,386386657984340,388829502780912,388829550843475,386386707113471
239,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,478,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b52c0,82636586,82636586,524288,2621440,374754,41943084,386386707120321,388829550871516,388829606711495,386386756704577
240,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,480,2528085,2528085,16777216,1024,8192,0,20,4,32,64,0x0,0x7f61ad5b5340,32030666,32030666,262144,10125312,1448003,162095232,386386756711327,388829606772935,388829626026631,386386776175307
241,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,482,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5200,118135738,118135738,524288,1572864,225340,25165824,386386776203677,388829626074807,388829693924185,386386846788318
242,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,484,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5280,122421584,122421584,524288,2097152,299747,33554532,386386846795198,388829693950474,388829778890517,386386920147733
243,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,486,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5240,81696052,81696052,524288,2621440,373725,41943052,386386920154363,388829778918357,388829837194805,386386969135965
244,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,488,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b52c0,82641367,82641367,524288,2621440,374446,41943076,386386969146625,388829837216999,388829884223406,386387018638932
245,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,490,2528085,2528085,16777216,1024,8192,0,20,4,32,64,0x0,0x7f61ad5b5340,32047251,32047251,262144,10125312,1448556,162079116,386387018635852,388829884245806,388829903309102,386387038076423
246,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,492,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5200,114382055,114382055,524288,1572864,224573,25165824,386387038108692,388829903351090,388829988918011,386387106384266
247,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,494,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5280,116720597,116720597,524288,2097152,300422,33554552,386387106388137,388829988947881,388830076876394,386387176236725
248,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,496,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5240,80963363,80963363,524288,2621440,374095,41943072,386387176238795,388830076902794,388830136481798,386387224715562
249,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,498,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b52c0,96913057,81216912,524797,2759547,690876,77270180,386387224726972,388830136503254,388830186458451,386387282686507
250,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,500,2528085,2528085,16777216,1024,8192,0,20,4,32,64,0x0,0x7f61ad5b5340,32013010,32013010,262144,10125312,1475524,165297380,386387282699017,388830186480851,388830205539027,386387302137047
251,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,502,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5200,118605201,118605201,524288,1572864,233308,26025156,386387302167597,388830205581624,388830283884088,386387372939846
252,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,504,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5280,118939741,118939741,524288,2097152,304238,34028584,386387372942917,388830283917236,388830371913110,386387444064223
253,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,506,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5240,81719183,81719183,524288,2621440,383598,43138608,386387444060123,388830371943990,388830428503965,386387493021725
254,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,508,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b52c0,80358419,80358419,524288,2621440,373293,41943096,386387493035465,388830428526803,388830476321208,386387541131366
255,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,510,2528085,2528085,16777216,1024,8192,0,20,4,32,64,0x0,0x7f61ad5b5340,31996022,31996022,262144,10125312,1449553,162090624,386387541133966,388830476344408,388830495375225,386387560430698
256,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,512,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5200,115569107,115569107,524288,1572864,224802,25165824,386387560469727,388830495418334,388830579262861,386387629474644
257,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,514,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5280,117381878,117381878,524288,2097152,298579,33554596,386387629478254,388830579291959,388830668740468,386387699723379
258,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,516,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5240,80916103,80916103,524288,2621440,373160,41943052,386387699725669,388830668770068,388830720499658,386387748208346
259,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,518,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b52c0,80759544,80759544,524288,2621440,374491,41943100,386387748222816,388830720522194,388830767916119,386387796651754
260,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,520,2528085,2528085,16777216,1024,8192,0,20,4,32,64,0x0,0x7f61ad5b5340,31976476,31976476,262144,10125312,1446954,162082940,386387796656084,388830767942679,388830786982615,386387816007355
261,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,522,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5200,112221205,112221205,524288,1572864,224524,25165824,386387816036635,388830787215830,388830871608194,386387883059111
262,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,524,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5280,114899740,114899740,524288,2097152,300398,33554552,386387883056081,388830871689670,388830956786354,386387951877450
263,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,526,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5240,81101671,81101671,524288,2621440,374818,41943056,386387951886350,388830956826194,388831005081396,386388000463826
264,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,528,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b52c0,80728802,80728802,524288,2621440,373411,41943076,386388000482105,388831005112934,388831052499179,386388048827654
265,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,530,2528085,2528085,16777216,1024,8192,0,20,4,32,64,0x0,0x7f61ad5b5340,32071392,32071392,262144,10125312,1450961,162077172,386388048840704,388831052528779,388831071953834,386388068244984
266,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,532,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5200,118706070,118706070,524288,1572864,224483,25165824,386388068275094,388831072000898,388831138531561,386388139178473
267,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,534,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5280,115657961,115657961,524288,2097152,300653,33554496,386388139206202,388831138558003,388831217079827,386388208429747
268,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,536,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5240,80635558,80635558,524288,2621440,375285,41943060,386388208445077,388831217102547,388831268899977,386388256762806
269,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,538,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b52c0,81013008,81013008,524288,2621440,375463,41943084,386388256801355,388831268921558,388831316818682,386388305315142
270,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,540,2528085,2528085,16777216,1024,8192,0,20,4,32,64,0x0,0x7f61ad5b5340,32007230,32007230,262144,10125312,1446217,162080712,386388305343482,388831316849722,388831335911578,386388324709903
271,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,542,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5200,116760039,116760039,524288,1572864,225092,25165824,386388324749153,388831335958366,388831423249299,386388394424653
272,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,544,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5280,123370269,123370269,524288,2097152,300213,33554472,386388394427023,388831423282441,388831509360400,386388468243533
273,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,546,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5240,121283385,80285721,524684,2703348,749945,83937436,386388468240093,388831509386960,388831557080403,386388540594477
274,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,548,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b52c0,82459968,82459968,524288,2621440,386271,43331020,386388540624097,388831557103936,388831604310183,386388590041405
275,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,550,2528085,2528085,16777216,1024,8192,0,20,4,32,64,0x0,0x7f61ad5b5340,32045445,32045445,262144,10125312,1467500,164316764,386388590054055,388831604336743,388831623781639,386388609441296
276,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,552,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5200,119227882,119227882,524288,1572864,232207,26019028,386388609467405,388831623823424,388831690056008,386388680631782
277,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,554,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5280,118216696,118216696,524288,2097152,303520,34024352,386388680623782,388831690083864,388831773902151,386388751285722
278,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,556,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b5240,80372009,80372009,524288,2621440,374911,41943040,386388751275082,388831773927591,388831823378468,386388799395413
279,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,558,2528085,2528085,33554432,1024,0,0,8,0,16,64,0x0,0x7f61ad5b52c0,80395512,80395512,524288,2621440,374751,41943076,386388799396263,388831823399817,388831870951182,386388847563143
