Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
17,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,34,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5280,585662581,544467364,4354233,4685300656,526464,296004957976,4345763451,0,1184033832068,382705035731151,384483512402379,384483601686796,382705384226615
18,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,36,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5240,280713055,280713055,682414,2245704448,524288,126824305512,2243168032,0,507311144636,382705384234195,384483601714796,384483655211781,382705551598242
19,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,38,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd52c0,333094738,320314608,29531763,2664757912,531615,156004987937,2541366990,0,624034134396,382705551568353,384483655233682,384483702163004,382705749805276
20,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,40,2018918,2018918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcbbbfd5340,34571612,34571612,104655,276572904,262144,19264222362,276207459,0,77064017364,382705749815075,384483702184284,384483721251275,382705770878931
21,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,42,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5200,750616023,750480337,7528983,6004928192,525662,423375844008,5998093517,0,1693517346028,382705770907911,384483721293607,384483827061177,382706217675375
22,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,44,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5280,511863307,483386250,54485388,4094906464,526391,258585101503,3825844732,0,1034354397784,382706217660545,384483827105104,384483922642625,382706522441984
23,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,46,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5240,302844295,302832829,1527371,2422754368,524627,140883592009,2419856709,0,563548313752,382706522460344,384483922675585,384483973417696,382706702961857
24,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,48,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd52c0,371108331,331076094,11445173,2968866656,528512,160564961682,2638832559,0,642273910668,382706702953898,384483973439247,384484037838919,382706923944629
25,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,50,2018918,2018918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcbbbfd5340,36019918,35931923,5372926,288159352,263760,19158957866,282547182,0,76643022228,382706923965549,384484037907079,384484057359827,382706945834156
26,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,52,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5200,813060658,813028059,27806678,6504485272,524444,460226808655,6500519686,0,1840921164360,382706945874486,384484057406785,384484124647572,382707429785002
27,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,54,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5280,896591897,858361418,103372051,7172735184,524288,476672984630,6840472345,0,1906705847428,382707429805002,384484124677344,384484203451222,382707963612281
28,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,56,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5240,334925079,334628573,95063632,2679400640,527216,157371058996,2663423283,0,629498256888,382707963638470,384484203483222,384484263868185,382708163237590
29,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,58,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd52c0,337163111,335028531,75990193,2697304896,524288,152090486071,2584542253,0,608375865036,382708163257099,384484263896466,384484325112627,382708364144095
30,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,60,2018918,2018918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcbbbfd5340,34282835,34282835,13435001,274262688,262144,18009487967,273944056,0,72045082240,382708364155035,384484325814864,384484362974768,382708385059322
31,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,62,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5200,507160136,507006355,31155225,4057281096,524288,293163034119,4049653438,0,1172666059856,382708385096552,384484363054112,384484430704177,382708687050110
32,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,64,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5280,536621084,523671981,67732623,4292968680,525296,289700915945,4030662412,0,1158817640848,382708687091279,384484430737517,384484520014568,382708987728870
33,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,66,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5240,322431291,322263718,257799,2579450336,528768,164561335769,2571257982,0,658259428844,382709006644438,384484520049928,384484568945801,382709198779403
34,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,68,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd52c0,316810926,316746150,2627968,2534487416,527008,152635477001,2528285381,0,610555910400,382709198772833,384484568975536,384484615691576,382709387449293
35,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,70,2018918,2018918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcbbbfd5340,34826279,34826279,95231,278610240,262144,19368897534,278266819,0,77482718492,382709387428523,384484615719576,384484635158564,382709408582948
36,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,72,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5200,637593121,597940678,64600595,5100744976,526358,339245638246,4740407623,0,1356996544544,382709408580128,384484635201982,384484726119030,382709787884629
37,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,74,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5280,575276744,575055884,14218820,4602213960,525640,329896701797,4591882454,0,1319600780500,382709787819900,384484726154740,384484811821402,382710130473393
38,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,76,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5240,296199829,296169723,2975221,2369598640,526251,142616356857,2366110265,0,570479418464,382710130475203,384484811852762,384484870942050,382710306936568
39,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,78,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd52c0,281984187,281878449,20409804,2255873504,527883,136587781126,2247925194,0,546365160368,382710306921698,384484870968794,384484931184481,382710474908699
40,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,80,2018918,2018918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcbbbfd5340,32532262,32515330,105330,260258104,264800,17603551626,258822345,0,70421415644,382710474862049,384484931206881,384484950464591,382710494433750
41,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,82,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5200,576998237,536123219,2069066,4615985904,525146,302412463314,4285405551,0,1209663801748,382710494457980,384484950507412,384485041839503,382710837770217
42,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,84,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5280,518401982,518277166,58302024,4147215864,526311,298320478979,4138113957,0,1193295907796,382710837766417,384485041880090,384485131813779,382711146597034
43,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,86,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5240,323296970,309078321,335804,2586375768,525441,154162255050,2469998635,0,616662994124,382711146598584,384485131846579,384485184198763,382711339186385
44,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,88,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd52c0,306981564,306918999,2706882,2455852520,526257,145943225166,2451004125,0,583786889740,382711339196775,384485184225827,384485231557863,382711522217973
45,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,90,2018918,2018918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcbbbfd5340,34034220,34034220,65855,272273768,262144,18878360328,271868937,0,75520573708,382711522156663,384485231585383,384485250653332,382711542668854
46,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,92,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5200,697105604,696981555,91191854,5576844840,526613,370027521696,5530334475,0,1480124086872,382711542678944,384485250704287,384485348867668,382711957547173
47,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,94,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5280,470085756,470020807,117633446,3760686056,524729,268526539237,3744357065,0,1074120088300,382711957560363,384485348923385,384485428853730,382712237623633
48,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,96,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5240,345335750,313067179,32319864,2762686008,527372,154764629126,2487740858,0,619072553612,382712237664793,384485428875170,384485476356961,382712443308081
49,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,98,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd52c0,297482664,297482664,376475,2379861320,524288,136975601574,2375403657,0,547916327316,382712443332370,384485476378545,384485527590412,382712620611567
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,2018918,2018918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcbbbfd5340,33938725,33938725,102547,271509808,262144,18826619676,271307924,0,75313618936,382712620598827,384485527623212,384485546882520,382712641161457
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5200,496836898,496797969,8594995,3974695192,525461,271372495013,3971200108,0,1085503938372,382712641186737,384485546925888,384485617113411,382712936944408
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5280,480638898,480591833,159433365,3845111192,524743,274444042119,3839951227,0,1097790103576,382712936970578,384485617144712,384485697723385,382713223341194
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5240,478598746,437172570,207410346,3828789976,524961,196498038291,3432499431,0,786006099372,382713223362714,384485697754745,384485757045631,382713508090007
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd52c0,292428824,292428824,163733603,2339430600,524288,134427072795,2337206132,0,537722216324,382713508108667,384485757074296,384485827174280,382713682297654
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,2018918,2018918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcbbbfd5340,34183373,34183373,20065386,273466992,262144,18448813252,273165111,0,73802382136,382713682319184,384485827225160,384485846263031,382713702932154
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5200,564795883,564795883,243965537,4518367072,524288,324063291722,4517142074,0,1296267106640,382713702967844,384485846306765,384485919693135,382714040406760
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5280,511673413,491280680,241986713,4093387312,525586,270137317214,3762255231,0,1080563232608,382714039174003,384485919720137,384486005750794,382714343727574
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5240,405078914,405078914,213567240,3240631320,524288,194993316461,3235047567,0,779987199708,382714343734174,384486005782474,384486065477517,382714584922250
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd52c0,323207428,323172224,138535963,2585659432,525005,150585842870,2580599259,0,602357310660,382714584919780,384486065501897,384486126142225,382714777440641
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,2018918,2018918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcbbbfd5340,32311628,32311628,95410,258493032,262144,18163936628,258069437,0,72662878668,382714777415501,384486126164785,384486145379455,382714796955702
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5200,482792005,482718188,218797626,3862336048,524534,275513947679,3857844543,0,1102069727544,382714796984132,384486145421919,384486237897038,382715084367748
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5280,497893614,490568022,202316186,3983148920,524908,282037555513,3860313017,0,1128164172400,382715084351918,384486237931902,384486326555194,382715380892080
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5240,318347257,318347257,160948367,2546778064,524288,149983645905,2543836275,0,599948520728,382715380903280,384486326583994,384486383967045,382715570536671
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd52c0,302609283,302542383,335163,2420874272,527021,137505215140,2414782681,0,550034880172,382715570526841,384486383987728,384486432525206,382715750732308
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,2018918,2018918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcbbbfd5340,33940624,33940624,69272,271525000,262144,18423739843,270963839,0,73702090084,382715750705718,384486432546806,384486451576196,382715771159740
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5200,541466475,541441266,2203629,4331731808,525117,300027097537,4329086041,0,1200122346888,382715771182019,384486451617188,384486524190118,382716093500260
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5280,502926076,502854458,117510528,4023408616,526290,290717303260,4019322353,0,1162883209136,382716093466450,384486524214422,384486591219846,382716393018052
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5240,515478848,482624326,202873586,4123830792,525119,234209471471,3849159264,0,936851855768,382716392984513,384486591248806,384486641464032,382716699981859
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd52c0,346020204,346020204,197125859,2768161640,524288,160257441993,2764543583,0,641043695888,382716699894400,384486641491860,384486711366079,382716906123132
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,2018918,2018918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcbbbfd5340,35665146,35665146,19616850,285321176,262144,19500024359,284867524,0,78007227084,382716906109402,384486711402559,384486730630988,382716927663942
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5200,470367354,470367354,229797494,3762938840,524288,263371601553,3761922027,0,1053500335612,382716927706522,384486730673573,384486800336113,382717207868562
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5280,490707368,490624938,268730989,3925658952,525694,286542886838,3920200387,0,1146185528764,382717207858291,384486800360893,384486883182918,382717500112418
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5240,324397136,324397136,197614036,2595177096,524288,164856917707,2592144136,0,659441608008,382717500077738,384486883213318,384486942714922,382717693224843
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd52c0,328683687,328683687,165003677,2629469504,524288,155897095817,2625738979,0,623602303184,382717693209473,384486942743892,384487002683257,382717888899112
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,2018918,2018918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcbbbfd5340,34015567,34015567,15395744,272124544,262144,17878972529,271708521,0,71523016428,382717888880132,384487002714777,384487021933766,382717909356614
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5200,821317274,781738461,344102204,6570538200,525030,429080093814,6248450070,0,1716334331428,382717909379294,384487021977476,384487096523210,382718398259189
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5280,875402725,875355194,411364389,7003221808,525273,502776339953,6998596644,0,2011119319100,382718398221390,384487096587330,384487182451910,382718919413707
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5240,669311366,650028784,382473570,5354490936,524731,297802330791,5014474358,0,1191223269416,382718919381997,384487182484870,384487233947937,382719317354518
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd52c0,619691206,619691206,342300370,4957529656,524288,290172228351,4951716516,0,1160702838316,382719317338538,384487233974914,384487281265831,382719686112546
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,2018918,2018918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcbbbfd5340,37784792,37784792,18946467,302278344,262144,20052283971,301849818,0,80216269048,382719686058636,384487281286951,384487300319860,382719708841804
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5200,576363854,576311925,226920832,4610910840,524939,320859715080,4605211605,0,1283452816924,382719708877514,384487300362444,384487393375482,382720052114482
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5280,527174114,527174114,289316147,4217392920,524288,300063369506,4216471786,0,1200267406620,382720052088782,384487393409989,384487476072168,382720366022478
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5240,396016346,381550978,92085110,3168130776,528399,185958669703,3047824525,0,743848753844,382720366023148,384487476099208,384487523514280,382720601903388
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd52c0,296421784,296421784,321107,2371374280,524288,139756275532,2368713783,0,559039026152,382720601847358,384487523541826,384487574367774,382720778477031
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,2018918,2018918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcbbbfd5340,34815362,34815362,142834,278522904,262144,18503700361,278384854,0,74021932680,382720778476281,384487574396094,384487593655562,382720799614096
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5200,491994157,491756128,13312236,3935953264,530219,274997432095,3920488489,0,1100003843776,382720799622126,384487593698742,384487678316603,382721092644884
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5280,500989781,500923540,4942882,4007918256,525301,271787303531,4002861030,0,1087163163660,382721092648115,384487678363913,384487768146400,382721391084428
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5240,306024718,305987581,303835,2448197752,526443,147992396596,2443216314,0,591983595836,382721391091988,384487768178880,384487816570753,382721573486612
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd52c0,334191339,333980903,84843948,2673530720,527671,161078407599,2655094160,0,644327695040,382721573443683,384487816597956,384487864265034,382721772369128
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,2018918,2018918,16777216,1024,8192,0,20,4,32,64,0x0,0x7fcbbbfd5340,34164359,34164359,4626773,273314880,262144,18652183685,272918797,0,74615865168,382721772369208,384487864292394,384487883551063,382721793202996
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5200,507779232,507779232,69818389,4062233864,524288,286180650004,4060813947,0,1144736517784,382721793240676,384487883593842,384487949320071,382722095683869
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5280,562486742,543136115,256995787,4499893944,524288,295977758428,4230716948,0,1183924960236,382722095683199,384487949349516,384488026453795,382722430803189
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,2018918,2018918,33554432,1024,0,0,8,0,16,64,0x0,0x7fcbbbfd5240,337657489,337657489,80283062,2701259920,524288,165173618502,2697460538,0,660708402112,382722430761199,384488026484355,384488085471560,382722631957532
