device,HBMBw,HBMBwLow,hbmBwHigh,L2Bw,L2BwLow,L2BwHigh,L1Bw,L1BwLow,L1BwHigh,LDSBw,LDSBwLow,LDSBwHigh,FP32Flops,FP32FlopsLow,FP32FlopsHigh,FP64Flops,FP64FlopsLow,FP64FlopsHigh,MFMABF16Flops,MFMABF16FlopsLow,MFMABF16FlopsHigh,MFMAF16Flops,MFMAF16FlopsLow,MFMAF16FlopsHigh,MFMAF32Flops,MFMAF32FlopsLow,MFMAF32FlopsHigh,MFMAF64Flops,MFMAF64FlopsLow,MFMAF64FlopsHigh,MFMAI8Ops,MFMAFI8OpsLow,MFMAI8OpsHigh
0,1389.9052,1389.3231,1390.4872,5063.2607,5056.394,5070.1274,9332.4365,9331.7285,9333.1445,21146.568,21144.096,21149.041,21174.332,21173.789,21174.875,20495.689,20495.098,20496.281,171707.94,170924.81,172491.06,166643.47,166639.31,166647.62,41864.773,41863.84,41865.707,41911.266,41910.438,41912.094,168339.05,168336.61,168341.48
1,1389.1486,1388.5844,1389.7128,5022.1001,5018.9404,5025.2598,9216.7451,9216.1035,9217.3867,20965.65,20963.574,20967.727,20959.494,20958.986,20960.002,20238.959,20238.398,20239.52,170424.19,170418.98,170429.39,164653.16,164646.78,164659.53,41363.926,41362.977,41364.875,41422.723,41421.457,41423.988,166384.38,166376.2,166392.55
