Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_VMEM,SQ_INST_LEVEL_VMEM,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
0,"void init_kernel<double>(double*, double*, double*, double, double, double) [clone .kd]",2,0,0,1999757,1999757,33554432,1024,0,0,12,4,32,64,0x0,0x7fb494acd380,1638752,10608411328,1188142118195,382659933919247,384482318406034,384482560781411,382660164045301
1,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,2,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1048576,2173570470,243439809404,382660164092280,384482560833498,384482647208497,382660228547547
2,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,4,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1058992,2095191883,234661491921,382660228581747,384482647238725,384482715437925,382660293121842
3,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,6,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1572864,1955130925,218974612108,382660293165142,384482715464645,384482771870271,382660341969779
4,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,8,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1585824,2010668445,225194954365,382660342010548,384482771897147,384482820701182,382660392458915
5,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,10,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1064960,941021048,105394316470,382660392473125,384482820731422,384482839768332,382660411733941
6,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,12,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1048576,2423497964,271431819228,382660411763741,384482839812910,384482917177334,382660483907288
7,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,14,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1048576,2277691640,255101344988,382660483904498,384482917213198,384483005764821,382660553661401
8,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,16,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1582416,2004627894,224518276985,382660553685290,384483005796181,384483053337663,382660603875738
9,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,18,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1584640,2007069177,224791743132,382660603920178,384483053359637,384483100464477,382660652965683
10,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,20,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1064960,934786217,104696028393,382660652964513,384483100491037,384483119904906,382660672597327
11,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,22,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1048576,2404372229,269289714088,382660672622017,384483119947769,384483187990794,382660743945880
12,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,24,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1076784,2270825464,254332511328,382660743958420,384483188025328,384483289570692,382660826098332
13,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,26,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1610688,1987881920,222642824599,382660826171182,384483289670692,384483349887511,382660878406267
14,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,28,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1572864,2076847920,232606786060,382660878441766,384483349923046,384483399678759,382660930820341
15,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,30,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1064960,930632397,104230831690,382660930864020,384483399710919,384483418777429,382660950617354
16,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,32,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1063552,2456242322,275099112606,382660950712623,384483418825941,384483512356425,382661022402443
17,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,34,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1050144,2227567624,249487523467,382661022419763,384483512402379,384483601686796,382661115267457
18,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,36,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1572864,2053060809,229942789108,382661115263847,384483601714796,384483655211781,382661164439611
19,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,38,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1572864,1847943799,206969671132,382661164480251,384483655233682,384483702163004,382661212335954
20,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,40,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1064960,937906039,105045453524,382661212332904,384483702184284,384483721251275,382661231928198
21,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,42,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1062688,2262474096,253397081124,382661231914178,384483721293607,384483827061177,382661300760447
22,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,44,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1050080,2302296394,257857227013,382661300691107,384483827105104,384483922642625,382661394035348
23,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,46,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1572864,1856392107,207915843276,382661393982738,384483922675585,384483973417696,382661442093460
24,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,48,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1618384,2017696688,225981954972,382661442090390,384483973439247,384484037838919,382661492508806
25,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,50,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1064960,878852714,98431499828,382661492537166,384484037907079,384484057359827,382661512028381
26,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,52,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1055936,2341418580,262238903866,382661512068121,384484057406785,384484124647572,382661581722994
27,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,54,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1054320,2264619421,253637375322,382661581719714,384484124677344,384484203451222,382661671052361
28,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,56,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1572864,2003129297,224350592216,382661671064751,384484203483222,384484263868185,382661721291248
29,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,58,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1572864,1932715156,216463982872,382661721313868,384484263896466,384484325112627,382661769574259
30,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,60,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1064960,922811093,103354849632,382661769551699,384484325814864,384484362974768,382661789044554
31,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,62,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1063424,2190766195,245365774503,382661789034754,384484363054112,384484430704177,382661856044364
32,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,64,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1048576,2158019009,241698152064,382661856012254,384484430737517,384484520014568,382661922867165
33,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,66,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1575152,1909987711,213918512122,382661922775625,384484520049928,384484568945801,382661990255892
34,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,68,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1615600,2040605370,228547679951,382661990202963,384484568975536,384484615691576,382662040949307
35,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,70,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1244480,919652904,103001114488,382662040972117,384484615719576,384484635158564,382662060682611
36,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,72,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1058112,2364673046,264843383940,382662060705840,384484635201982,384484726119030,382662130155485
37,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,74,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1048576,2160502533,241976248540,382662130160225,384484726154740,384484811821402,382662196696818
38,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,76,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1572864,1878801332,210425632948,382662196672208,384484811852762,384484870942050,382662244532011
39,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,78,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1587872,1966364985,220232891569,382662244556941,384484870968794,384484931184481,382662316983026
40,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,80,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1064960,934520808,104666374040,382662317013856,384484931206881,384484950464591,382662336492301
41,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,82,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1062240,2373337608,265813748305,382662336505891,384484950507412,384485041839503,382662406935139
42,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,84,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1048576,2387389136,267387651120,382662406935989,384485041880090,384485131813779,382662479776422
43,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,86,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1572864,1915912642,214582110284,382662479732772,384485131846579,384485184198763,382662527891223
44,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,88,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1594992,2025721920,226880772480,382662527847293,384485184225827,384485231557863,382662577102397
45,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,90,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1307312,903103901,101147668696,382662577077707,384485231585383,384485250653332,382662596782651
46,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,92,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1051600,2251807651,252202421500,382662596775061,384485250704287,384485348867668,382662689265587
47,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,94,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1048576,2254186463,252468693536,382662689271027,384485348923385,384485428853730,382662757614999
48,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,96,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1572864,1871153215,209569206140,382662757571269,384485428875170,384485476356961,382662805421822
49,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,98,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1572864,2009038280,225012492260,382662805408052,384485476378545,384485527590412,382662852879657
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1064960,896619667,100421305417,382662852886877,384485527623212,384485546882520,382662872225743
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1060032,2368529175,265275243412,382662872253683,384485546925888,384485617113411,382662942347423
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1061952,2030232215,227386041248,382662942347623,384485617144712,384485697723385,382663017624550
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1572864,1920882975,215138823916,382663017224463,384485697754745,384485757045631,382663066610776
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1596624,1958399093,219340756889,382663066529977,384485757074296,384485827174280,382663115593412
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1103312,888248648,99483793829,382663115583272,384485827225160,384485846263031,382663134897588
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1053552,2377271340,266254326689,382663134918148,384485846306765,384485919693135,382663206287600
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1048576,2154941922,241353449704,382663206281530,384485919720137,384486005750794,382663272780693
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1572864,1947513001,218121571256,382663272751063,384486005782474,384486065477517,382663320612966
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1572864,2009847282,225102890608,382663320618806,384486065501897,384486126142225,382663369816911
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1064960,921827083,103244654344,382663369812651,384486126164785,384486145379455,382663389193966
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1050480,2270037836,254244224859,382663389210916,384486145421919,384486237897038,382663478129885
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1048576,2475843057,277294456264,382663478101236,384486237931902,384486326555194,382663552336029
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1572864,1914893550,214467975036,382663552270400,384486326583994,384486383967045,382663601513264
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1588064,1973712026,221055671691,382663601521894,384486383987728,384486432525206,382663653535310
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1120448,869361182,97368438367,382663653553960,384486432546806,384486451576196,382663673273013
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1048576,2208130854,247310565376,382663673331113,384486451617188,384486524190118,382663737971068
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1048576,2174261190,243517159368,382663738022008,384486524214422,384486591219846,382663801780199
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1577920,1998470415,223828632756,382663801822659,384486591248806,384486641464032,382663876943466
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1596384,1990156839,222897625530,382663876987246,384486641491860,384486711366079,382663928479666
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1064960,924462901,103539851408,382663928515286,384486711402559,384486730630988,382663948079320
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1048576,2372823718,265756229996,382663948113470,384486730673573,384486800336113,382664019220144
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1048576,2135275906,239150699532,382664019243743,384486800360893,384486883182918,382664085251990
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1572864,1995096661,223450707784,382664085263190,384486883213318,384486942714922,382664133693039
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1597168,1956392646,219115918070,382664133705199,384486942743892,384487002683257,382664182371847
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1064960,911339402,102069948005,382664182379217,384487002714777,384487021933766,382664201808032
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1051888,2438603088,273123553709,382664201825782,384487021977476,384487096523210,382664298966398
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1056912,2359156244,264225440994,382664298963178,384487096587330,384487182451910,382664369299037
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1585040,1943567975,217679629084,382664369328087,384487182484870,384487233947937,382664419713274
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1590288,1911144012,214047957827,382664419730963,384487233974914,384487281265831,382664468423841
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1064960,943966033,105724142100,382664468442951,384487281286951,384487300319860,382664487965366
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1048576,2260972124,253228776748,382664487985386,384487300362444,384487393375482,382664556205518
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1048576,2256060067,252678659228,382664556200208,384487393409989,384487476072168,382664623932223
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1572864,2025770176,226886242560,382664623873264,384487476099208,384487523514280,382664672065875
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1601104,1894613650,212196746917,382664672047025,384487523541826,384487574367774,382664728921050
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1064960,878784291,98423859347,382664728900430,384487574396094,384487593655562,382664748266975
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1048576,2186673190,244907356436,382664748242706,384487593698742,384487678316603,382664815677563
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1048576,2210929397,247624125736,382664815600414,384487678363913,384487768146400,382664883353749
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1586208,2043552451,228877845914,382664883282199,384487768178880,384487816570753,382664932644492
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1587520,1986028659,222435187897,382664932640612,384487816597956,384487864265034,382664981016562
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1142480,937094116,104954563211,382664980989752,384487864292394,384487883551063,382665000330208
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1048576,2308077611,258504658132,382665000359358,384487883593842,384487949320071,382665070968025
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1048576,2098606943,235043929836,382665070885125,384487949349516,384488026453795,382665137114700
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1572864,1999800413,223977645660,382665137051551,384488026484355,384488085471560,382665185992327
94,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,188,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1585232,1911798308,214121294136,382665185956157,384488085498840,384488145306368,382665234418146
95,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,190,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1113920,943989272,105726687872,382665234410826,384488145330368,384488164544238,382665253830691
96,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,192,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1053152,2340983512,262190173912,382665253839982,384488164587014,384488258688688,382665342276434
97,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,194,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1048576,2200973735,246509188088,382665342314804,384488258726538,384488330556106,382665411229252
98,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,196,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1585152,1986161041,222450129986,382665411187312,384488330585546,384488385257398,382665460917723
99,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,198,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1589424,1838816203,205947403811,382665460924043,384488385284277,384488435566545,382665509704070
100,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,200,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1064960,915469530,102532499391,382665509707450,384488435587985,384488454631774,382665529150425
101,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,202,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1048576,2150217196,240824350556,382665529175125,384488454674672,384488524761528,382665596763571
102,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,204,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1048576,2176563831,243775067572,382665596752371,384488524789762,384488591561748,382665663967500
103,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,206,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1572864,1963403014,219900966528,382665663961960,384488591583508,384488644424809,382665713031705
104,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,208,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1572864,1991158687,223009725504,382665713026675,384488644457291,384488691885167,382665761908391
105,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,210,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1226528,949225336,106313177892,382665761906761,384488691912367,384488710945276,382665781671965
106,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,212,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1049600,2337832111,261837194712,382665781670535,384488710987863,384488814154482,382665875617232
107,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,214,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1048576,2356590916,263938070920,382665875575112,384488814192477,384488903348884,382665946389898
108,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,216,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1596384,1874004960,209888539742,382665946331838,384488903380724,384488962796087,382665995129895
109,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,218,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1594016,1804045229,202053089502,382665995105945,384488962824939,384489022968462,382666043577334
110,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,220,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1064960,897192929,100485571823,382666043556304,384489022991342,384489042212410,382666062889640
111,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,222,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1048576,2468019067,276418253588,382666062915000,384489042254863,384489109121089,382666136121860
112,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,224,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd280,1048576,2270756358,254324797256,382666136063811,384489109145789,384489186218073,382666205038718
113,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,226,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd240,1572864,1885176594,211139692768,382666204973319,384489186250393,384489236945302,382666253167069
114,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,228,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd2c0,1572864,1938119664,217069301152,382666253150679,384489236966085,384489284233961,382666301367310
115,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,230,1999757,1999757,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb494acd340,1215104,921532209,103211605057,382666301339840,384489284255881,384489303504309,382666320982544
116,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,232,1999757,1999757,33554432,1024,0,0,8,0,16,64,0x0,0x7fb494acd200,1048576,2328082125,260745203900,382666320986114,384489303550539,384489400710624,382666390856196
