Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
13,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,26,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955240,382382665,382295321,529437,8509562,7843633,878456000,382079575894120,384483289670692,384483349887511,382079803596906
14,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,28,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef79552c0,346219803,307572289,525285,3593084,1632823,182757420,382079803574326,384483349923046,384483399678759,382080009447436
15,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,30,1778734,1778734,16777216,1024,8192,0,20,4,32,64,0x0,0x7f2ef7955340,36154800,36141606,263376,10464470,2014791,225501896,382080009458646,384483399710919,384483418777429,382080031462160
16,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,32,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955200,511997491,497659705,527933,6053694,14739271,1650947464,382080031489029,384483418825941,384483512356425,382080336388756
17,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,34,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955280,525979990,525951940,524766,2163273,3589006,401979180,382080336375376,384483512402379,384483601686796,382080649603301
18,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,36,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955240,311012254,310977443,526056,3490461,3619262,405469724,382080649565592,384483601714796,384483655211781,382080834767169
19,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,38,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef79552c0,446990205,414268678,526705,5885884,2530456,283551240,382080834755210,384483655233682,384483702163004,382081100676731
20,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,40,1778734,1778734,16777216,1024,8192,0,20,4,32,64,0x0,0x7f2ef7955340,35315732,35315732,262144,10125312,1606042,179970172,382081100699081,384483702184284,384483721251275,382081122136662
21,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,42,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955200,498555982,498451051,526987,5743828,7750212,867805100,382081122155002,384483721293607,384483827061177,382081418870809
22,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,44,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955280,559908109,520014285,525157,2842308,4538728,508447524,382081418846990,384483827105104,384483922642625,382081752026406
23,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,46,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955240,301825502,301785833,526768,6427980,7765550,869699668,382081752044176,384483922675585,384483973417696,382081931782577
24,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,48,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef79552c0,390685781,356555983,528003,4896326,8707873,975260936,382081931769877,384483973439247,384484037838919,382082164187579
25,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,50,1778734,1778734,16777216,1024,8192,0,20,4,32,64,0x0,0x7f2ef7955340,34518261,34518261,262144,10125312,1549214,173611616,382082164211659,384484037907079,384484057359827,382082185122858
26,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,52,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955200,786834491,780207961,524288,1572864,298178,33395396,382082185153787,384484057406785,384484124647572,382082653228438
27,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,54,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955280,920253601,919762091,524715,3528105,6110565,684364436,382082653214849,384484124677344,384484203451222,382083200862729
28,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,56,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955240,401865026,401653911,529064,12810371,8159628,913621560,382083200815500,384484203483222,384484263868185,382083439899592
29,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,58,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef79552c0,488566662,455125125,528132,7004785,5070827,567874828,382083439859173,384484263896466,384484325112627,382083730582651
30,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,60,1778734,1778734,16777216,1024,8192,0,20,4,32,64,0x0,0x7f2ef7955340,35215462,35215462,262144,10125312,1474164,165309736,382083730532061,384484325814864,384484362974768,382083751906293
31,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,62,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955200,512361422,512206124,527422,3644608,14970085,1676718276,382083751931153,384484363054112,384484430704177,382084056842670
32,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,64,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955280,810333142,774634274,524313,2140694,879184,98439976,382084056846390,384484430737517,384484520014568,382084538929122
33,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,66,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955240,434823546,434572671,526050,3676271,4758467,532931540,382084538921983,384484520049928,384484568945801,382084797749810
34,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,68,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef79552c0,285871604,285871604,524288,2621440,382884,42909764,382084797744490,384484568975536,384484615691576,382084967936420
35,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,70,1778734,1778734,16777216,1024,8192,0,20,4,32,64,0x0,0x7f2ef7955340,34755754,34755754,262144,10125312,1511776,169224036,382084967927900,384484615719576,384484635158564,382084988975216
36,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,72,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955200,563988417,525893567,527854,8223146,10663457,1194224952,382084988992566,384484635201982,384484726119030,382085324624349
37,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,74,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955280,491528961,491507543,525601,2956862,3338048,373731832,382085324592200,384484726154740,384484811821402,382085617377480
38,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,76,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955240,324470548,310783027,525960,3432365,2605592,291531916,382085617353480,384484811852762,384484870942050,382085810480341
39,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,78,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef79552c0,299850116,299850116,524288,2621440,384258,42963840,382085810469491,384484870968794,384484931184481,382085989009419
40,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,80,1778734,1778734,16777216,1024,8192,0,20,4,32,64,0x0,0x7f2ef7955340,35174186,35145533,265072,11344269,2799127,313466872,382085988996789,384484931206881,384484950464591,382086010337072
41,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,82,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955200,785251252,785083565,526120,2698129,14528341,1627245124,382086010388881,384484950507412,384485041839503,382086477695803
42,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,84,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955280,676004514,639828076,525078,4959103,5662439,634281104,382086477708212,384485041880090,384485131813779,382086880127967
43,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,86,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955240,315865091,315690535,525295,3122598,2355504,263925744,382086880156767,384485131846579,384485184198763,382087068306235
44,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,88,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef79552c0,300901194,300901194,524288,2621440,381210,42740032,382087068265045,384485184225827,384485231557863,382087247274716
45,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,90,1778734,1778734,16777216,1024,8192,0,20,4,32,64,0x0,0x7f2ef7955340,35573398,35508363,266752,11724461,2935428,328676780,382087247276466,384485231585383,384485250653332,382087268839186
46,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,92,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955200,782051927,781664823,526214,7816352,12966073,1452103052,382087268859236,384485250704287,384485348867668,382087734168314
47,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,94,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955280,624747649,590433754,526018,3253412,7296770,817191676,382087734170704,384485348923385,384485428853730,382088105955641
48,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,96,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955240,310228361,310202011,525720,3989462,2579751,288747512,382088105968841,384485428875170,384485476356961,382088290823983
49,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,98,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef79552c0,311975512,311901888,528364,9954573,4216624,472101480,382088290765944,384485476378545,384485527590412,382088477016118
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,1778734,1778734,16777216,1024,8192,0,20,4,32,64,0x0,0x7f2ef7955340,34854483,34854483,262144,10125312,1552515,173904228,382088476981788,384485527623212,384485546882520,382088498090914
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955200,698422135,661303193,525562,3415487,8006599,896531724,382088498128934,384485546925888,384485617113411,382088913682142
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955280,902678422,902496195,526457,8108828,17877124,2001720336,382088913691151,384485617144712,384485697723385,382089451198668
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955240,460383539,460339688,525486,3929900,4588028,513630956,382089451168809,384485697754745,384485757045631,382089725127672
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef79552c0,332927420,320854229,528569,11180361,4836684,541558896,382089725084172,384485757074296,384485827174280,382089923325725
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,1778734,1778734,16777216,1024,8192,0,20,4,32,64,0x0,0x7f2ef7955340,32965823,32965823,262144,10125312,1516733,170090420,382089923250406,384485827225160,384485846263031,382089943150958
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955200,828451220,828358598,524808,2564740,6451782,722586128,382089943148708,384485846306765,384485919693135,382090436172643
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955280,897626607,897432123,524924,4035267,6130783,686806004,382090436110884,384485919720137,384486005750794,382090970181857
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955240,443399545,410877212,527267,8187654,6474469,724777292,382090970124848,384486005782474,384486065477517,382091233987917
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef79552c0,276357698,276357698,524288,2621440,384407,42959832,382091233942128,384486065501897,384486126142225,382091398645361
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,1778734,1778734,16777216,1024,8192,0,20,4,32,64,0x0,0x7f2ef7955340,35084685,35084685,262144,10125312,1534562,171805960,382091398654531,384486126164785,384486145379455,382091420067993
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955200,499312719,499131949,527695,9004035,18698406,2093733768,382091420102453,384486145421919,384486237897038,382091717393092
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955280,529338421,529278929,524535,2843850,1569736,175801848,382091717369182,384486237931902,384486326555194,382092032429552
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955240,322485304,322223424,526424,5236128,4755574,532768936,382092032440912,384486326583994,384486383967045,382092224486998
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef79552c0,327296693,327296693,524288,2621440,382861,42976120,382092224472838,384486383987728,384486432525206,382092419325346
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,1778734,1778734,16777216,1024,8192,0,20,4,32,64,0x0,0x7f2ef7955340,35261371,35261371,262144,10125312,1605356,179831732,382092419312066,384486432546806,384486451576196,382092440712068
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955200,842172785,797855443,526863,7373579,21875825,2449887216,382092440730268,384486451617188,384486524190118,382092941937383
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955280,600221391,599953618,525437,2275060,14706836,1647067028,382092941903083,384486524214422,384486591219846,382093299520671
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955240,306035910,305961066,527813,9938633,3547787,397216644,382093299489601,384486591248806,384486641464032,382093481632935
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef79552c0,303582241,303495438,526872,4938905,4098684,458938480,382093481583235,384486641491860,384486711366079,382093662343452
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,1778734,1778734,16777216,1024,8192,0,20,4,32,64,0x0,0x7f2ef7955340,34165496,34165496,262144,10125312,1591774,178326092,382093662303372,384486711402559,384486730630988,382093682868341
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955200,843849201,805884097,525141,2881430,5895922,660146044,382093682901081,384486730673573,384486800336113,382094184993642
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955280,900045582,899964115,525673,7263052,13277781,1487294056,382094184972473,384486800360893,384486883182918,382094720942654
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955240,597532777,589230316,526057,3777512,7595267,850636260,382094720906754,384486883213318,384486942714922,382095076903511
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef79552c0,274169444,274093817,528094,11186480,3985329,446838088,382095076759782,384486942743892,384487002683257,382095240089119
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,1778734,1778734,16777216,1024,8192,0,20,4,32,64,0x0,0x7f2ef7955340,32649326,32649326,262144,10125312,1541281,172953844,382095240079089,384487002714777,384487021933766,382095259798267
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955200,851511270,851429607,527728,9899891,27739951,3107109352,382095259826547,384487021977476,384487096523210,382095766543883
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955280,866270112,866249078,524728,2162134,2541621,284676604,382095766481054,384487096587330,384487182451910,382096282088344
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955240,614184276,614149435,526275,4965265,11111525,1244390812,382096282080444,384487182484870,384487233947937,382096647626648
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef79552c0,612229352,579918560,527812,11521190,6307272,706476684,382096647621738,384487233974914,384487281265831,382097012035553
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,1778734,1778734,16777216,1024,8192,0,20,4,32,64,0x0,0x7f2ef7955340,35479400,35479400,262144,10125312,1572036,175929268,382097012023842,384487281286951,384487300319860,382097033622172
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955200,724137229,724067695,526219,6294494,10215614,1144136612,382097033629412,384487300362444,384487393375482,382097464543278
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955280,475845489,475640451,528458,5555649,13874841,1554098148,382097464512238,384487393409989,384487476072168,382097747856714
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955240,333486914,333398569,525836,3791380,2869426,321521280,382097747853554,384487476099208,384487523514280,382097946351227
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef79552c0,359537462,359537462,524288,2621440,386855,43265044,382097946367977,384487523541826,384487574367774,382098160348290
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,1778734,1778734,16777216,1024,8192,0,20,4,32,64,0x0,0x7f2ef7955340,34632358,34632358,262144,10125312,1549946,173687700,382098160336620,384487574396094,384487593655562,382098181245456
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955200,674351038,651227076,524679,1625075,5495616,615525968,382098181282106,384487593698742,384487678316603,382098582438892
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955280,941809016,941146628,525468,2360685,7590128,850055760,382098582429282,384487678363913,384487768146400,382099142995543
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955240,614666757,614445892,524288,2621440,539439,60358768,382099142970424,384487768178880,384487816570753,382099508633716
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef79552c0,338473222,338410712,524844,3051420,1058815,118568392,382099508614906,384487816597956,384487864265034,382099710080331
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,1778734,1778734,16777216,1024,8192,0,20,4,32,64,0x0,0x7f2ef7955340,34368657,34368657,262144,10125312,1615301,181067748,382099710089781,384487864292394,384487883551063,382099730849138
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955200,722237703,683434306,524288,1572864,358782,40192896,382099730877598,384487883593842,384487949320071,382100160494227
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955280,499012942,498925936,525898,4638798,6217524,696259904,382100160440807,384487949349516,384488026453795,382100457545389
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955240,292146709,292076901,527544,6566775,4367189,489420344,382100457530379,384488026484355,384488085471560,382100631648620
94,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,188,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef79552c0,327544277,327385125,526551,5281626,4846144,542855520,382100631605921,384488085498840,384488145306368,382100826678487
95,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,190,1778734,1778734,16777216,1024,8192,0,20,4,32,64,0x0,0x7f2ef7955340,35609916,35577402,263408,10624132,1832621,205399032,382100826677818,384488145330368,384488164544238,382100848262707
96,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,192,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955200,773947449,773947449,524288,1572864,234994,26097592,382100848264867,384488164587014,384488258688688,382101308898163
97,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,194,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955280,960039015,950961908,524598,2134873,5453222,610742936,382101308872773,384488258726538,384488330556106,382101880188040
98,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,196,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955240,361685469,361525766,525156,2787543,9840716,1102100884,382101880179690,384488330585546,384488385257398,382102095563299
99,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,198,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef79552c0,295522196,295522196,524288,2621440,383076,42905596,382102095559299,384488385284277,384488435566545,382102271552602
100,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,200,1778734,1778734,16777216,1024,8192,0,20,4,32,64,0x0,0x7f2ef7955340,32597580,32597580,262144,10125312,1466792,164503740,382102271549652,384488435587985,384488454631774,382102291138420
101,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,202,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955200,523655827,523172339,525317,3720875,4096626,458461368,382102291155760,384488454674672,384488524761528,382102602968888
102,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,204,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955280,632725851,632526508,527230,8668335,12836315,1437031404,382102602954649,384488524789762,384488591561748,382102979496915
103,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,206,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef7955240,309140476,309075080,527727,4373668,4415311,494576664,382102979504275,384488591583508,384488644424809,382103163614709
104,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,208,1778734,1778734,33554432,1024,0,0,8,0,16,64,0x0,0x7f2ef79552c0,323148298,322924342,528233,9920995,7055589,790305576,382103163599279,384488644457291,384488691885167,382103356092581
105,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,210,1778734,1778734,16777216,1024,8192,0,20,4,32,64,0x0,0x7f2ef7955340,34975134,34975134,262144,10125312,1587943,177937392,382103356089071,384488691912367,384488710945276,382103377302264
