Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_LDS,SQ_INST_LEVEL_LDS,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
15,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,30,1851274,1851274,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5c3084d340,1572864,737841,82529797,382279966483296,384483399710919,384483418777429,382279986305887
16,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,32,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d200,0,0,0,382279986306367,384483418825941,384483512356425,382280296130234
17,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,34,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d280,0,0,0,382280296093025,384483512402379,384483601686796,382280584402136
18,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,36,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d240,0,0,0,382280584360767,384483601714796,384483655211781,382280781175996
19,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,38,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d2c0,0,0,0,382280781102347,384483655233682,384483702163004,382280959243025
20,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,40,1851274,1851274,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5c3084d340,1572864,737985,82527371,382280959214046,384483702184284,384483721251275,382280979494392
21,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,42,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d200,0,0,0,382280979509722,384483721293607,384483827061177,382281275140297
22,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,44,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d280,0,0,0,382281275110328,384483827105104,384483922642625,382281585285752
23,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,46,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d240,0,0,0,382281585314931,384483922675585,384483973417696,382281778457544
24,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,48,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d2c0,0,0,0,382281778455154,384483973439247,384484037838919,382281985284543
25,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,50,1851274,1851274,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5c3084d340,1572864,739189,82537319,382281985276733,384484037907079,384484057359827,382282005935246
26,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,52,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d200,0,0,0,382282005915106,384484057406785,384484124647572,382282368149709
27,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,54,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d280,0,0,0,382282368120669,384484124677344,384484203451222,382282687540650
28,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,56,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d240,0,0,0,382282687534160,384484203483222,384484263868185,382282874611558
29,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,58,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d2c0,0,0,0,382282874597807,384484263896466,384484325112627,382283059474615
30,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,60,1851274,1851274,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5c3084d340,1577424,741416,82778950,382283059478105,384484325814864,384484362974768,382283081046100
31,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,62,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d200,0,0,0,382283081070020,384484363054112,384484430704177,382283367021913
32,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,64,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d280,0,0,0,382283367006453,384484430737517,384484520014568,382283667397965
33,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,66,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d240,0,0,0,382283667364576,384484520049928,384484568945801,382283848698335
34,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,68,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d2c0,0,0,0,382283848697995,384484568975536,384484615691576,382284055933750
35,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,70,1851274,1851274,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5c3084d340,1572864,738265,82525166,382284055938980,384484615719576,384484635158564,382284076465975
36,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,72,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d200,0,0,0,382284076475025,384484635201982,384484726119030,382284543597689
37,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,74,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d280,0,0,0,382284543586489,384484726154740,384484811821402,382285027492951
38,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,76,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d240,0,0,0,382285027502311,384484811852762,384484870942050,382285211842313
39,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,78,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d2c0,0,0,0,382285211820983,384484870968794,384484931184481,382285393761757
40,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,80,1851274,1851274,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5c3084d340,1575680,739626,82700079,382285393757848,384484931206881,384484950464591,382285416196165
41,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,82,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d200,0,0,0,382285416221464,384484950507412,384485041839503,382285800489588
42,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,84,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d280,0,0,0,382285800481718,384485041880090,384485131813779,382286253736428
43,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,86,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d240,0,0,0,382286253731908,384485131846579,384485184198763,382286456341104
44,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,88,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d2c0,0,0,0,382286456316045,384485184225827,384485231557863,382286697744001
45,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,90,1851274,1851274,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5c3084d340,1572864,737924,82547852,382286697754760,384485231585383,384485250653332,382286719917660
46,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,92,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d200,0,0,0,382286719948230,384485250704287,384485348867668,382287084802799
47,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,94,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d280,0,0,0,382287084799439,384485348923385,384485428853730,382287394232250
48,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,96,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d240,0,0,0,382287394209910,384485428875170,384485476356961,382287576636309
49,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,98,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d2c0,0,0,0,382287576631780,384485476378545,384485527590412,382287789525674
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,1851274,1851274,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5c3084d340,1575840,738207,82679954,382287789526234,384485527623212,384485546882520,382287811033769
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d200,0,0,0,382287811077828,384485546925888,384485617113411,382288095719404
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d280,0,0,0,382288095732293,384485617144712,384485697723385,382288395012096
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d240,0,0,0,382288395012356,384485697754745,384485757045631,382288586474534
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d2c0,0,0,0,382288586450414,384485757074296,384485827174280,382288788318208
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,1851274,1851274,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5c3084d340,1572864,738106,82531049,382288788310728,384485827225160,384485846263031,382288808588924
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d200,0,0,0,382288808605944,384485846306765,384485919693135,382289106225382
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d280,0,0,0,382289106220012,384485919720137,384486005750794,382289407741694
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d240,0,0,0,382289407734064,384486005782474,384486065477517,382289618208240
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d2c0,0,0,0,382289618210700,384486065501897,384486126142225,382289805428976
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,1851274,1851274,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5c3084d340,1572864,736435,82535017,382289805398506,384486126164785,384486145379455,382289825914821
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d200,0,0,0,382289825939011,384486145421919,384486237897038,382290319846143
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d280,0,0,0,382290319792813,384486237931902,384486326555194,382290859106494
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d240,0,0,0,382290859091404,384486326583994,384486383967045,382291214118372
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d2c0,0,0,0,382291214114532,384486383987728,384486432525206,382291396380953
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,1851274,1851274,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5c3084d340,1572864,737250,82545846,382291396374504,384486432546806,384486451576196,382291416803328
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d200,0,0,0,382291416833068,384486451617188,384486524190118,382291884569917
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d280,0,0,0,382291884541977,384486524214422,384486591219846,382292454785748
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d240,0,0,0,382292454658429,384486591248806,384486641464032,382292835094338
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d2c0,0,0,0,382292835072528,384486641491860,384486711366079,382293036837403
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,1851274,1851274,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5c3084d340,1572864,736261,82545070,382293036797103,384486711402559,384486730630988,382293057882782
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d200,0,0,0,382293057885172,384486730673573,384486800336113,382293404560136
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d280,0,0,0,382293404552986,384486800360893,384486883182918,382293738838522
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d240,0,0,0,382293738813252,384486883213318,384486942714922,382294017862708
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d2c0,0,0,0,382294017847488,384486942743892,384487002683257,382294196287783
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,1851274,1851274,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5c3084d340,1574160,739548,82598725,382294196269694,384487002714777,384487021933766,382294217571891
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d200,0,0,0,382294217577971,384487021977476,384487096523210,382294706501968
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d280,0,0,0,382294706475808,384487096587330,384487182451910,382295098588951
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d240,0,0,0,382295098534731,384487182484870,384487233947937,382295471632266
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d2c0,0,0,0,382295471548437,384487233974914,384487281265831,382295667786981
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,1851274,1851274,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5c3084d340,1572864,736166,82528006,382295667770211,384487281286951,384487300319860,382295688433415
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d200,0,0,0,382295688458374,384487300362444,384487393375482,382295986564907
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d280,0,0,0,382295986572847,384487393409989,384487476072168,382296462419752
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d240,0,0,0,382296462384603,384487476099208,384487523514280,382296647702196
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d2c0,0,0,0,382296647689816,384487523541826,384487574367774,382296828098814
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,1851274,1851274,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5c3084d340,1572864,736991,82534769,382296828073504,384487574396094,384487593655562,382296848484710
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d200,0,0,0,382296848490130,384487593698742,384487678316603,382297304630303
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d280,0,0,0,382297304605863,384487678363913,384487768146400,382297887183563
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d240,0,0,0,382297887198613,384487768178880,384487816570753,382298273716826
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d2c0,0,0,0,382298273699306,384487816597956,384487864265034,382298646478724
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,1851274,1851274,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5c3084d340,1572864,736422,82557311,382298646465104,384487864292394,384487883551063,382298669088769
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d200,0,0,0,382298669112789,384487883593842,384487949320071,382298983922481
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d280,0,0,0,382298983911471,384487949349516,384488026453795,382299284430883
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d240,0,0,0,382299284420372,384488026484355,384488085471560,382299499127520
94,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,188,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d2c0,0,0,0,382299499123250,384488085498840,384488145306368,382299665607714
95,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,190,1851274,1851274,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5c3084d340,1572864,738272,82526827,382299665592524,384488145330368,384488164544238,382299686789382
96,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,192,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d200,0,0,0,382299686812362,384488164587014,384488258688688,382300131054373
97,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,194,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d280,0,0,0,382300131049403,384488258726538,384488330556106,382300641513965
98,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,196,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d240,0,0,0,382300641500345,384488330585546,384488385257398,382301025818278
99,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,198,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d2c0,0,0,0,382301025801639,384488385284277,384488435566545,382301270890561
100,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,200,1851274,1851274,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5c3084d340,1572864,736664,82542464,382301270889761,384488435587985,384488454631774,382301291419356
101,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,202,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d200,0,0,0,382301291437246,384488454674672,384488524761528,382301734677936
102,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,204,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d280,0,0,0,382301734674796,384488524789762,384488591561748,382302250389800
103,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,206,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d240,0,0,0,382302250388150,384488591583508,384488644424809,382302642929079
104,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,208,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d2c0,0,0,0,382302642939439,384488644457291,384488691885167,382302877095790
105,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,210,1851274,1851274,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5c3084d340,1572864,738091,82550100,382302877106130,384488691912367,384488710945276,382302898408148
106,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,212,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d200,0,0,0,382302898432657,384488710987863,384488814154482,382303374500791
107,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,214,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d280,0,0,0,382303374483791,384488814192477,384488903348884,382303683361556
108,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,216,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d240,0,0,0,382303683342177,384488903380724,384488962796087,382303874910083
109,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,218,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d2c0,0,0,0,382303874883604,384488962824939,384489022968462,382304052833914
110,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,220,1851274,1851274,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5c3084d340,1572864,737130,82539965,382304052799734,384489022991342,384489042212410,382304072921202
111,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,222,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d200,0,0,0,382304072915752,384489042254863,384489109121089,382304380805177
112,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,224,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d280,0,0,0,382304380783567,384489109145789,384489186218073,382304684209602
113,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,226,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d240,0,0,0,382304684202972,384489186250393,384489236945302,382304865872989
114,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,228,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d2c0,0,0,0,382304865837259,384489236966085,384489284233961,382305076406684
115,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,230,1851274,1851274,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5c3084d340,1572864,737476,82547271,382305076383854,384489284255881,384489303504309,382305096774420
116,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,232,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d200,0,0,0,382305096799109,384489303550539,384489400710624,382305549998280
117,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,234,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d280,0,0,0,382305549968810,384489400772091,384489481055241,382305848022213
118,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,236,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d240,0,0,0,382305847927024,384489481078281,384489528328396,382306035539847
119,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,238,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d2c0,0,0,0,382306035526957,384489528357130,384489583006907,382306211965351
120,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,240,1851274,1851274,16777216,1024,8192,0,20,4,32,64,0x0,0x7f5c3084d340,1572864,736204,82539064,382306211949461,384489583033787,384489602281575,382306232375616
121,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,242,1851274,1851274,33554432,1024,0,0,8,0,16,64,0x0,0x7f5c3084d200,0,0,0,382306232393236,384489602323931,384489670383114,382306691844519
