Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
35,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,70,2505621,2505621,16777216,1024,8192,0,20,4,32,64,0x0,0x7fe307bb5340,384484615705665,384484615719576,384484635158564,384484635218722
36,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,72,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5200,384484635188932,384484635201982,384484726119030,384484726192709
37,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,74,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5280,384484726138070,384484726154740,384484811821402,384484811892221
38,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,76,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5240,384484811836391,384484811852762,384484870942050,384484871010855
39,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,78,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb52c0,384484870953926,384484870968794,384484931184481,384484931250010
40,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,80,2505621,2505621,16777216,1024,8192,0,20,4,32,64,0x0,0x7fe307bb5340,384484931194841,384484931206881,384484950464591,384484950537568
41,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,82,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5200,384484950493239,384484950507412,384485041839503,384485041921502
42,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,84,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5280,384485041860643,384485041880090,384485131813779,384485131884888
43,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,86,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5240,384485131830879,384485131846579,384485184198763,384485184257609
44,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,88,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb52c0,384485184211900,384485184225827,384485231557863,384485231624322
45,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,90,2505621,2505621,16777216,1024,8192,0,20,4,32,64,0x0,0x7fe307bb5340,384485231570253,384485231585383,384485250653332,384485250725762
46,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,92,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5200,384485250681683,384485250704287,384485348867668,384485348989348
47,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,94,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5280,384485348902119,384485348923385,384485428853730,384485428900878
48,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,96,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5240,384485428864969,384485428875170,384485476356961,384485476412510
49,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,98,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb52c0,384485476367361,384485476378545,384485527590412,384485527661391
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,2505621,2505621,16777216,1024,8192,0,20,4,32,64,0x0,0x7fe307bb5340,384485527609411,384485527623212,384485546882520,384485546945449
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5200,384485546910239,384485546925888,384485617113411,384485617194770
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5280,384485617126291,384485617144712,384485697723385,384485697799684
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5240,384485697733945,384485697754745,384485757045631,384485757109527
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb52c0,384485757058478,384485757074296,384485827174280,384485827262449
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,2505621,2505621,16777216,1024,8192,0,20,4,32,64,0x0,0x7fe307bb5340,384485827206580,384485827225160,384485846263031,384485846340409
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5200,384485846292750,384485846306765,384485919693135,384485919760754
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5280,384485919703114,384485919720137,384486005750794,384486005822573
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5240,384486005767403,384486005782474,384486065477517,384486065538202
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb52c0,384486065489432,384486065501897,384486126142225,384486126205853
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,2505621,2505621,16777216,1024,8192,0,20,4,32,64,0x0,0x7fe307bb5340,384486126153634,384486126164785,384486145379455,384486145452802
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5200,384486145407842,384486145421919,384486237897038,384486237952767
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5280,384486237915087,384486237931902,384486326555194,384486326622993
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5240,384486326569084,384486326583994,384486383967045,384486384022092
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb52c0,384486383976712,384486383987728,384486432525206,384486432573005
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,2505621,2505621,16777216,1024,8192,0,20,4,32,64,0x0,0x7fe307bb5340,384486432536745,384486432546806,384486451576196,384486451648165
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5200,384486451603876,384486451617188,384486524190118,384486524255957
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5280,384486524202917,384486524214422,384486591219846,384486591287445
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5240,384486591234945,384486591248806,384486641464032,384486641522594
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb52c0,384486641476844,384486641491860,384486711366079,384486711438978
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,2505621,2505621,16777216,1024,8192,0,20,4,32,64,0x0,0x7fe307bb5340,384486711385588,384486711402559,384486730630988,384486730704836
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5200,384486730659266,384486730673573,384486800336113,384486800402422
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5280,384486800348812,384486800360893,384486883182918,384486883252357
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5240,384486883198838,384486883213318,384486942714922,384486942776258
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb52c0,384486942729139,384486942743892,384487002683257,384487002753445
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,2505621,2505621,16777216,1024,8192,0,20,4,32,64,0x0,0x7fe307bb5340,384487002699046,384487002714777,384487021933766,384487022018484
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5200,384487021962855,384487021977476,384487096523210,384487096637949
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5280,384487096565459,384487096587330,384487182451910,384487182523619
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5240,384487182468729,384487182484870,384487233947937,384487234023627
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb52c0,384487233959338,384487233974914,384487281265831,384487281327340
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,2505621,2505621,16777216,1024,8192,0,20,4,32,64,0x0,0x7fe307bb5340,384487281276331,384487281286951,384487300319860,384487300393921
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5200,384487300348421,384487300362444,384487393375482,384487393446601
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5280,384487393391481,384487393409989,384487476072168,384487476136247
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5240,384487476084568,384487476099208,384487523514280,384487523574060
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb52c0,384487523528160,384487523541826,384487574367774,384487574434913
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,2505621,2505621,16777216,1024,8192,0,20,4,32,64,0x0,0x7fe307bb5340,384487574381814,384487574396094,384487593655562,384487593729992
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5200,384487593685062,384487593698742,384487678316603,384487678399882
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5280,384487678343882,384487678363913,384487768146400,384487768222049
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5240,384487768161960,384487768178880,384487816570753,384487816629673
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb52c0,384487816582234,384487816597956,384487864265034,384487864332263
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,2505621,2505621,16777216,1024,8192,0,20,4,32,64,0x0,0x7fe307bb5340,384487864278014,384487864292394,384487883551063,384487883625432
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5200,384487883579532,384487883593842,384487949320071,384487949388470
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5280,384487949333981,384487949349516,384488026453795,384488026525384
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5240,384488026470064,384488026484355,384488085471560,384488085536339
94,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,188,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb52c0,384488085481140,384488085498840,384488145306368,384488145374038
95,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,190,2505621,2505621,16777216,1024,8192,0,20,4,32,64,0x0,0x7fe307bb5340,384488145317658,384488145330368,384488164544238,384488164619856
96,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,192,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5200,384488164572546,384488164587014,384488258688688,384488258762017
97,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,194,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5280,384488258709588,384488258726538,384488330556106,384488330623455
98,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,196,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5240,384488330570785,384488330585546,384488385257398,384488385316676
99,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,198,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb52c0,384488385268896,384488385284277,384488435566545,384488435631884
100,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,200,2505621,2505621,16777216,1024,8192,0,20,4,32,64,0x0,0x7fe307bb5340,384488435576995,384488435587985,384488454631774,384488454705954
101,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,202,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5200,384488454660775,384488454674672,384488524761528,384488524827847
102,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,204,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5280,384488524774757,384488524789762,384488591561748,384488591626477
103,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,206,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5240,384488591573037,384488591583508,384488644424809,384488644492894
104,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,208,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb52c0,384488644435594,384488644457291,384488691885167,384488691954676
105,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,210,2505621,2505621,16777216,1024,8192,0,20,4,32,64,0x0,0x7fe307bb5340,384488691895786,384488691912367,384488710945276,384488711024686
106,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,212,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5200,384488710972896,384488710987863,384488814154482,384488814230871
107,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,214,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5280,384488814174221,384488814192477,384488903348884,384488903419003
108,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,216,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5240,384488903365933,384488903380724,384488962796087,384488962856875
109,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,218,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb52c0,384488962809605,384488962824939,384489022968462,384489023032590
110,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,220,2505621,2505621,16777216,1024,8192,0,20,4,32,64,0x0,0x7fe307bb5340,384489022979781,384489022991342,384489042212410,384489042286189
111,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,222,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5200,384489042240729,384489042254863,384489109121089,384489109188608
112,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,224,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5280,384489109133659,384489109145789,384489186218073,384489186290232
113,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,226,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5240,384489186235382,384489186250393,384489236945302,384489237016977
114,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,228,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb52c0,384489236954497,384489236966085,384489284233961,384489284299760
115,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,230,2505621,2505621,16777216,1024,8192,0,20,4,32,64,0x0,0x7fe307bb5340,384489284244281,384489284255881,384489303504309,384489303580819
116,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,232,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5200,384489303534749,384489303550539,384489400710624,384489400837403
117,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,234,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5280,384489400750044,384489400772091,384489481055241,384489481119950
118,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,236,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5240,384489481066741,384489481078281,384489528328396,384489528374404
119,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,238,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb52c0,384489528343234,384489528357130,384489583006907,384489583072446
120,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,240,2505621,2505621,16777216,1024,8192,0,20,4,32,64,0x0,0x7fe307bb5340,384489583017986,384489583033787,384489602281575,384489602354944
121,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,242,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5200,384489602309465,384489602323931,384489670383114,384489670445773
122,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,244,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5280,384489670392804,384489670403875,384489753102701,384489753174860
123,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,246,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5240,384489753119110,384489753134221,384489813547823,384489813607543
124,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,248,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb52c0,384489813561394,384489813575884,384489863879272,384489863943681
125,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,250,2505621,2505621,16777216,1024,8192,0,20,4,32,64,0x0,0x7fe307bb5340,384489863890172,384489863901032,384489882965621,384489883014181
126,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,252,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5200,384489882993272,384489883006348,384489951271770,384489951334979
127,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,254,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5280,384489951282019,384489951292998,384490021034575,384490021101594
128,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,256,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb5240,384490021048824,384490021063375,384490079271861,384490079330876
129,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,258,2505621,2505621,33554432,1024,0,0,8,0,16,64,0x0,0x7fe307bb52c0,384490079283626,384490079294483,384490144263432,384490144330851
130,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,260,2505621,2505621,16777216,1024,8192,0,20,4,32,64,0x0,0x7fe307bb5340,384490144295021,384490144313832,384490163346260,384490163419721
