Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
22,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,44,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5280,172870594,146814526,524902,2330430,958386,107342112,384575996498372,386269701340100,386269795857893,384576099457182
23,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,46,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5240,102130993,102130993,524288,2621440,383132,42914020,384576099406232,386269795898373,386269844093105,384576160339725
24,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,48,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd52c0,100888440,100888440,524288,2621440,385219,42976700,384576160293956,386269844119607,386269891471782,384576220473755
25,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,50,2506045,2506045,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb9e5cd5340,32332275,32332275,262144,10125312,1496715,167789700,384576220412076,386269891499782,386269910569962,384576239843248
26,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,52,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5200,115439749,115439749,524288,1572864,232497,26024684,384576239816118,386269910616319,386270008971235,384576308680943
27,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,54,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5280,136841763,136841763,524288,2097152,298784,33554572,384576308617583,386270009036399,386270096959650,384576390219507
28,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,56,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5240,132700296,102448290,524408,2641572,586524,65779308,384576390154638,386270096991810,386270158171141,384576469167504
29,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,58,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd52c0,85512399,85512399,524288,2621440,383714,42943060,384576469135495,386270158193717,386270206919488,384576520340592
30,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,60,2506045,2506045,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb9e5cd5340,32010583,32010583,262144,10125312,1465874,164310772,384576520295042,386270206940928,386270225978628,384576539526076
31,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,62,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5200,133669814,133669814,524288,1572864,232472,26057128,384576539490916,386270226026902,386270301008592,384576619278596
32,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,64,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5280,153767909,153767909,524288,2097152,302343,33851404,384576619256026,386270301037024,386270386604919,384576710910324
33,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,66,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5240,140472538,102289201,524947,2855577,774985,86678032,384576710850405,386270386679639,386270446346333,384576794459361
34,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,68,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd52c0,100018634,100018634,524288,2621440,382587,42812456,384576794390652,386270446384146,386270496370069,384576854028466
35,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,70,2506045,2506045,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb9e5cd5340,32023175,32023175,262144,10125312,1491393,167000380,384576853972617,386270496404629,386270515434808,384576873235690
36,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,72,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5200,119312754,119312754,524288,1572864,231715,26022100,384576873197721,386270515480225,386270590365274,384576944353415
37,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,74,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5280,147469518,147469518,524288,2097152,303773,34020656,384576944297475,386270590394856,386270704214664,384577032192095
38,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,76,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5240,141040475,102976899,524987,2740118,892733,100052904,384577032135776,386270704256744,386270758172256,384577116051580
39,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,78,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd52c0,82807676,82807676,524288,2621440,390152,43712584,384577115999381,386270758199817,386270805777754,384577165568662
40,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,80,2506045,2506045,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb9e5cd5340,32063527,32063527,262144,10125312,1475370,165118008,384577165523362,386270805806074,386270824838495,384577184801766
41,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,82,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5200,131292134,131292134,524288,1572864,248597,28012640,384577184764206,386270824885271,386270912552363,384577263058799
42,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,84,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5280,147180765,147180765,524288,2097152,301334,34021512,384577262988710,386270912582821,386271022543601,384577350752511
43,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,86,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5240,96939593,96939593,524288,2621440,374759,41943044,384577350683921,386271022586481,386271076535913,384577408561700
44,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,88,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd52c0,91093774,79707332,524533,2679670,746519,83621616,384577408515331,386271076564146,386271124275200,384577462864621
45,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,90,2506045,2506045,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb9e5cd5340,32013556,32013556,262144,10125312,1473379,164810900,384577462806311,386271124301760,386271143370340,384577482068365
46,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,92,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5200,144925696,144925696,524288,1572864,232922,26064400,384577482040515,386271143416253,386271229607673,384577568392958
47,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,94,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5280,149450415,149450415,524288,2097152,304860,34026452,384577568362399,386271229635644,386271318172652,384577657454108
48,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,96,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5240,79249530,79249530,524288,2621440,385041,43111560,384577657395449,386271318199532,386271375524634,384577704691360
49,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,98,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd52c0,79573126,79573126,524288,2621440,375954,41943104,384577704646920,386271375583970,386271422839982,384577752129389
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,2506045,2506045,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb9e5cd5340,32352439,32352439,262144,10125312,1450039,162084496,384577752103289,386271422867182,386271442304400,384577771739260
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5200,119198395,119198395,524288,1572864,224591,25165824,384577771708520,386271442347360,386271510734827,384577842795185
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5280,175781525,145333969,524588,2391651,553204,61969640,384577842738596,386271510762227,386271588738299,384577947414640
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5240,82771949,82771949,524288,2621440,382927,42977264,384577947380141,386271588769019,386271639291416,384577996942222
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd52c0,79520050,79520050,524288,2621440,382072,42827968,384577996901392,386271639312542,386271686634956,384578044354912
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,2506045,2506045,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb9e5cd5340,32626951,32626951,262144,10125312,1536373,172066936,384578044302942,386271686658636,386271705878735,384578063906473
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5200,117400176,117400176,524288,1572864,235350,26466820,384578063878633,386271705922502,386271795151827,384578133893288
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5280,132698732,132698732,524288,2097152,300632,33554568,384578133838978,386271795229484,386271881687296,384578212960284
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5240,80589314,80589314,524288,2621440,375030,41943052,384578212897695,386271881717056,386271929362347,384578260998728
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd52c0,124237208,86118372,525021,2748720,928716,104054440,384578260952949,386271929394915,386271978281325,384578334899069
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,2506045,2506045,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb9e5cd5340,32672570,32672570,262144,10125312,1490596,166787140,384578334848810,386271978314445,386271997531824,384578354661509
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5200,113706020,113706020,524288,1572864,230627,25873560,384578354632179,386271997575792,386272077978104,384578422440012
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5280,134378553,134378553,524288,2097152,304025,34034460,384578422385993,386272078017260,386272169064818,384578502504170
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5240,80509362,80509362,524288,2621440,384780,43098068,384578502447671,386272169094578,386272235757251,384578550514285
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd52c0,83837830,83837830,524288,2621440,376199,41943060,384578550467355,386272235801891,386272285426056,384578600643771
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,2506045,2506045,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb9e5cd5340,32325954,32325954,262144,10125312,1447954,162098988,384578600589742,386272285456683,386272304673903,384578619998014
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5200,115467275,115467275,524288,1572864,224912,25165824,384578619968924,386272304717110,386272372022660,384578688844448
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5280,175441051,137695719,524498,2120235,514124,57536292,384578688784569,386272372049423,386272456327881,384578793220206
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5240,102642213,102642213,524288,2621440,383728,42956588,384578793160946,386272456358121,386272508813956,384578854378357
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd52c0,85366881,85366881,524288,2621440,383836,42991356,384578854332357,386272508834572,386272556676823,384578905258587
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,2506045,2506045,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb9e5cd5340,32017513,32017513,262144,10125312,1488843,166976760,384578905223077,386272556699063,386272575742522,384578924459721
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5200,128549504,128549504,524288,1572864,234135,26171948,384578924429911,386272575784177,386272683953761,384579001070988
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5280,124189367,124189367,524288,2097152,299600,33554572,384579001012699,386272683998117,386272772033364,384579075087263
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5240,86233243,86233243,524288,2621440,375441,41943064,384579075025994,386272772062004,386272832189496,384579126471425
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd52c0,111248260,99975171,525505,2903614,1470171,164736708,384579126426405,386272832216957,386272892959324,384579192735916
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,2506045,2506045,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb9e5cd5340,32321320,32321320,262144,10125312,1478740,165557208,384579192686416,386272892983164,386272912205022,384579212145367
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5200,115424317,115424317,524288,1572864,232010,26013776,384579212115887,386272912248721,386272984017938,384579280952676
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5280,136053819,136053819,524288,2097152,303746,34015324,384579280891077,386272984042785,386273051418254,384579362017038
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5240,101932656,101932656,524288,2621440,385657,43116932,384579361949639,386273051446574,386273106325441,384579422728639
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd52c0,100782953,100782953,524288,2621440,372954,41943064,384579422683179,386273106385223,386273167391913,384579482778994
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,2506045,2506045,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb9e5cd5340,32322029,32322029,262144,10125312,1447505,162106044,384579482720055,386273167424393,386273186652332,384579502144645
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5200,115485464,115485464,524288,1572864,225581,25165824,384579502114805,386273186695930,386273255601635,384579570982664
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5280,143976933,143976933,524288,2097152,298419,33554552,384579570924345,386273255631427,386273332588627,384579656759375
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5240,102927915,102927915,524288,2621440,374526,41943072,384579656697576,386273332615987,386273379918718,384579718058930
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd52c0,131481052,101304828,525037,2842483,1005534,112454616,384579718012441,386273379945284,386273431632163,384579796312457
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,2506045,2506045,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb9e5cd5340,32338992,32338992,262144,10125312,1552684,173541252,384579796280747,386273431658883,386273450919462,384579815881576
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5200,121382994,121382994,524288,1572864,230926,25869900,384579815852147,386273450961556,386273517556547,384579888220105
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5280,129247116,129247116,524288,2097152,305032,34012216,384579888163305,386273517584007,386273600854467,384579965223443
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5240,101357313,101357313,524288,2621440,395809,44282620,384579965162583,386273600877263,386273667824738,384580025589546
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd52c0,103341031,103341031,524288,2621440,373482,41943076,384580025544316,386273668025216,386273714938833,384580087176228
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,2506045,2506045,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb9e5cd5340,32332544,32332544,262144,10125312,1449272,162087556,384580087116128,386273714994603,386273734414863,384580106551519
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5200,114796098,114796098,524288,1572864,224127,25165824,384580106521049,386273734467692,386273801754040,384580174977712
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5280,141744040,141744040,524288,2097152,300568,33554576,384580174918792,386273801792247,386273875493615,384580259429264
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5240,138804469,101988615,524940,2886971,727959,81645352,384580259368325,386273875527855,386273922333626,384580341995623
94,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,188,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd52c0,102693090,102693090,524288,2621440,388894,43329364,384580341922394,386273922354793,386273970073524,384580403232559
95,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,190,2506045,2506045,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb9e5cd5340,32391109,32391109,262144,10125312,1484172,166268380,384580403184109,386273970104724,386273989321463,384580422687619
96,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,192,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5200,110506251,110506251,524288,1572864,231761,26069856,384580422630970,386273989364966,386274056318355,384580488544204
97,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,194,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5280,132145261,132145261,524288,2097152,304092,34023168,384580488483765,386274056342537,386274140717154,384580567282877
98,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,196,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5240,101195824,101195824,524288,2621440,373966,41943048,384580567221517,386274140753794,386274198001934,384580627568571
99,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,198,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd52c0,81623801,81623801,524288,2621440,375450,41943072,384580627520681,386274220911728,386274268225500,384580676257786
100,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,200,2506045,2506045,16777216,1024,8192,0,20,4,32,64,0x0,0x7fb9e5cd5340,32014763,32014763,262144,10125312,1446731,162096656,384580676199606,386274268261980,386274287493278,384580695436188
101,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,202,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5200,136484693,136484693,524288,1572864,224852,25165824,384580695409398,386274287536906,386274367362094,384580776766208
102,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,204,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5280,184899443,147101758,524293,2097518,337965,37978420,384580776706029,386274367389591,386274434803300,384580886743238
103,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,206,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd5240,81360849,81360849,524288,2621440,385589,43130612,384580886697979,386274434825860,386274489013688,384580935394294
104,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,208,2506045,2506045,33554432,1024,0,0,8,0,16,64,0x0,0x7fb9e5cd52c0,79692970,79692970,524288,2621440,381566,42825968,384580935347194,386274489035119,386274536341851,384580982916689
