device,HBMBw,HBMBwLow,hbmBwHigh,L2Bw,L2BwLow,L2BwHigh,L1Bw,L1BwLow,L1BwHigh,LDSBw,LDSBwLow,LDSBwHigh,FP32Flops,FP32FlopsLow,FP32FlopsHigh,FP64Flops,FP64FlopsLow,FP64FlopsHigh,MFMABF16Flops,MFMABF16FlopsLow,MFMABF16FlopsHigh,MFMAF16Flops,MFMAF16FlopsLow,MFMAF16FlopsHigh,MFMAF32Flops,MFMAF32FlopsLow,MFMAF32FlopsHigh,MFMAF64Flops,MFMAF64FlopsLow,MFMAF64FlopsHigh,MFMAI8Ops,MFMAFI8OpsLow,MFMAI8OpsHigh
0,1390.4865,1389.8789,1391.094,5056.9312,5048.3555,5065.5068,9322.749,9320.9873,9324.5107,21135.4,21134.131,21136.67,21166.164,21165.43,21166.898,20411.238,20256.469,20566.008,172079.02,172070,172088.03,166619.8,166614.98,166624.61,41863.566,41862.723,41864.41,41907.781,41906.039,41909.523,167760.02,166680.86,168839.17
1,1389.0989,1388.4675,1389.7302,5019.9482,5013.7305,5026.166,9220.7227,9220.0283,9221.417,20973.27,20971.357,20975.182,20965.604,20965.043,20966.164,20243.123,20242.365,20243.881,170427.59,170422.5,170432.69,164673.06,164668.75,164677.38,41374.328,41373.172,41375.484,41433.266,41432.234,41434.297,165737.53,164416.78,167058.28
