Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_VMEM,SQ_INST_LEVEL_VMEM,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
11,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,22,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75200,1049520,2322278520,260095174989,384750917502469,386269092363077,386269159844322,384751001299901
12,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,24,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75280,1048576,2876667807,322186747080,384751001254831,386269159873526,386269242266391,384751088375352
13,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,26,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75240,1572864,2371522253,265610425560,384751088313673,386269242347351,386269290269441,384751148532994
14,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,28,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df752c0,1586992,2251635807,252183212590,384751148483365,386269290305745,386269337418405,384751228710720
15,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,30,2507108,2507108,16777216,1024,8192,0,20,4,32,64,0x0,0x7f380df75340,1064960,942723462,105585032181,384751228641200,386269337453925,386269356490347,384751247917251
16,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,32,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75200,1048576,2272798073,254553354620,384751247882271,386269356537655,386269428673757,384751316034979
17,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,34,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75280,1048576,2871302380,321585882948,384751315972279,386269428700666,386269522192706,384751402600565
18,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,36,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75240,1572864,1925646179,215672322924,384751402565315,386269522232866,386269569434163,384751450011015
19,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,38,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df752c0,1588416,2247079917,251672988530,384751449952885,386269569462042,386269616475658,384751527758943
20,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,40,2507108,2507108,16777216,1024,8192,0,20,4,32,64,0x0,0x7f380df75340,1064960,954677056,106923800486,384751527691394,386269616498058,386269635899117,384751547150133
21,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,42,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75200,1048576,2054092671,230058286812,384751547111653,386269635942648,386269701313334,384751611514585
22,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,44,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75280,1048576,2707268359,303214110068,384751611455926,386269701340100,386269795857893,384751692876020
23,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,46,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75240,1578032,2339270286,261998308996,384751692814421,386269795898373,386269844093105,384751769743676
24,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,48,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df752c0,1572864,2407026347,269586881340,384751769669667,386269844119607,386269891471782,384751829123665
25,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,50,2507108,2507108,16777216,1024,8192,0,20,4,32,64,0x0,0x7f380df75340,1064960,947449941,106114356031,384751829075586,386269891499782,386269910569962,384751848528175
26,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,52,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75200,1048576,2171772080,243238508272,384751848473705,386269910616319,386270008971235,384751914717750
27,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,54,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75280,1048576,2761218829,309256551920,384751914659571,386270009036399,386270096959650,384751996514851
28,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,56,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75240,1578640,2238418590,250702889730,384751996453681,386270096991810,386270158171141,384752072319737
29,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,58,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df752c0,1572864,1858405827,208141392640,384752072278067,386270158193717,386270206919488,384752119842146
30,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,60,2507108,2507108,16777216,1024,8192,0,20,4,32,64,0x0,0x7f380df75340,1064960,922146901,103280367783,384752119793136,386270206940928,386270225978628,384752139081707
31,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,62,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75200,1048576,2593385096,290459169732,384752139027548,386270226026902,386270301008592,384752220118135
32,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,64,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75280,1048576,2371891689,265651844920,384752220088805,386270301037024,386270386604919,384752293751541
33,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,66,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75240,1572864,2001035261,224115885524,384752293696852,386270386679639,386270446346333,384752342266531
34,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,68,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df752c0,1579728,1964180933,219988237811,384752342219211,386270446384146,386270496370069,384752414975395
35,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,70,2507108,2507108,16777216,1024,8192,0,20,4,32,64,0x0,0x7f380df75340,1064960,959651014,107480834762,384752414906996,386270496404629,386270515434808,384752434222757
36,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,72,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75200,1048576,2485751398,278404133440,384752434186667,386270515480225,386270590365274,384752511879326
37,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,74,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75280,1048576,3030530926,339419480004,384752511822506,386270590394856,386270704214664,384752602144138
38,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,76,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75240,1572864,2373234070,265802210384,384752602087538,386270704256744,386270758172256,384752662797415
39,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,78,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df752c0,1572864,2001864863,224208878972,384752662748865,386270758199817,386270805777754,384752710685740
40,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,80,2507108,2507108,16777216,1024,8192,0,20,4,32,64,0x0,0x7f380df75340,1152272,933969669,104604589503,384752710653040,386270805806074,386270824838495,384752752528021
41,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,82,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75200,1048576,2895439923,324289356692,384752752494502,386270824885271,386270912552363,384752841072550
42,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,84,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75280,1048576,2833764738,317381494428,384752841011950,386270912582821,386271022543601,384752928748976
43,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,86,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75240,1572864,2320983555,259950077008,384752928692326,386271022586481,386271076535913,384752989273094
44,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,88,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df752c0,1572864,2041672701,228667341280,384752989225194,386271076564146,386271124275200,384753041768076
45,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,90,2507108,2507108,16777216,1024,8192,0,20,4,32,64,0x0,0x7f380df75340,1144928,956381140,107114779047,384753041713807,386271124301760,386271143370340,384753068864695
46,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,92,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75200,1048576,2472866859,276961034736,384753068861375,386271143416253,386271229607673,384753144539122
47,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,94,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75280,1048576,2807655800,314457332860,384753144483862,386271229635644,386271318172652,384753233013511
48,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,96,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75240,1572864,2371234876,265578294756,384753232939851,386271318199532,386271375524634,384753293480639
49,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,98,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df752c0,1572864,2294774975,257014829384,384753293431490,386271375583970,386271422839982,384753350195963
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,2507108,2507108,16777216,1024,8192,0,20,4,32,64,0x0,0x7f380df75340,1064960,933317931,104531604785,384753350142233,386271422867182,386271442304400,384753369380924
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75200,1048576,2521481085,282405851472,384753369343675,386271442347360,386271510734827,384753442564065
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75280,1050320,2161085963,242041582114,384753442531505,386271510762227,386271588738299,384753527509886
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75240,1572864,2131448625,238722132088,384753527471647,386271588769019,386271639291416,384753582957122
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df752c0,1572864,2446647564,274024496188,384753582908382,386271639312542,386271686634956,384753643474669
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,2507108,2507108,16777216,1024,8192,0,20,4,32,64,0x0,0x7f380df75340,1064960,943741565,105699032837,384753643419680,386271686658636,386271705878735,384753662853670
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75200,1048576,2315080032,259288926756,384753662821930,386271705922502,386271795151827,384753733192527
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75280,1048576,2845855230,318735867228,384753733136127,386271795229484,386271881687296,384753817448474
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75240,1572864,2408538884,269756351964,384753817325605,386271881717056,386271929362347,384753878951293
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df752c0,1585264,1941719181,217472583180,384753878900694,386271929394915,386271978281325,384753949605167
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,2507108,2507108,16777216,1024,8192,0,20,4,32,64,0x0,0x7f380df75340,1064960,951368900,106553360549,384753949538718,386271978314445,386271997531824,384753968826629
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75200,1048576,2816185323,315412821708,384753968786029,386271997575792,386272077978104,384754054586592
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75280,1048576,3137212079,351367602092,384754054527583,386272078017260,386272169064818,384754147294772
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75240,1572864,2170295930,243073212972,384754147235232,386272169094578,386272235757251,384754201518178
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df752c0,1572864,1853314153,207571161460,384754201488599,386272235801891,386272285426056,384754249386404
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,2507108,2507108,16777216,1024,8192,0,20,4,32,64,0x0,0x7f380df75340,1064960,956342387,107110302098,384754249327255,386272285456683,386272304673903,384754268583576
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75200,1050880,2856504355,319928519360,384754268545026,386272304717110,386272372022660,384754376163757
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75280,1048576,2525469417,282852532732,384754376097427,386272372049423,386272456327881,384754452106332
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75240,1572864,1849356776,207128041968,384754452046422,386272456358121,386272508813956,384754499241134
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df752c0,1572864,2172536701,243324108164,384754499192655,386272508834572,386272556676823,384754555485852
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,2507108,2507108,16777216,1024,8192,0,20,4,32,64,0x0,0x7f380df75340,1064960,972110252,108876369091,384754555422792,386272556699063,386272575742522,384754574869632
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75200,1048576,2103235037,235562322900,384754574830672,386272575784177,386272683953761,384754640873659
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75280,1048576,2568587445,287681957532,384754640814160,386272683998117,386272772033364,384754719769407
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75240,1572864,2297740312,257346906072,384754719731937,386272772062004,386272832189496,384754778238174
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df752c0,1582400,1877867632,210321187585,384754778193924,386272832216957,386272892959324,384754834171084
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,2507108,2507108,16777216,1024,8192,0,20,4,32,64,0x0,0x7f380df75340,1064960,947917043,106166643547,384754834074245,386272892983164,386272912205022,384754853386236
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75200,1048576,2674966301,299596277212,384754853349956,386272912248721,386272984017938,384754935546183
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75280,1048576,2698052197,302181714208,384754935488514,386272984042785,386273051418254,384755016654760
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75240,1572864,1919772365,215014412332,384755016598121,386273051446574,386273106325441,384755064259298
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df752c0,1572864,1980930636,221864343108,384755064211498,386273106385223,386273167391913,384755112649269
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,2507108,2507108,16777216,1024,8192,0,20,4,32,64,0x0,0x7f380df75340,1064960,905408964,101405705987,384755112589709,386273167424393,386273186652332,384755131850590
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75200,1048576,2283806312,255786198804,384755131813681,386273186695930,386273255601635,384755204337777
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75280,1048576,3035806780,340010282356,384755204280248,386273255631427,386273332588627,384755294164214
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75240,1577808,2322796080,260153134134,384755294106954,386273332615987,386273379918718,384755372219249
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df752c0,1572864,1971333037,220789303052,384755372183319,386273379945284,386273431632163,384755421728759
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,2507108,2507108,16777216,1024,8192,0,20,4,32,64,0x0,0x7f380df75340,1064960,963103969,107867672885,384755421679740,386273431658883,386273450919462,384755440926691
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75200,1048576,2456008960,275073076744,384755440873731,386273450961556,386273517556547,384755516264652
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75280,1048576,3102015957,347425811672,384755516207252,386273517584007,386273600854467,384755607984180
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75240,1572864,2135470006,239172559176,384755607926620,386273600877263,386273667824738,384755660902969
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df752c0,1572864,1913115459,214268914512,384755660853779,386273668025216,386273714938833,384755708903453
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,2507108,2507108,16777216,1024,8192,0,20,4,32,64,0x0,0x7f380df75340,1064960,954192509,106869571510,384755708849073,386273714994603,386273734414863,384755728085285
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75200,1048576,2959225740,331433219364,384755728048015,386273734467692,386273801754040,384755816876790
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75280,1048576,2835813894,317611099544,384755816821171,386273801792247,386273875493615,384755903919742
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75240,1580016,2336649668,261704674072,384755903862743,386273875527855,386273922333626,384755986076299
94,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,188,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df752c0,1572864,1891954307,211898875260,384755986014260,386273922354793,386273970073524,384756032988654
95,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,190,2507108,2507108,16777216,1024,8192,0,20,4,32,64,0x0,0x7f380df75340,1064960,965239552,108106894204,384756032942194,386273970104724,386273989321463,384756052237765
96,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,192,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75200,1048576,2848147623,318992642244,384756052185986,386273989364966,386274056318355,384756135128066
97,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,194,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75280,1048576,2766135948,309807108520,384756135070236,386274056342537,386274140717154,384756220529973
98,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,196,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75240,1572864,2362286282,264576003664,384756220476753,386274140753794,386274198001934,384756280691414
99,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,198,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df752c0,1572864,2449128512,274302401864,384756280642764,386274220911728,386274268225500,384756340153782
100,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,200,2507108,2507108,16777216,1024,8192,0,20,4,32,64,0x0,0x7f380df75340,1064960,932094656,104394566160,384756340099623,386274268261980,386274287493278,384756359359304
101,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,202,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75200,1048576,2251334745,252149457092,384756359324524,386274287536906,386274367362094,384756427411402
102,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,204,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75280,1049776,2825892689,316500056458,384756427346733,386274367389591,386274434803300,384756534648906
103,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,206,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75240,1572864,2362305111,264578088812,384756534577187,386274434825860,386274489013688,384756594595980
104,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,208,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df752c0,1572864,1950551186,218461842156,384756594543710,386274489035119,386274536341851,384756642632014
105,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,210,2507108,2507108,16777216,1024,8192,0,20,4,32,64,0x0,0x7f380df75340,1064960,944640556,105799717932,384756642574724,386274536364411,386274555400190,384756661818705
106,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,212,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75200,1048576,2556841200,286366244212,384756661777256,386274555442568,386274646996842,384756740670803
107,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,214,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75280,1048576,2898590872,324642232376,384756740612694,386274647027962,386274739412953,384756827614196
108,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,216,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75240,1572864,2361547317,264493344736,384756827556997,386274739451020,386274821778602,384756887827087
109,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,218,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df752c0,1572864,2414496926,270423698164,384756887776858,386274821817162,386274881336494,384756947887569
110,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,220,2507108,2507108,16777216,1024,8192,0,20,4,32,64,0x0,0x7f380df75340,1064960,944408354,105773728221,384756947830660,386274881363447,386274900409148,384756967276809
111,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,222,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75200,1048576,2183392716,244540012292,384756967238050,386274900451698,386274967611967,384757034455906
112,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,224,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75280,1055760,2585503715,289576365990,384757034398046,386274967638771,386275037117913,384757123863635
113,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,226,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75240,1572864,1850808869,207290548852,384757123777296,386275037147673,386275086593596,384757171398484
114,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,228,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df752c0,1572864,1867636809,209175334336,384757171349305,386275086621037,386275146058611,384757219230950
115,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,230,2507108,2507108,16777216,1024,8192,0,20,4,32,64,0x0,0x7f380df75340,1064960,973327844,109012758155,384757219173181,386275146085491,386275165331349,384757238610210
116,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,232,2507108,2507108,33554432,1024,0,0,8,0,16,64,0x0,0x7f380df75200,1048576,2241807994,251082442248,384757238570151,386275165373739,386275232941686,384757305829226
