Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_LDS,SQ_INST_LEVEL_LDS,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
18,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,36,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d240,0,0,0,384634355618088,386269522232866,386269569434163,384634416447617
19,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,38,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d2c0,0,0,0,384634416397238,386269569462042,386269616475658,384634491859789
20,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,40,2506546,2506546,16777216,1024,8192,0,20,4,32,64,0x0,0x7f443c06d340,1572864,737792,82528101,384634491826859,386269616498058,386269635899117,384634511071951
21,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,42,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d200,0,0,0,384634511035451,386269635942648,386269701313334,384634588666684
22,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,44,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d280,0,0,0,384634588611804,386269701340100,386269795857893,384634673739331
23,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,46,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d240,0,0,0,384634673690402,386269795898373,386269844093105,384634738225308
24,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,48,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d2c0,0,0,0,384634738140119,386269844119607,386269891471782,384634786541836
25,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,50,2506546,2506546,16777216,1024,8192,0,20,4,32,64,0x0,0x7f443c06d340,1572864,736362,82536490,384634786502587,386269891499782,386269910569962,384634805753919
26,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,52,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d200,0,0,0,384634805737659,386269910616319,386270008971235,384634882070232
27,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,54,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d280,0,0,0,384634882009833,386270009036399,386270096959650,384634959906483
28,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,56,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d240,0,0,0,384634959850013,386270096991810,386270158171141,384635007628246
29,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,58,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d2c0,0,0,0,384635007581897,386270158193717,386270206919488,384635082851940
30,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,60,2506546,2506546,16777216,1024,8192,0,20,4,32,64,0x0,0x7f443c06d340,1572864,738506,82535782,384635082809800,386270206940928,386270225978628,384635102273370
31,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,62,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d200,0,0,0,384635102237261,386270226026902,386270301008592,384635169430004
32,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,64,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d280,0,0,0,384635169376654,386270301037024,386270386604919,384635249308917
33,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,66,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d240,0,0,0,384635249251887,386270386679639,386270446346333,384635309706209
34,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,68,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d2c0,0,0,0,384635309658710,386270446384146,386270496370069,384635392818754
35,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,70,2506546,2506546,16777216,1024,8192,0,20,4,32,64,0x0,0x7f443c06d340,1572864,737669,82546248,384635392755214,386270496404629,386270515434808,384635412220275
36,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,72,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d200,0,0,0,384635412182285,386270515480225,386270590365274,384635482902627
37,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,74,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d280,0,0,0,384635482847518,386270590394856,386270704214664,384635563411835
38,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,76,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d240,0,0,0,384635563355095,386270704256744,386270758172256,384635611929791
39,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,78,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d2c0,0,0,0,384635611884201,386270758199817,386270805777754,384635658902451
40,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,80,2506546,2506546,16777216,1024,8192,0,20,4,32,64,0x0,0x7f443c06d340,1572864,738298,82528070,384635658849931,386270805806074,386270824838495,384635678444011
41,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,82,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d200,0,0,0,384635678422341,386270824885271,386270912552363,384635767996519
42,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,84,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d280,0,0,0,384635767932019,386270912582821,386271022543601,384635854819411
43,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,86,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d240,0,0,0,384635854763331,386271022586481,386271076535913,384635915261763
44,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,88,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d2c0,0,0,0,384635915215413,386271076564146,386271124275200,384635974825443
45,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,90,2506546,2506546,16777216,1024,8192,0,20,4,32,64,0x0,0x7f443c06d340,1572864,738202,82528367,384635974764534,386271124301760,386271143370340,384635994201294
46,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,92,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d200,0,0,0,384635994167604,386271143416253,386271229607673,384636069077630
47,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,94,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d280,0,0,0,384636068991521,386271229635644,386271318172652,384636138853781
48,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,96,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d240,0,0,0,384636138788202,386271318199532,386271375524634,384636186523175
49,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,98,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d2c0,0,0,0,384636186476456,386271375583970,386271422839982,384636246855969
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,2506546,2506546,16777216,1024,8192,0,20,4,32,64,0x0,0x7f443c06d340,1572864,735403,82531346,384636246801389,386271422867182,386271442304400,384636266232219
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d200,0,0,0,384636266196030,386271442347360,386271510734827,384636337127530
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d280,0,0,0,384636337072881,386271510762227,386271588738299,384636421286466
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d240,0,0,0,384636421231206,386271588769019,386271639291416,384636500081078
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d2c0,0,0,0,384636500040598,386271639312542,386271686634956,384636557141290
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,2506546,2506546,16777216,1024,8192,0,20,4,32,64,0x0,0x7f443c06d340,1572864,739407,82529041,384636557094280,386271686658636,386271705878735,384636576298022
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d200,0,0,0,384636576294742,386271705922502,386271795151827,384636643483786
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d280,0,0,0,384636643456116,386271795229484,386271881687296,384636735064397
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d240,0,0,0,384636735008697,386271881717056,386271929362347,384636795185352
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d2c0,0,0,0,384636795137462,386271929394915,386271978281325,384636854068718
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,2506546,2506546,16777216,1024,8192,0,20,4,32,64,0x0,0x7f443c06d340,1572864,738550,82552933,384636854010238,386271978314445,386271997531824,384636873473978
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d200,0,0,0,384636873436279,386271997575792,386272077978104,384636962675610
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d280,0,0,0,384636962610830,386272078017260,386272169064818,384637054852735
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d240,0,0,0,384637054794385,386272169094578,386272235757251,384637115121059
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d2c0,0,0,0,384637115072059,386272235801891,386272285426056,384637169642113
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,2506546,2506546,16777216,1024,8192,0,20,4,32,64,0x0,0x7f443c06d340,1572864,737935,82536589,384637169578834,386272285456683,386272304673903,384637188823135
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d200,0,0,0,384637188786486,386272304717110,386272372022660,384637260816487
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d280,0,0,0,384637260756527,386272372049423,386272456327881,384637348891668
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d240,0,0,0,384637348835609,386272456358121,386272508813956,384637432333120
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d2c0,0,0,0,384637432263630,386272508834572,386272556676823,384637492131988
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,2506546,2506546,16777216,1024,8192,0,20,4,32,64,0x0,0x7f443c06d340,1572864,739017,82542496,384637492047999,386272556699063,386272575742522,384637511608468
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d200,0,0,0,384637511554188,386272575784177,386272683953761,384637579804182
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d280,0,0,0,384637579743913,386272683998117,386272772033364,384637664843030
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d240,0,0,0,384637664788231,386272772062004,386272832189496,384637712575003
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d2c0,0,0,0,384637712525964,386272832216957,386272892959324,384637767166327
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,2506546,2506546,16777216,1024,8192,0,20,4,32,64,0x0,0x7f443c06d340,1572864,738060,82551112,384637767104517,386272892983164,386272912205022,384637786376229
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d200,0,0,0,384637786340099,386272912248721,386272984017938,384637860819799
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d280,0,0,0,384637860724610,386272984042785,386273051418254,384637942252638
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d240,0,0,0,384637942206909,386273051446574,386273106325441,384637989547685
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d2c0,0,0,0,384637989501226,386273106385223,386273167391913,384638038180671
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,2506546,2506546,16777216,1024,8192,0,20,4,32,64,0x0,0x7f443c06d340,1572864,738926,82532028,384638038125561,386273167424393,386273186652332,384638057365633
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d200,0,0,0,384638057332474,386273186695930,386273255601635,384638126162503
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d280,0,0,0,384638126108893,386273255631427,386273332588627,384638213508901
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d240,0,0,0,384638213454371,386273332615987,386273379918718,384638262108896
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d2c0,0,0,0,384638262063097,386273379945284,386273431632163,384638308939377
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,2506546,2506546,16777216,1024,8192,0,20,4,32,64,0x0,0x7f443c06d340,1572864,735942,82530764,384638308880148,386273431658883,386273450919462,384638328522877
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d200,0,0,0,384638328486737,386273450961556,386273517556547,384638417728608
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d280,0,0,0,384638417662748,386273517584007,386273600854467,384638503651698
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d240,0,0,0,384638503596618,386273600877263,386273667824738,384638560016676
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d2c0,0,0,0,384638559956786,386273668025216,386273714938833,384638607974127
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,2506546,2506546,16777216,1024,8192,0,20,4,32,64,0x0,0x7f443c06d340,1572864,737579,82520515,384638607919927,386273714994603,386273734414863,384638627178369
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d200,0,0,0,384638627142770,386273734467692,386273801754040,384638711240176
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d280,0,0,0,384638711184826,386273801792247,386273875493615,384638799907742
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d240,0,0,0,384638799851602,386273875527855,386273922333626,384638860237785
94,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,188,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d2c0,0,0,0,384638860191275,386273922354793,386273970073524,384638907331314
95,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,190,2506546,2506546,16777216,1024,8192,0,20,4,32,64,0x0,0x7f443c06d340,1574320,738713,82604595,384638907298404,386273970104724,386273989321463,384638949167959
96,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,192,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d200,0,0,0,384638949164959,386273989364966,386274056318355,384639034954540
97,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,194,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d280,0,0,0,384639034893910,386274056342537,386274140717154,384639123762824
98,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,196,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d240,0,0,0,384639123700575,386274140753794,386274198001934,384639184392255
99,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,198,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d2c0,0,0,0,384639184344655,386274220911728,386274268225500,384639239393315
100,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,200,2506546,2506546,16777216,1024,8192,0,20,4,32,64,0x0,0x7f443c06d340,1572864,737778,82525736,384639239340265,386274268261980,386274287493278,384639258590007
101,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,202,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d200,0,0,0,384639258549088,386274287536906,386274367362094,384639333267186
102,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,204,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d280,0,0,0,384639333211976,386274367389591,386274434803300,384639423688036
103,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,206,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d240,0,0,0,384639423631167,386274434825860,386274489013688,384639485309618
104,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,208,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d2c0,0,0,0,384639485258939,386274489035119,386274536341851,384639567846858
105,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,210,2506546,2506546,16777216,1024,8192,0,20,4,32,64,0x0,0x7f443c06d340,1572864,736353,82530996,384639567777748,386274536364411,386274555400190,384639587043990
106,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,212,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d200,0,0,0,384639587012180,386274555442568,386274646996842,384639656668262
107,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,214,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d280,0,0,0,384639656616223,386274647027962,386274739412953,384639745968783
108,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,216,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d240,0,0,0,384639745907493,386274739451020,386274821778602,384639800742734
109,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,218,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d2c0,0,0,0,384639800695495,386274821817162,386274881336494,384639849386880
110,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,220,2506546,2506546,16777216,1024,8192,0,20,4,32,64,0x0,0x7f443c06d340,1572864,736753,82524377,384639849327750,386274881363447,386274900409148,384639868559703
111,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,222,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d200,0,0,0,384639868520093,386274900451698,386274967611967,384639943866405
112,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,224,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d280,0,0,0,384639943805116,386274967638771,386275037117913,384640039244632
113,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,226,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d240,0,0,0,384640039185393,386275037147673,386275086593596,384640107192350
114,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,228,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d2c0,0,0,0,384640107120280,386275086621037,386275146058611,384640164597408
115,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,230,2506546,2506546,16777216,1024,8192,0,20,4,32,64,0x0,0x7f443c06d340,1572864,737619,82528808,384640164550129,386275146085491,386275165331349,384640183809790
116,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,232,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d200,0,0,0,384640183759831,386275165373739,386275232941686,384640254962409
117,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,234,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d280,0,0,0,384640254903040,386275232968295,386275315073957,384640343323098
118,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,236,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d240,0,0,0,384640343263299,386275315102340,386275383321805,384640403769481
119,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,238,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d2c0,0,0,0,384640403721311,386275383387405,386275439380187,384640454425318
120,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,240,2506546,2506546,16777216,1024,8192,0,20,4,32,64,0x0,0x7f443c06d340,1572864,738224,82532805,384640454393748,386275439407586,386275458440646,384640473649360
121,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,242,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d200,0,0,0,384640473606701,386275458484812,386275530646506,384640551933587
122,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,244,2506546,2506546,33554432,1024,0,0,8,0,16,64,0x0,0x7f443c06d280,0,0,0,384640551848488,386275530680782,386275602929995,384640638025045
