Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_SMEM,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
33,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,66,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395240,1572864,1506930,169347544,384694438755601,386270386679639,386270446346333,384694498922301
34,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,68,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f3952c0,1572864,1491240,166573368,384694498886431,386270446384146,386270496370069,384694559381078
35,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,70,2506826,2506826,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa25f395340,1310720,1286600,144171936,384694559329938,386270496404629,386270515434808,384694578747071
36,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,72,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395200,1049940,4019220,450354928,384694578726341,386270515480225,386270590365274,384694662384616
37,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,74,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395280,1048576,748250,84746824,384694662340316,386270590394856,386270704214664,384694753807240
38,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,76,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395240,1572864,1505196,168833464,384694753751220,386270704256744,386270758172256,384694811428543
39,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,78,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f3952c0,1572864,1512862,169533544,384694811387963,386270758199817,386270805777754,384694859110327
40,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,80,2506826,2506826,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa25f395340,1310720,1324954,148605160,384694859061277,386270805806074,386270824838495,384694878281561
41,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,82,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395200,1059674,17050220,1908611296,384694878258452,386270824885271,386270912552363,384694980530276
42,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,84,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395280,1048576,755490,84857832,384694980451497,386270912582821,386271022543601,384695046299385
43,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,86,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395240,1572864,1486522,165747072,384695046244565,386271022586481,386271076535913,384695100162352
44,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,88,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f3952c0,1572864,1484330,166453328,384695100118843,386271076564146,386271124275200,384695160981246
45,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,90,2506826,2506826,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa25f395340,1310720,1323994,148346016,384695160929356,386271124301760,386271143370340,384695180366699
46,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,92,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395200,1048576,779160,87588344,384695180345419,386271143416253,386271229607673,384695247966391
47,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,94,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395280,1053381,7797468,873258368,384695247915121,386271229635644,386271318172652,384695328980620
48,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,96,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395240,1572864,1481910,166367736,384695328932140,386271318199532,386271375524634,384695387905131
49,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,98,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f3952c0,1572864,1528578,170978808,384695387861611,386271375583970,386271422839982,384695436019301
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,2506826,2506826,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa25f395340,1310720,1337232,149431032,384695435962931,386271422867182,386271442304400,384695455203296
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395200,1048576,845010,94549200,384695455179396,386271442347360,386271510734827,384695538296976
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395280,1048576,868824,97881536,384695538244916,386271510762227,386271588738299,384695627221742
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395240,1572864,1450602,163064552,384695627166643,386271588769019,386271639291416,384695685352801
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f3952c0,1590813,18122656,2029476224,384695685312911,386271639312542,386271686634956,384695751272778
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,2506826,2506826,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa25f395340,1310720,1347310,150843368,384695751254078,386271686658636,386271705878735,384695770688300
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395200,1048576,821248,91762864,384695770668211,386271705922502,386271795151827,384695859908374
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395280,1048576,876072,98303664,384695859854815,386271795229484,386271881687296,384695946194105
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395240,1572864,1500232,168275776,384695946139896,386271881717056,386271929362347,384696006163007
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f3952c0,1572864,1486452,166382168,384696006125777,386271929394915,386271978281325,384696067340897
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,2506826,2506826,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa25f395340,1310720,1300236,145540560,384696067286058,386271978314445,386271997531824,384696086723780
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395200,1054187,10286086,1152354968,384696086702970,386271997575792,386272077978104,384696178518651
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395280,1048576,805398,90469520,384696178477271,386272078017260,386272169064818,384696262272735
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395240,1572864,1475432,165908440,384696262214815,386272169094578,386272235757251,384696319438092
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f3952c0,1572864,1511894,168769408,384696319400152,386272235801891,386272285426056,384696367589182
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,2506826,2506826,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa25f395340,1310720,1306504,146432256,384696367537472,386272285456683,386272304673903,384696386745876
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395200,1048576,777502,86632088,384696386724677,386272304717110,386272372022660,384696470770418
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395280,1048576,787582,87985624,384696470720738,386272372049423,386272456327881,384696558147409
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395240,1591588,21570994,2416344904,384696558094859,386272456358121,386272508813956,384696630753245
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f3952c0,1572864,1486276,166520400,384696630709455,386272508834572,386272556676823,384696681054215
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,2506826,2506826,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa25f395340,1310720,1317112,147460432,384696681025725,386272556699063,386272575742522,384696700289299
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395200,1048576,842856,94574984,384696700261209,386272575784177,386272683953761,384696766725051
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395280,1048576,862330,96932912,384696766673592,386272683998117,386272772033364,384696842118392
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395240,1572864,1456030,162951056,384696842070122,386272772062004,386272832189496,384696890319401
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f3952c0,1572864,1551468,173788920,384696890281392,386272832216957,386272892959324,384696949317252
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,2506826,2506826,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa25f395340,1310720,1213354,136198136,384696949264752,386272892983164,386272912205022,384696968666835
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395200,1049909,3223476,360459416,384696968645475,386272912248721,386272984017938,384697040218020
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395280,1048576,758262,85185280,384697040172571,386272984042785,386273051418254,384697121819044
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395240,1572864,1497588,167629232,384697121762704,386273051446574,386273106325441,384697181955184
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f3952c0,1572864,1492594,166423936,384697181907705,386273106385223,386273167391913,384697229209762
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,2506826,2506826,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa25f395340,1310720,1346606,150984680,384697229158053,386273167424393,386273186652332,384697248375197
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395200,1048576,792782,89015424,384697248351997,386273186695930,386273255601635,384697329605064
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395280,1048576,691996,78524048,384697329553334,386273255631427,386273332588627,384697418937787
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395240,1572864,1464780,163683848,384697418883097,386273332615987,386273379918718,384697478935968
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f3952c0,1572864,1452656,163550328,384697478893469,386273379945284,386273431632163,384697539198007
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,2506826,2506826,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa25f395340,1310720,1289740,144326600,384697539148798,386273431658883,386273450919462,384697558567830
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395200,1051149,3694820,414335544,384697558545090,386273450961556,386273517556547,384697642904099
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395280,1048576,865968,97639048,384697642855849,386273517584007,386273600854467,384697718439818
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395240,1572864,1480552,165911872,384697718382928,386273600877263,386273667824738,384697766638387
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f3952c0,1572864,1517364,169983880,384697766599738,386273668025216,386273714938833,384697822212789
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,2506826,2506826,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa25f395340,1310720,1341440,150660360,384697822164529,386273714994603,386273734414863,384697841383523
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395200,1048576,785418,87754672,384697841363464,386273734467692,386273801754040,384697909253303
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395280,1048576,781908,87859768,384697909199963,386273801792247,386273875493615,384697999287770
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395240,1572864,1461234,163881312,384697999232420,386273875527855,386273922333626,384698055223958
94,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,188,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f3952c0,1572864,1451264,163251840,384698055187408,386273922354793,386273970073524,384698103504217
95,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,190,2506826,2506826,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa25f395340,1310720,1214322,135810392,384698103455787,386273970104724,386273989321463,384698122677281
96,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,192,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395200,1061410,16749500,1876612392,384698122660161,386273989364966,386274056318355,384698228401234
97,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,194,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395280,1048576,759294,84784704,384698228357675,386274056342537,386274140717154,384698318115764
98,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,196,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395240,1572864,1496200,168025576,384698318060434,386274140753794,386274198001934,384698379075826
99,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,198,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f3952c0,1572864,1520084,170489392,384698379031387,386274220911728,386274268225500,384698434323421
100,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,200,2506826,2506826,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa25f395340,1310720,1345474,150657896,384698434273401,386274268261980,386274287493278,384698453493626
101,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,202,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395200,1048576,873108,97876096,384698453471746,386274287536906,386274367362094,384698524307218
102,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,204,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395280,1048576,825562,92987952,384698524254199,386274367389591,386274434803300,384698609989275
103,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,206,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395240,1572864,1469402,163685752,384698609957595,386274434825860,386274489013688,384698657138794
104,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,208,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f3952c0,1572864,1464072,163373712,384698657092024,386274489035119,386274536341851,384698706308734
105,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,210,2506826,2506826,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa25f395340,1352768,18063810,2022420504,384698706253464,386274536364411,386274555400190,384698742838230
106,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,212,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395200,1048576,847100,94552952,384698742863799,386274555442568,386274646996842,384698810180794
107,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,214,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395280,1048576,767808,84934880,384698810124174,386274647027962,386274739412953,384698885917981
108,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,216,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395240,1572864,1509994,168952536,384698885883442,386274739451020,386274821778602,384698934018661
109,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,218,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f3952c0,1572864,1505492,168079448,384698933959432,386274821817162,386274881336494,384698985972786
110,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,220,2506826,2506826,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa25f395340,1310720,1293470,144843736,384698985912917,386274881363447,386274900409148,384699005355089
111,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,222,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395200,1048576,781778,87418880,384699005315719,386274900451698,386274967611967,384699075645196
112,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,224,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395280,1048576,770368,86833528,384699075589236,386274967638771,386275037117913,384699154308647
113,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,226,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395240,1572864,1551408,174906896,384699154247017,386275037147673,386275086593596,384699214856743
114,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,228,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f3952c0,1572864,1467162,164037136,384699214808354,386275086621037,386275146058611,384699266751628
115,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,230,2506826,2506826,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa25f395340,1367744,19275092,2159007040,384699266695399,386275146085491,386275165331349,384699290578821
116,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,232,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395200,1048576,817072,91458696,384699290566621,386275165373739,386275232941686,384699365091839
117,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,234,2506826,2506826,33554432,1024,0,0,8,0,16,64,0x0,0x7fa25f395280,1048576,875732,97954160,384699366272728,386275232968295,386275315073957,384699437035231
