Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
10,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,20,2507385,2507385,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7f1bd15340,32327751,32327751,53979,258622016,262144,17382047657,258252236,0,69535321612,384809402549926,386269073096086,386269092318749,384809421977177
11,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,22,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15200,139456191,118066783,286268,1115649536,525120,65374226055,943708643,0,261510852552,384809421953798,386269092363077,386269159844322,384809505077332
12,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,24,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15280,144165891,144165891,288148,1153327136,524288,81785093601,1152963460,0,327154300800,384809505059132,386269159873526,386269242266391,384809591188786
13,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,26,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15240,99975802,99975802,150985,799806424,524288,48246852949,798070823,0,193001332572,384809591127927,386269242347351,386269290269441,384809650765629
14,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,28,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd152c0,95110373,95110373,78721,760882992,524288,45366131820,759810067,0,181478447784,384809650731999,386269290305745,386269337418405,384809707495448
15,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,30,2507385,2507385,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7f1bd15340,32022520,32022520,80035,256180168,262144,17061531291,255913810,0,68253262788,384809707441579,386269337453925,386269356490347,384809726683822
16,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,32,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15200,180524178,142720632,126367,1444193432,524674,76528472854,1140725704,0,306127826244,384809726664793,386269356537655,386269428673757,384809834202530
17,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,34,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15280,117451419,117451419,90380,939611360,524288,66387216032,939261840,0,265562785028,384809834108500,386269428700666,386269522192706,384809904286050
18,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,36,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15240,91397272,91397272,165399,731178184,524288,43439276165,730378001,0,173771031036,384809904229210,386269522232866,386269569434163,384809958757891
19,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,38,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd152c0,139163926,100012903,115474,1113311416,524807,46267791175,798827565,0,185085109032,384809958714432,386269569462042,386269616475658,384810041730347
20,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,40,2507385,2507385,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7f1bd15340,32378202,32378202,83907,259025624,262144,16806187387,258602382,0,67231876976,384810041686737,386269616498058,386269635899117,384810061162568
21,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,42,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15200,112622710,112622710,59838,900981688,524288,62488630170,900610037,0,249968450872,384810061136598,386269635942648,386269701313334,384810128335667
22,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,44,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15280,142179608,142179608,326162,1137436872,524288,78649549914,1136948692,0,314612127972,384810128273707,386269701340100,386269795857893,384810213042215
23,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,46,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15240,131176078,102416751,300631,1049408632,525098,47893863100,818024501,0,191589411340,384810212995206,386269795898373,386269844093105,384810291234957
24,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,48,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd152c0,100962025,100962025,146407,807696208,524288,47165880589,806833514,0,188677443692,384810291189177,386269844119607,386269891471782,384810351448453
25,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,50,2507385,2507385,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7f1bd15340,32320975,32320975,162127,258567808,262144,17622448085,258442361,0,70496921628,384810351405363,386269891499782,386269910569962,384810370985563
26,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,52,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15200,117108309,117108309,179698,936866480,524288,64542848797,936323968,0,258185315368,384810370957244,386269910616319,386270008971235,384810440815516
27,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,54,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15280,108003134,108003134,179050,864025080,524288,57869327331,863618107,0,231491230380,384810440762117,386270009036399,386270096959650,384810505181232
28,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,56,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15240,80705477,80705477,101105,645643824,524288,38232357268,645079693,0,152943353432,384810505152182,386270096991810,386270158171141,384810553326095
29,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,58,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd152c0,125808635,95874476,135238,1006469088,524659,46185174945,765707754,0,184754636264,384810553283095,386270158193717,386270206919488,384810628241318
30,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,60,2507385,2507385,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7f1bd15340,32319396,32319396,155061,258555176,262144,17623371659,258425608,0,70500620976,384810628219369,386270206940928,386270225978628,384810647823268
31,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,62,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15200,110510735,110510735,245713,884085888,524288,59232699553,883678453,0,236944725076,384810647804319,386270226026902,386270301008592,384810713868078
32,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,64,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15280,139038688,139038688,225304,1112309512,524288,78265861654,1111730406,0,313077374428,384810713812008,386270301037024,386270386604919,384810796700835
33,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,66,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15240,102699589,102699589,115881,821596720,524288,47207757495,820758040,0,188844960356,384810796651775,386270386679639,386270446346333,384810857899661
34,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,68,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd152c0,101178251,101178251,160524,809426016,524288,48244011022,808084696,0,192989964696,384810857858881,386270446384146,386270496370069,384810918214286
35,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,70,2507385,2507385,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7f1bd15340,61229437,32493693,84911,489835504,263728,17490891071,259115950,0,69970742656,384810918151417,386270496404629,386270515434808,384810954681422
36,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,72,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15200,118971470,118971470,216289,951771768,524288,66349080843,951519368,0,265410243240,384810954684252,386270515480225,386270590365274,384811025796422
37,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,74,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15280,151253207,151253207,312909,1210025664,524288,82927023120,1209644891,0,331722013388,384811025743773,386270590394856,386270704214664,384811115884459
38,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,76,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15240,102676327,102676327,148601,821410624,524288,49253752535,820610056,0,197028942976,384811115837319,386270704256744,386270758172256,384811177075425
39,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,78,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd152c0,101298992,101298992,111493,810391944,524288,48889729772,809343891,0,195572845908,384811177032126,386270758199817,386270805777754,384811237474749
40,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,80,2507385,2507385,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7f1bd15340,32334002,32334002,59382,258672024,262144,16922789344,258464265,0,67698288092,384811237399140,386270805806074,386270824838495,384811256900251
41,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,82,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15200,159356496,121417883,347469,1274851976,524940,68060517968,970486852,0,272256014460,384811256844492,386270824885271,386270912552363,384811351742361
42,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,84,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15280,150346484,150346484,200135,1202771880,524288,84048983615,1202338904,0,336209847936,384811351688422,386270912582821,386271022543601,384811441552510
43,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,86,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15240,103193442,103193442,292702,825547544,524288,47315709899,824636303,0,189276764188,384811441497871,386271022586481,386271076535913,384811503010334
44,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,88,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd152c0,102196996,102196996,140880,817575976,524288,46548120159,816785163,0,186206402240,384811502961294,386271076564146,386271124275200,384811564081122
45,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,90,2507385,2507385,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7f1bd15340,32321155,32321155,119482,258569248,262144,17525956444,258419152,0,70110963116,384811564024752,386271124301760,386271143370340,384811583459114
46,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,92,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15200,127819499,117490770,172334,1022556000,524666,66884490965,938911724,0,267551898768,384811583437584,386271143416253,386271229607673,384811659650265
47,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,94,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15280,123780349,123780349,103088,990242800,524288,68689802003,989934198,0,274773135328,384811659605175,386271229635644,386271318172652,384811733589268
48,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,96,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15240,80446428,80446428,146166,643571432,524288,39053008770,642682658,0,156225970540,384811733530048,386271318199532,386271375524634,384811781553832
49,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,98,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd152c0,95540701,95540701,203255,764325616,524288,43994927783,763509321,0,175993625612,384811781514713,386271375583970,386271422839982,384811838531960
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,2507385,2507385,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7f1bd15340,32333211,32333211,101493,258665696,262144,17006755578,258409314,0,68034151700,384811838474251,386271422867182,386271442304400,384811857906752
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15200,110820923,110820923,68537,886567392,524288,59819934767,886272034,0,239293660412,384811857883032,386271442347360,386271510734827,384811924015071
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15280,142618265,142618265,618373,1140946128,524288,78698746849,1140553978,0,314808902460,384811923948031,386271510762227,386271588738299,384812008997226
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15240,120336668,90200190,103504,962693352,524977,42629615801,720405353,0,170532413752,384812008935157,386271588769019,386271639291416,384812080642452
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd152c0,79243346,79243346,108770,633946776,524288,37552176075,633130864,0,150222630676,384812080614452,386271639312542,386271686634956,384812127956573
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,2507385,2507385,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7f1bd15340,32010133,32010133,127033,256081072,262144,17357955065,255922273,0,69438947448,384812127921603,386271686658636,386271705878735,384812147181146
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15200,149753424,149753424,223152,1198027400,524288,82265882607,1197547677,0,329077457808,384812147151747,386271705922502,386271795151827,384812236413261
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15280,152953333,152953333,106970,1223626672,524288,84965453619,1223238412,0,339875736336,384812236369001,386271795229484,386271881687296,384812327538267
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15240,98502848,98502848,133752,788022792,524288,47480402241,786762565,0,189935535092,384812327506397,386271881717056,386271929362347,384812386265167
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd152c0,79462163,79462163,125302,635697312,524288,36214164130,634983871,0,144870578156,384812386223128,386271929394915,386271978281325,384812433662468
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,2507385,2507385,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7f1bd15340,32007350,32007350,68271,256058808,262144,17606613430,255629479,0,70433587268,384812433610548,386271978314445,386271997531824,384812452830032
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15200,176342403,138316136,93557,1410739232,524448,77039095549,1105677700,0,308170315936,384812452830312,386271997575792,386272077978104,384812557946742
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15280,151223247,151223247,303682,1209785984,524288,84214429370,1209253031,0,336871637340,384812557904013,386272078017260,386272169064818,384812648080388
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15240,97096557,97096557,82283,776772464,524288,45478409470,776175871,0,181927561256,384812648023049,386272169094578,386272235757251,384812705953847
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd152c0,80835179,80835179,139717,646681440,524288,37263716971,645412634,0,149068794236,384812705906118,386272235801891,386272285426056,384812754197779
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,2507385,2507385,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7f1bd15340,32013505,32013505,76079,256108048,262144,17485073524,255692289,0,69947426076,384812754142430,386272285456683,386272304673903,384812773381633
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15200,140306408,140306408,417555,1122451272,524288,80360699572,1121984000,0,321456724656,384812773361803,386272304717110,386272372022660,384812857038092
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15280,189426149,151397242,120533,1515409200,524328,85523391637,1210154732,0,342107492140,384812856978712,386272372049423,386272456327881,384812969764468
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15240,94905928,94905928,76364,759247432,524288,44219475354,758580024,0,176891823232,384812969720519,386272456358121,386272508813956,384813026335180
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd152c0,79534809,79534809,77743,636278480,524288,36239020844,635406991,0,144970000236,384813026296960,386272508834572,386272556676823,384813073776499
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,2507385,2507385,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7f1bd15340,32023437,32023437,169970,256187504,262144,17302650563,256063172,0,69217733828,384813073720510,386272556699063,386272575742522,384813092966353
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15200,128781104,128781104,173835,1030248840,524288,69993007270,1029888196,0,279985948600,384813092942474,386272575784177,386272683953761,384813169752839
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15280,114051989,114051989,104186,912415920,524288,63690946917,912175013,0,254777710348,384813169694929,386272683998117,386272772033364,384813237752859
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15240,102075863,102075863,100178,816606912,524288,49789705995,815244280,0,199172758392,384813237692620,386272772062004,386272832189496,384813298587589
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd152c0,114320105,101261402,185177,914560848,525355,49278731515,808728637,0,197128877748,384813298545339,386272832216957,386272892959324,384813366808928
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,2507385,2507385,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7f1bd15340,32378453,32378453,68792,259027632,262144,17924082132,258667924,0,71703452408,384813366756278,386272892983164,386272912205022,384813386425377
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15200,116025099,116025099,115909,928200800,524288,66317265271,927700678,0,265282991692,384813386402277,386272912248721,386272984017938,384813455621646
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15280,146550203,146550203,116859,1172401632,524288,82761079388,1172017498,0,331058237932,384813455563237,386272984042785,386273051418254,384813542947979
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15240,80044059,80044059,98369,640352480,524288,37342099277,639345116,0,149382321964,384813542888530,386273051446574,386273106325441,384813590680226
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd152c0,80564996,80564996,171285,644519976,524288,38049187102,643599360,0,152210677456,384813590636846,386273106385223,386273167391913,384813638748540
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,2507385,2507385,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7f1bd15340,32342263,32342263,89720,258738112,262144,17645070750,258277107,0,70587414500,384813638690780,386273167424393,386273186652332,384813658128882
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15200,111965202,111965202,161973,895721624,524288,62274725344,895414966,0,249112822712,384813658105582,386273186695930,386273255601635,384813724903854
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15280,141037396,141037396,479415,1128299176,524288,79966421579,1127971298,0,319879613300,384813724850845,386273255631427,386273332588627,384813808946949
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15240,102220372,102220372,248830,817762984,524288,49928833315,816695803,0,199729261356,384813808884710,386273332615987,386273379918718,384813869852789
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd152c0,131879623,101630074,74454,1055036992,524825,46797037847,811601208,0,187202099632,384813869813399,386273379945284,386273431632163,384813948397147
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,2507385,2507385,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7f1bd15340,32580221,32580221,115229,260641776,262144,17950993335,260400197,0,71811105468,384813948351667,386273431658883,386273450919462,384813968214704
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15200,118583663,118583663,117232,948669312,524288,66017311041,948103320,0,264083169652,384813968169445,386273450961556,386273517556547,384814038846539
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15280,140204342,140204342,99360,1121634744,524288,78507953769,1121063301,0,314045734872,384814038852029,386273517584007,386273600854467,384814122567067
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15240,102249369,102249369,347250,817994960,524288,48704040422,817384879,0,194830094096,384814122513808,386273600877263,386273667824738,384814183470877
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd152c0,100347508,100347508,179490,802780072,524288,46453068321,801583550,0,185826196284,384814183433437,386273668025216,386273714938833,384814243432985
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,2507385,2507385,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7f1bd15340,32318367,32318367,75603,258546944,262144,17678152237,258158789,0,70719737144,384814243371916,386273714994603,386273734414863,384814262793427
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15200,111825920,111825920,239610,894607368,524288,59417285028,894206987,0,237683062712,384814262773768,386273734467692,386273801754040,384814329501491
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15280,140804855,140804855,260791,1126438848,524288,76563939791,1125941756,0,306269687136,384814329446121,386273801792247,386273875493615,384814413398867
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd15240,141065440,102953891,168947,1128523528,524840,51411969927,822253984,0,205661837860,384814413340357,386273875527855,386273922333626,384814497343613
94,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,188,2507385,2507385,33554432,1024,0,0,8,0,16,64,0x0,0x7f7f1bd152c0,80053032,80053032,56167,640424264,524288,37965121040,639391004,0,151874397448,384814497301353,386273922354793,386273970073524,384814545113149
95,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,190,2507385,2507385,16777216,1024,8192,0,20,4,32,64,0x0,0x7f7f1bd15340,32081547,32081547,118212,256652384,262144,18021727055,256286030,0,72094039400,384814545071300,386273970104724,386273989321463,384814564367913
