Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
10,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,20,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386269073080446,386269073096086,386269092318749,386269092394146
11,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,22,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386269092348876,386269092363077,386269159844322,386269159911491
12,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,24,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386269159858052,386269159873526,386269242266391,386269242362100
13,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,26,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386269242324480,386269242347351,386269290269441,386269290302718
14,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,28,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386269290287298,386269290305745,386269337418405,386269337491234
15,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,30,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386269337437804,386269337453925,386269356490347,386269356567266
16,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,32,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386269356523546,386269356537655,386269428673757,386269428736926
17,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,34,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386269428685106,386269428700666,386269522192706,386269522268935
18,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,36,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386269522214396,386269522232866,386269569434163,386269569492611
19,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,38,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386269569446111,386269569462042,386269616475658,386269616538437
20,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,40,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386269616486858,386269616498058,386269635899117,386269635972956
21,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,42,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386269635928057,386269635942648,386269701313334,386269701377633
22,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,44,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386269701325333,386269701340100,386269795857893,386269795934032
23,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,46,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386269795879963,386269795898373,386269844093105,386269844151157
24,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,48,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386269844104558,386269844119607,386269891471782,386269891537721
25,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,50,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386269891484491,386269891499782,386269910569962,386269910643363
26,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,52,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386269910598643,386269910616319,386270008971235,386270009092424
27,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,54,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386270009015495,386270009036399,386270096959650,386270097031279
28,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,56,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386270096976469,386270096991810,386270158171141,386270158227306
29,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,58,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386270158181517,386270158193717,386270206919488,386270206982027
30,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,60,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386270206929767,386270206940928,386270225978628,386270226058119
31,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,62,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386270226012410,386270226026902,386270301008592,386270301075151
32,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,64,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386270301020701,386270301037024,386270386604919,386270386712798
33,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,66,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386270386654438,386270386679639,386270446346333,386270446415900
34,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,68,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386270446368281,386270446384146,386270496370069,386270496426218
35,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,70,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386270496389958,386270496404629,386270515434808,386270515487951
36,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,72,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386270515467771,386270515480225,386270590365274,386270590411913
37,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,74,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386270590379544,386270590394856,386270704214664,386270704293692
38,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,76,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386270704238353,386270704256744,386270758172256,386270758248272
39,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,78,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386270758183092,386270758199817,386270805777754,386270805845253
40,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,80,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386270805788394,386270805806074,386270824838495,386270824928325
41,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,82,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386270824866796,386270824885271,386270912552363,386270912618142
42,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,84,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386270912564633,386270912582821,386271022543601,386271022615260
43,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,86,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386271022567270,386271022586481,386271076535913,386271076590969
44,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,88,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386271076548959,386271076564146,386271124275200,386271124337619
45,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,90,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386271124285749,386271124301760,386271143370340,386271143454171
46,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,92,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386271143398551,386271143416253,386271229607673,386271229673502
47,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,94,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386271229619613,386271229635644,386271318172652,386271318236641
48,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,96,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386271318183221,386271318199532,386271375524634,386271375637136
49,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,98,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386271375562997,386271375583970,386271422839982,386271422903871
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386271422852561,386271422867182,386271442304400,386271442377949
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386271442333389,386271442347360,386271510734827,386271510800266
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386271510747666,386271510762227,386271588738299,386271588787248
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386271588754728,386271588769019,386271639291416,386271639346071
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386271639301321,386271639312542,386271686634956,386271686699115
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386271686647645,386271686658636,386271705878735,386271705952835
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386271705907895,386271705922502,386271795151827,386271795260476
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386271795204227,386271795229484,386271881687296,386271881754575
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386271881702596,386271881717056,386271929362347,386271929425356
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386271929380496,386271929394915,386271978281325,386271978352034
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386271978299475,386271978314445,386271997531824,386271997606295
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386271997561905,386271997575792,386272077978104,386272078055063
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386272077997494,386272078017260,386272169064818,386272169132657
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386272169079737,386272169094578,386272235757251,386272235835470
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386272235780331,386272235801891,386272285426056,386272285487062
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386272285440392,386272285456683,386272304673903,386272304754862
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386272304702643,386272304717110,386272372022660,386272372086970
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386272372034050,386272372049423,386272456327881,386272456397790
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386272456343110,386272456358121,386272508813956,386272508869243
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386272508823574,386272508834572,386272556676823,386272556739682
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386272556688213,386272556699063,386272575742522,386272575814825
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386272575770505,386272575784177,386272683953761,386272684036180
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386272683976160,386272683998117,386272772033364,386272772102323
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386272772044914,386272772062004,386272832189496,386272832249761
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386272832201791,386272832216957,386272892959324,386272893045233
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386272892971443,386272892983164,386272912205022,386272912278914
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386272912234144,386272912248721,386272984017938,386272984084007
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386272984031247,386272984042785,386273051418254,386273051485124
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386273051431604,386273051446574,386273106325441,386273106428333
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386273106364033,386273106385223,386273167391913,386273167464412
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386273167408583,386273167424393,386273186652332,386273186727582
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386273186682003,386273186695930,386273255601635,386273255667254
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386273255612425,386273255631427,386273332588627,386273332653277
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386273332600377,386273332615987,386273379918718,386273379977341
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386273379930871,386273379945284,386273431632163,386273431697242
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386273431643892,386273431658883,386273450919462,386273450992792
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386273450947852,386273450961556,386273517556547,386273517621496
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386273517567947,386273517584007,386273600854467,386273600919606
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386273600865007,386273600877263,386273667824738,386273667952947
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386273667975177,386273668025216,386273714938833,386273715022123
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386273714965354,386273714994603,386273734414863,386273734504442
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386273734452162,386273734467692,386273801754040,386273801828919
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386273801772320,386273801792247,386273875493615,386273875571443
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386273875508834,386273875527855,386273922333626,386273922388863
94,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,188,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386273922343133,386273922354793,386273970073524,386273970141723
95,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,190,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386273970088453,386273970104724,386273989321463,386273989395783
96,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,192,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386273989350524,386273989364966,386274056318355,386274056382654
97,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,194,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386274056330635,386274056342537,386274140717154,386274140791304
98,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,196,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386274140738654,386274140753794,386274198001934,386274198088229
99,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,198,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386274198062220,386274220911728,386274268225500,386274268298939
100,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,200,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386274268243649,386274268261980,386274287493278,386274287567439
101,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,202,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386274287521860,386274287536906,386274367362094,386274367411533
102,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,204,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386274367374664,386274367389591,386274434803300,386274434865989
103,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,206,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386274434813570,386274434825860,386274489013688,386274489069606
104,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,208,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386274489024036,386274489035119,386274536341851,386274536404640
105,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,210,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386274536353051,386274536364411,386274555400190,386274555473423
106,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,212,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386274555428183,386274555442568,386274646996842,386274647065461
107,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,214,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386274647012712,386274647027962,386274739412953,386274739489121
108,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,216,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386274739435762,386274739451020,386274821778602,386274821853001
109,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,218,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386274821798582,386274821817162,386274881336494,386274881393445
110,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,220,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386274881347925,386274881363447,386274900409148,386274900487887
111,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,222,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386274900437378,386274900451698,386274967611967,386274967676286
112,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,224,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386274967623436,386274967638771,386275037117913,386275037184152
113,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,226,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386275037131392,386275037147673,386275086593596,386275086651285
114,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,228,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386275086606076,386275086621037,386275146058611,386275146122440
115,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,230,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386275146069330,386275146085491,386275165331349,386275165404120
116,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,232,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386275165359901,386275165373739,386275232941686,386275232989815
117,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,234,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386275232953915,386275232968295,386275315073957,386275315141636
118,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,236,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386275315085627,386275315102340,386275383321805,386275383447364
119,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,238,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386275383365005,386275383387405,386275439380187,386275439437633
120,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,240,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386275439392584,386275439407586,386275458440646,386275458522075
121,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,242,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386275458470006,386275458484812,386275530646506,386275530719425
122,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,244,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386275530663535,386275530680782,386275602929995,386275602991604
123,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,246,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386275602939704,386275602950475,386275650250165,386275650307778
124,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,248,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386275650262669,386275650277333,386275698774141,386275698839690
125,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,250,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386275698787771,386275698803101,386275717837920,386275717914313
126,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,252,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d200,386275717867813,386275717882617,386275793418060,386275793487949
127,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,254,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d280,386275793434049,386275793450187,386275879035198,386275879102597
128,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,256,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d240,386275879047647,386275879063678,386275939137248,386275939193625
129,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,258,2515216,2515216,33554432,1024,0,0,8,0,16,64,0x0,0x7fa82af0d2c0,386275939147975,386275939164329,386275993758558,386275993821208
130,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,260,2515216,2515216,16777216,1024,8192,0,20,4,32,64,0x0,0x7fa82af0d340,386275993769438,386275993781438,386276012814977,386276012888970
